Type;ZVL-3;
32784;-76.335380554199219;-84.16009521484375
33279.5;-77.904991149902344;-77.904991149902344
33775;-75.132362365722656;-87.439666748046875
34270.5;-73.489753723144531;-83.689697265625
34766;-74.8377685546875;-82.998428344726563
35261.5;-69.799308776855469;-69.799308776855469
35757;-71.831878662109375;-92.173500061035156
36252.5;-76.513038635253906;-112.79666137695312
36748;-76.332679748535156;-96.331062316894531
37243.5;-73.628471374511719;-86.338623046875
37739;-80.23480224609375;-103.72120666503906
38234.5;-77.136680603027344;-92.959693908691406
38730;-78.902389526367188;-117.99593353271484
39225.5;-78.480056762695312;-86.651351928710938
39721;-77.5958251953125;-91.532913208007812
40216.5;-76.506980895996094;-88.777313232421875
40712;-80.327400207519531;-104.68135833740234
41207.5;-75.444099426269531;-95.348236083984375
41703;-80.381385803222656;-92.379722595214844
42198.5;-76.832679748535156;-98.810089111328125
42694;-79.207809448242187;-92.739425659179688
43189.5;-72.489883422851563;-93.456382751464844
43685;-73.406578063964844;-93.077522277832031
44180.5;-74.122573852539063;-83.389289855957031
44676;-81.420997619628906;-104.88104248046875
45171.5;-78.757896423339844;-88.85675048828125
45667;-77.722099304199219;-90.798370361328125
46162.5;-81.978080749511719;-97.378410339355469
46658;-74.896987915039063;-104.96804046630859
47153.5;-82.416603088378906;-104.22808074951172
47649;-80.323989868164062;-87.689224243164062
48144.5;-81.280693054199219;-101.07534027099609
48640;-76.014488220214844;-83.254241943359375
49135.5;-76.069770812988281;-96.293403625488281
49631;-74.739356994628906;-80.787826538085938
50126.5;-76.590461730957031;-99.09442138671875
50622;-73.418136596679688;-108.80899810791016
51117.5;-77.407051086425781;-92.100318908691406
51613;-80.069892883300781;-99.259017944335938
52108.5;-76.588241577148438;-108.71875
52604;-74.299125671386719;-103.79728698730469
53099.5;-76.068199157714844;-76.068199157714844
53595;-72.210334777832031;-107.06805419921875
54090.5;-77.597694396972656;-95.5528564453125
54586;-78.307769775390625;-87.123916625976563
55081.5;-76.043647766113281;-83.893333435058594
55577;-73.767425537109375;-73.767425537109375
56072.5;-74.605278015136719;-82.884178161621094
56568;-73.898048400878906;-95.295440673828125
57063.5;-80.180885314941406;-89.749382019042969
57559;-74.997215270996094;-91.4403076171875
58054.5;-76.827537536621094;-94.59246826171875
58550;-73.355133056640625;-101.64274597167969
59045.5;-80.051666259765625;-91.756080627441406
59541;-80.526115417480469;-93.333343505859375
60036.5;-72.495086669921875;-90.118492126464844
60532;-77.999862670898438;-86.628379821777344
61027.5;-81.974983215332031;-118.32877349853516
61523;-80.152374267578125;-101.92556762695312
62018.5;-77.816268920898438;-92.86151123046875
62514;-77.828422546386719;-105.88967895507812
63009.5;-77.64398193359375;-87.537063598632813
63505;-77.583984375;-77.583984375
64000.5;-77.736663818359375;-85.918899536132813
64496;-73.596138000488281;-95.367523193359375
64991.5;-78.913993835449219;-90.495735168457031
65487;-74.882835388183594;-89.368659973144531
65982.5;-75.433883666992188;-90.795524597167969
66478;-77.557861328125;-106.99413299560547
66973.5;-79.05523681640625;-86.946426391601563
67469;-76.904373168945313;-93.672019958496094
67964.5;-78.713096618652344;-94.318771362304688
68460;-77.368690490722656;-84.216041564941406
68955.5;-76.647865295410156;-90.468238830566406
69451;-79.6317138671875;-90.982810974121094
69946.5;-76.202095031738281;-100.95515441894531
70442;-75.938919067382812;-88.392776489257813
70937.5;-71.743362426757813;-91.861793518066406
71433;-73.709426879882813;-92.150146484375
71928.5;-74.925376892089844;-88.849906921386719
72424;-80.626319885253906;-97.120719909667969
72919.5;-78.355278015136719;-92.001502990722656
73415;-73.493247985839844;-82.073631286621094
73910.5;-74.183830261230469;-82.567832946777344
74406;-75.528244018554687;-93.114669799804687
74901.5;-73.690704345703125;-85.048576354980469
75397;-79.776390075683594;-89.366241455078125
75892.5;-78.361412048339844;-91.348686218261719
76388;-78.098426818847656;-84.790618896484375
76883.5;-76.856132507324219;-87.739204406738281
77379;-79.116683959960938;-98.068077087402344
77874.5;-80.104782104492188;-93.656158447265625
78370;-83.456375122070313;-96.076042175292969
78865.5;-73.389266967773438;-98.788604736328125
79361;-75.859405517578125;-84.409294128417969
79856.5;-73.421989440917969;-89.594093322753906
80352;-81.315078735351563;-92.050765991210937
80847.5;-79.349372863769531;-100.30097198486328
81343;-74.253585815429687;-126.84814453125
81838.5;-75.822708129882813;-92.486419677734375
82334;-79.165115356445313;-86.236831665039063
82829.5;-77.836112976074219;-100.68397521972656
83325;-75.277275085449219;-91.385215759277344
83820.5;-76.907257080078125;-96.091766357421875
84316;-76.797897338867188;-84.372474670410156
84811.5;-77.912750244140625;-105.97107696533203
85307;-80.660865783691406;-101.57346343994141
85802.5;-81.642738342285156;-112.14015960693359
86298;-74.029006958007812;-83.605827331542969
86793.5;-74.728584289550781;-84.64617919921875
87289;-76.600471496582031;-109.15601348876953
87784.5;-78.416763305664063;-91.629646301269531
88280;-78.808662414550781;-87.848159790039063
88775.5;-79.306732177734375;-100.56027221679687
89271;-76.485008239746094;-109.81787872314453
89766.5;-73.108352661132813;-86.46063232421875
90262;-75.178031921386719;-86.051605224609375
90757.5;-77.167503356933594;-93.672019958496094
91253;-75.542510986328125;-88.457878112792969
91748.5;-76.768943786621094;-96.830390930175781
92244;-77.113639831542969;-95.396522521972656
92739.5;-77.067153930664063;-90.654144287109375
93235;-77.3009033203125;-85.632621765136719
93730.5;-77.385711669921875;-89.825523376464844
94226;-77.495994567871094;-86.862640380859375
94721.5;-75.800369262695313;-100.854736328125
95217;-74.285484313964844;-81.175529479980469
95712.5;-74.458892822265625;-83.055534362792969
96208;-76.281600952148438;-84.737937927246094
96703.5;-74.29742431640625;-88.985397338867188
97199;-78.62628173828125;-92.287841796875
97694.5;-70.157615661621094;-81.512542724609375
98190;-73.792350769042969;-90.83837890625
98685.5;-73.097938537597656;-84.096580505371094
99181;-74.207870483398438;-87.335685729980469
99676.5;-73.256568908691406;-86.076408386230469
100172;-73.434730529785156;-90.573196411132813
100667.5;-73.242576599121094;-87.075477600097656
101163;-74.57659912109375;-96.102264404296875
101658.5;-81.093978881835938;-115.27153778076172
102154;-78.111656188964844;-91.189140319824219
102649.5;-81.287368774414063;-94.934555053710938
103145;-75.952323913574219;-103.1708984375
103640.5;-82.242362976074219;-102.89105987548828
104136;-78.180091857910156;-101.94612884521484
104631.5;-78.194778442382813;-94.491539001464844
105127;-78.102394104003906;-86.407150268554688
105622.5;-74.886482238769531;-84.855110168457031
106118;-77.129585266113281;-104.06894683837891
106613.5;-80.344505310058594;-94.504646301269531
107109;-78.535476684570313;-95.120155334472656
107604.5;-75.161994934082031;-82.660079956054688
108100;-80.07818603515625;-93.636367797851563
108595.5;-76.914749145507813;-86.246955871582031
109091;-76.786537170410156;-83.664581298828125
109586.5;-75.215415954589844;-90.350990295410156
110082;-78.52435302734375;-90.235298156738281
110577.5;-78.87127685546875;-78.87127685546875
111073;-74.137641906738281;-87.884780883789063
111568.5;-77.606437683105469;-115.12953186035156
112064;-81.895843505859375;-90.313156127929687
112559.5;-77.605804443359375;-88.291763305664063
113055;-82.308639526367188;-88.503730773925781
113550.5;-79.970954895019531;-98.991287231445313
114046;-78.703880310058594;-88.319587707519531
114541.5;-78.250419616699219;-93.812088012695312
115037;-81.775932312011719;-107.50577545166016
115532.5;-80.946884155273438;-94.663375854492188
116028;-82.047561645507812;-116.55497741699219
116523.5;-75.983871459960938;-93.433181762695313
117019;-76.732719421386719;-97.191864013671875
117514.5;-76.724250793457031;-86.179679870605469
118010;-74.0546875;-81.574432373046875
118505.5;-75.650016784667969;-88.727737426757813
119001;-76.158638000488281;-84.046630859375
119496.5;-79.608085632324219;-91.067703247070312
119992;-76.206871032714844;-100.43830108642578
120487.5;-74.750587463378906;-91.511215209960938
120983;-75.730148315429687;-93.612678527832031
121478.5;-77.68988037109375;-91.391319274902344
121974;-77.75823974609375;-87.970848083496094
122469.5;-74.066726684570313;-90.832656860351563
122965;-74.047630310058594;-93.648239135742188
123460.5;-74.925834655761719;-98.472465515136719
123956;-76.455963134765625;-101.71259307861328
124451.5;-74.452812194824219;-92.233848571777344
124947;-73.1632080078125;-98.335563659667969
125442.5;-75.983871459960938;-82.567832946777344
125938;-77.505241394042969;-84.809196472167969
126433.5;-74.722320556640625;-87.001502990722656
126929;-74.734420776367188;-85.692604064941406
127424.5;-74.42852783203125;-103.68341064453125
127920;-74.388763427734375;-96.331062316894531
128415.5;-77.98028564453125;-87.443534851074219
128911;-77.015663146972656;-85.560554504394531
129406.5;-75.709037780761719;-98.969329833984375
129902;-74.957534790039063;-98.667816162109375
130397.5;-79.377655029296875;-90.000640869140625
130893;-73.392730712890625;-86.017005920410156
131388.5;-73.471504211425781;-82.780464172363281
131884;-73.020256042480469;-87.49017333984375
132379.5;-68.267646789550781;-104.10845947265625
132875;-67.119430541992188;-95.329002380371094
133370.5;-70.201423645019531;-95.068710327148438
133866;-66.440750122070313;-76.814987182617188
134361.5;-73.771446228027344;-89.594093322753906
134857;-69.383918762207031;-82.352737426757812
135352.5;-73.999275207519531;-92.608482360839844
135848;-66.0926513671875;-73.181571960449219
136343.5;-69.657371520996094;-89.618949890136719
136839;-71.071525573730469;-76.318672180175781
137334.5;-73.28082275390625;-93.771835327148438
137830;-69.006027221679688;-91.363883972167969
138325.5;-73.1890869140625;-91.601448059082031
138821;-76.067153930664063;-89.601539611816406
139316.5;-74.248497009277344;-88.640548706054688
139812;-79.480094909667969;-85.076568603515625
140307.5;-77.949699401855469;-87.090354919433594
140803;-75.023147583007813;-89.95135498046875
141298.5;-75.034278869628906;-108.45351409912109
141794;-76.930328369140625;-84.592979431152344
142289.5;-76.902641296386719;-95.89984130859375
142785;-78.799346923828125;-95.737190246582031
143280.5;-76.508628845214844;-87.058784484863281
143776;-80.045883178710938;-86.201484680175781
144271.5;-79.665672302246094;-97.470123291015625
144767;-80.91119384765625;-102.14389801025391
145262.5;-79.815765380859375;-95.223953247070313
145758;-80.037612915039063;-87.793510437011719
146253.5;-80.943222045898437;-101.75276184082031
146749;-76.263931274414063;-85.521629333496094
147244.5;-78.41607666015625;-87.823829650878906
147740;-84.025688171386719;-96.0030517578125
148235.5;-85.888053894042969;-100.30097198486328
148731;-78.718772888183594;-85.424324035644531
149226.5;-80.449554443359375;-99.079612731933594
149722;-78.949638366699219;-87.731185913085937
150217.5;-74.806045532226562;-88.820335388183594
150713;-78.313186645507813;-104.18801879882812
151208.5;-77.630821228027344;-89.085494995117187
151704;-73.980743408203125;-92.542007446289063
152199.5;-77.40582275390625;-101.349609375
152695;-76.531776428222656;-76.531776428222656
153190.5;-78.62628173828125;-88.950752258300781
153686;-77.28704833984375;-94.182991027832031
154181.5;-74.034378051757813;-74.034378051757813
154677;-75.679473876953125;-90.416236877441406
155172.5;-84.553977966308594;-98.234291076660156
155668;-80.308631896972656;-85.9449462890625
156163.5;-74.659378051757812;-85.177497863769531
156659;-74.661148071289063;-96.962738037109375
157154.5;-78.749343872070313;-93.425460815429688
157650;-79.448379516601563;-91.458747863769531
158145.5;-81.804237365722656;-107.44741821289062
158641;-78.425674438476563;-93.306663513183594
159136.5;-84.037460327148438;-100.91850280761719
159632;-75.179924011230469;-103.53386688232422
160127.5;-75.75634765625;-85.415107727050781
160623;-72.790206909179688;-96.144378662109375
161118.5;-79.329544067382813;-90.267433166503906
161614;-77.737930297851562;-86.316459655761719
162109.5;-76.072906494140625;-115.17660522460937
162605;-78.5458984375;-93.272468566894531
163100.5;-72.291900634765625;-81.909156799316406
163596;-81.39874267578125;-95.309814453125
164091.5;-78.130203247070313;-87.133262634277344
164587;-74.538795471191406;-86.323272705078125
165082.5;-75.158699035644531;-95.647026062011719
165578;-72.509307861328125;-98.745780944824219
166073.5;-73.360877990722656;-84.362953186035156
166569;-74.093360900878906;-98.281402587890625
167064.5;-76.192535400390625;-109.61646270751953
167560;-67.459442138671875;-101.09397888183594
168055.5;-69.0780029296875;-99.124122619628906
168551;-64.073936462402344;-82.417686462402344
169046.5;-65.033439636230469;-78.53338623046875
169542;-62.999359130859375;-79.483192443847656
170037.5;-63.185012817382813;-81.980155944824219
170533;-66.963821411132813;-88.070259094238281
171028.5;-67.068801879882813;-96.197303771972656
171524;-68.257637023925781;-88.028694152832031
172019.5;-65.184219360351562;-80.437431335449219
172515;-68.946830749511719;-90.679420471191406
173010.5;-63.805572509765625;-74.884658813476563
173506;-73.624916076660156;-92.825424194335937
174001.5;-67.497772216796875;-73.041267395019531
174497;-72.75299072265625;-86.972076416015625
174992.5;-69.956787109375;-87.316566467285156
175488;-72.618331909179688;-108.90018463134766
175983.5;-75.661491394042969;-87.329940795898438
176479;-73.537696838378906;-81.240753173828125
176974.5;-75.500762939453125;-75.500762939453125
177470;-77.78497314453125;-88.669517517089844
177965.5;-80.8203125;-92.875984191894531
178461;-73.460647583007813;-88.88873291015625
178956.5;-68.432205200195313;-77.662193298339844
179452;-78.450416564941406;-91.348686218261719
179947.5;-73.0386962890625;-73.0386962890625
180443;-73.17108154296875;-89.792449951171875
180938.5;-72.781608581542969;-86.255409240722656
181434;-73.585128784179688;-80.164100646972656
181929.5;-75.195518493652344;-85.317466735839844
182425;-78.421554565429688;-85.472068786621094
182920.5;-83.385643005371094;-103.82279968261719
183416;-80.075698852539063;-86.709922790527344
183911.5;-75.637062072753906;-83.973548889160156
184407;-75.845115661621094;-107.76329803466797
184902.5;-74.026931762695313;-92.915916442871094
185398;-73.44091796875;-92.803840637207031
185893.5;-75.517433166503906;-94.103363037109375
186389;-74.470199584960938;-92.247314453125
186884.5;-71.009368896484375;-81.952293395996094
187380;-75.467498779296875;-82.886466979980469
187875.5;-76.187759399414063;-105.6815185546875
188371;-78.148124694824219;-98.294914245605469
188866.5;-74.048881530761719;-80.940475463867188
189362;-71.617424011230469;-81.9071044921875
189857.5;-75.9281005859375;-103.78456115722656
190353;-72.368782043457031;-80.956985473632813
190848.5;-72.543403625488281;-94.509010314941406
191344;-71.801422119140625;-83.478439331054688
191839.5;-72.042213439941406;-79.306732177734375
192335;-69.751655578613281;-80.174163818359375
192830.5;-70.239578247070312;-81.9656982421875
193326;-65.795074462890625;-75.857872009277344
193821.5;-66.168960571289063;-93.003700256347656
194317;-68.12164306640625;-95.772514343261719
194812.5;-68.489944458007812;-91.382171630859375
195308;-71.305351257324219;-88.390609741210938
195803.5;-70.732185363769531;-76.82354736328125
196299;-68.775497436523438;-78.509109497070313
196794.5;-66.891868591308594;-74.768577575683594
197290;-74.891960144042969;-83.019363403320312
197785.5;-67.762290954589844;-87.87255859375
198281;-73.76422119140625;-113.27625274658203
198776.5;-66.993392944335938;-108.78634643554687
199272;-75.215415954589844;-89.085494995117187
199767.5;-72.064949035644531;-96.627204895019531
200263;-74.7308349609375;-88.808998107910156
200758.5;-66.327362060546875;-76.135940551757812
201254;-66.778396606445312;-87.537063598632813
201749.5;-67.32305908203125;-106.42436218261719
202245;-66.64215087890625;-89.6563720703125
202740.5;-75.525299072265625;-89.739273071289063
203236;-70.210212707519531;-76.613822937011719
203731.5;-65.719741821289063;-76.192535400390625
204227;-73.177078247070312;-80.902969360351562
204722.5;-63.679767608642578;-80.881088256835938
205218;-68.814216613769531;-77.366256713867188
205713.5;-67.934883117675781;-85.331130981445313
206209;-68.442420959472656;-89.65386962890625
206704.5;-68.772331237792969;-90.735862731933594
207200;-69.281784057617187;-85.998939514160156
207695.5;-65.039016723632812;-78.313186645507813
208191;-65.509521484375;-89.383186340332031
208686.5;-65.927841186523438;-81.033546447753906
209182;-65.654991149902344;-83.526451110839844
209677.5;-67.933242797851563;-109.49290466308594
210173;-65.574760437011719;-83.11419677734375
210668.5;-74.020736694335938;-92.612007141113281
211164;-69.421798706054687;-81.172698974609375
211659.5;-77.913398742675781;-83.88818359375
212155;-69.582435607910156;-84.04925537109375
212650.5;-73.094223022460938;-79.462287902832031
213146;-71.319572448730469;-85.36767578125
213641.5;-78.081924438476562;-83.95147705078125
214137;-77.647117614746094;-104.95348358154297
214632.5;-71.666450500488281;-80.903884887695313
215128;-70.866218566894531;-85.309883117675781
215623.5;-71.996261596679688;-83.954071044921875
216119;-72.028068542480469;-100.854736328125
216614.5;-73.313133239746094;-112.68965148925781
217110;-70.730766296386719;-83.460052490234375
217605.5;-70.976997375488281;-79.335639953613281
218101;-72.67938232421875;-84.565109252929688
218596.5;-71.869537353515625;-89.210472106933594
219092;-71.805259704589844;-100.62190246582031
219587.5;-77.868232727050781;-110.34287261962891
220083;-73.818962097167969;-82.345191955566406
220578.5;-74.132194519042969;-84.787757873535156
221074;-73.336021423339844;-78.360054016113281
221569.5;-74.2362060546875;-79.594734191894531
222065;-72.120552062988281;-80.678642272949219
222560.5;-69.697227478027344;-89.815338134765625
223056;-72.692840576171875;-80.175003051757813
223551.5;-72.756553649902344;-88.464408874511719
224047;-70.769332885742187;-84.784912109375
224542.5;-70.075355529785156;-88.591758728027344
225038;-72.590248107910156;-87.950279235839844
225533.5;-69.854385375976562;-80.261032104492188
226029;-72.803848266601563;-81.746719360351563
226524.5;-66.728103637695313;-87.189544677734375
227020;-68.36126708984375;-91.520500183105469
227515.5;-65.881904602050781;-71.355072021484375
228011;-68.722572326660156;-82.061119079589844
228506.5;-62.554363250732422;-74.999984741210938
229002;-65.148735046386719;-91.762451171875
229497.5;-61.622001647949219;-76.135940551757812
229993;-63.002613067626953;-83.682159423828125
230488.5;-63.372898101806641;-79.948844909667969
230984;-63.352664947509766;-76.111724853515625
231479.5;-65.172126770019531;-76.342933654785156
231975;-65.511695861816406;-80.331680297851563
232470.5;-63.323554992675781;-89.134796142578125
232966;-62.056430816650391;-75.420768737792969
233461.5;-66.790077209472656;-100.67507934570312
233957;-65.557426452636719;-85.064765930175781
234452.5;-65.269950866699219;-96.13909912109375
234948;-60.110538482666016;-97.40277099609375
235443.5;-69.943344116210937;-101.88459777832031
235939;-65.871383666992188;-71.147186279296875
236434.5;-70.205429077148438;-89.4537353515625
236930;-61.662841796875;-69.750648498535156
237425.5;-68.712020874023438;-77.027923583984375
237921;-61.014484405517578;-84.938949584960938
238416.5;-65.068748474121094;-82.222160339355469
238912;-60.704025268554688;-72.654624938964844
239407.5;-62.260917663574219;-85.467437744140625
239903;-64.020072937011719;-77.797088623046875
240398.5;-64.319839477539062;-86.6177978515625
240894;-66.844528198242188;-82.070503234863281
241389.5;-66.806625366210937;-99.109260559082031
241885;-68.644996643066406;-78.097099304199219
242380.5;-72.38006591796875;-78.815116882324219
242876;-73.437820434570313;-88.423095703125
243371.5;-71.069175720214844;-78.067420959472656
243867;-70.382469177246094;-77.75189208984375
244362.5;-72.663101196289063;-94.509010314941406
244858;-69.401863098144531;-95.676979064941406
245353.5;-69.5140380859375;-82.193519592285156
245849;-72.209663391113281;-77.778602600097656
246344.5;-73.677581787109375;-88.053604125976563
246840;-76.637245178222656;-87.010711669921875
247335.5;-74.165328979492188;-84.994316101074219
247831;-77.613304138183594;-102.23917388916016
248326.5;-76.616607666015625;-83.774398803710937
248822;-81.798164367675781;-89.325233459472656
249317.5;-72.768363952636719;-91.77520751953125
249813;-80.623672485351563;-92.465667724609375
250308.5;-81.186836242675781;-97.114814758300781
250804;-72.990478515625;-84.333099365234375
251299.5;-71.295387268066406;-83.070755004882813
251795;-73.685935974121094;-83.604583740234375
252290.5;-71.03277587890625;-86.116233825683594
252786;-73.320755004882813;-89.992843627929688
253281.5;-70.461654663085938;-99.80450439453125
253777;-72.825424194335938;-95.059394836425781
254272.5;-70.289459228515625;-95.148338317871094
254768;-71.098648071289063;-84.006103515625
255263.5;-77.463371276855469;-88.416587829589844
255759;-73.818550109863281;-83.95147705078125
256254.5;-75.120155334472656;-86.043357849121094
256750;-75.952842712402344;-83.538810729980469
257245.5;-77.163345336914062;-86.857200622558594
257741;-80.894760131835937;-122.97174835205078
258236.5;-80.89019775390625;-96.107513427734375
258732;-76.5472412109375;-85.526290893554687
259227.5;-81.963638305664062;-109.61646270751953
259723;-75.191734313964844;-83.417274475097656
260218.5;-74.268455505371094;-80.914848327636719
260714;-75.140815734863281;-83.381996154785156
261209.5;-69.345962524414062;-89.296394348144531
261705;-69.330772399902344;-85.764183044433594
262200.5;-66.537811279296875;-89.805152893066406
262696;-66.248985290527344;-89.507637023925781
263191.5;-64.534004211425781;-81.436508178710938
263687;-63.037078857421875;-105.63418579101562
264182.5;-63.563571929931641;-110.4517822265625
264678;-60.516426086425781;-81.333290100097656
265173.5;-62.901851654052734;-103.65830993652344
265669;-57.625560760498047;-71.011123657226563
266164.5;-70.467147827148438;-98.267921447753906
266660;-59.397121429443359;-69.853874206542969
267155.5;-67.791694641113281;-93.230865478515625
267651;-61.218013763427734;-82.994941711425781
268146.5;-65.244941711425781;-97.930877685546875
268642;-58.515476226806641;-82.511642456054687
269137.5;-60.353157043457031;-99.748382568359375
269633;-64.366493225097656;-89.132438659667969
270128.5;-64.659111022949219;-99.365409851074219
270624;-60.482795715332031;-98.281402587890625
271119.5;-60.488273620605469;-94.065895080566406
271615;-63.29705810546875;-101.24456024169922
272110.5;-62.423347473144531;-110.42443084716797
272606;-65.098289489746094;-83.041511535644531
273101.5;-61.437095642089844;-72.708465576171875
273597;-67.794319152832031;-80.425331115722656
274092.5;-59.351963043212891;-67.338172912597656
274588;-66.952827453613281;-111.845703125
275083.5;-60.618106842041016;-70.941558837890625
275579;-64.304977416992188;-100.73754119873047
276074.5;-63.251014709472656;-77.521308898925781
276570;-64.641685485839844;-107.72318267822266
277065.5;-63.809780120849609;-78.014251708984375
277561;-63.906352996826172;-101.6328125
278056.5;-69.197181701660156;-83.142501831054687
278552;-69.281303405761719;-92.166824340820313
279047.5;-71.975990295410156;-83.064895629882813
279543;-72.589889526367188;-80.145683288574219
280038.5;-68.721221923828125;-83.624526977539063
280534;-68.52850341796875;-91.029548645019531
281029.5;-76.031135559082031;-92.879615783691406
281525;-80.4903564453125;-95.008316040039063
282020.5;-81.251197814941406;-104.93894195556641
282516;-76.766670227050781;-83.899772644042969
283011.5;-74.48370361328125;-83.053199768066406
283507;-74.468887329101563;-88.206710815429687
284002.5;-76.149658203125;-83.902351379394531
284498;-74.058006286621094;-84.672897338867188
284993.5;-72.730522155761719;-78.176094055175781
285489;-72.534004211425781;-82.003944396972656
285984.5;-81.302642822265625;-109.92037200927734
286480;-75.525299072265625;-97.30572509765625
286975.5;-71.159072875976563;-84.804908752441406
287471;-71.149269104003906;-87.163230895996094
287966.5;-74.178787231445313;-87.540985107421875
288462;-71.999534606933594;-102.34627532958984
288957.5;-74.509017944335938;-81.226531982421875
289453;-76.508087158203125;-81.631813049316406
289948.5;-75.383468627929688;-92.601470947265625
290444;-74.0946044921875;-94.208290100097656
290939.5;-71.316848754882813;-78.087203979492188
291435;-76.304153442382812;-87.76129150390625
291930.5;-75.853271484375;-93.999687194824219
292426;-71.4127197265625;-80.262733459472656
292921.5;-74.192253112792969;-94.716934204101563
293417;-72.647918701171875;-80.416702270507813
293912.5;-69.703254699707031;-82.135467529296875
294408;-68.200149536132813;-85.476707458496094
294903.5;-66.833145141601562;-95.2906494140625
295399;-70.992141723632812;-114.45236206054687
295894.5;-72.782684326171875;-95.073371887207031
296390;-69.5421142578125;-87.429985046386719
296885.5;-74.392219543457031;-83.118911743164063
297381;-66.643913269042969;-83.812583923339844
297876.5;-72.258773803710937;-79.22509765625
298372;-66.957771301269531;-76.4090576171875
298867.5;-67.668716430664063;-78.959846496582031
299363;-62.539695739746094;-100.13230895996094
299858.5;-62.647357940673828;-78.933616638183594
300354;-62.179874420166016;-103.47230529785156
300849.5;-60.475318908691406;-80.149864196777344
301345;-60.164436340332031;-77.038444519042969
301840.5;-59.008144378662109;-72.651451110839844
302336;-64.19921875;-85.918899536132813
302831.5;-59.760135650634766;-69.994659423828125
303327;-66.376930236816406;-84.515167236328125
303822.5;-62.748126983642578;-78.8179931640625
304318;-65.561637878417969;-90.913192749023438
304813.5;-60.186260223388672;-65.241630554199219
305309;-65.252464294433594;-85.358528137207031
305804.5;-62.961330413818359;-83.157867431640625
306300;-65.996971130371094;-89.015541076660156
306795.5;-60.967094421386719;-81.086517333984375
307291;-61.590526580810547;-83.727516174316406
307786.5;-62.721755981445313;-81.544906616210937
308282;-62.8863525390625;-75.083648681640625
308777.5;-63.001796722412109;-97.719558715820313
309273;-62.956363677978516;-103.39901733398437
309768.5;-62.216636657714844;-85.433540344238281
310264;-61.090717315673828;-87.765312194824219
310759.5;-63.491104125976563;-74.907966613769531
311255;-59.878807067871094;-75.582984924316406
311750.5;-67.660957336425781;-91.673690795898437
312246;-60.893760681152344;-74.818267822265625
312741.5;-67.708381652832031;-74.891510009765625
313237;-65.574287414550781;-76.755340576171875
313732.5;-66.541305541992187;-102.20729827880859
314228;-65.633407592773437;-96.527366638183594
314723.5;-69.608497619628906;-97.814979553222656
315219;-69.645881652832031;-82.844139099121094
315714.5;-68.2310791015625;-77.296684265136719
316210;-68.162178039550781;-77.809867858886719
316705.5;-68.559295654296875;-80.945053100585937
