Type;ZVL-3;
32784;-78.148796081542969;-97.233642578125
33279.5;-80.558509826660156;-90.775581359863281
33775;-72.477081298828125;-84.006103515625
34270.5;-72.687522888183594;-86.472755432128906
34766;-76.431388854980469;-76.431388854980469
35261.5;-67.327461242675781;-81.681594848632813
35757;-69.610488891601563;-86.389961242675781
36252.5;-71.805580139160156;-79.650657653808594
36748;-69.839820861816406;-93.660125732421875
37243.5;-79.819786071777344;-93.189453125
37739;-79.374595642089844;-107.06805419921875
38234.5;-77.7747802734375;-111.56089019775391
38730;-77.406440734863281;-93.549819946289063
39225.5;-80.400314331054687;-92.908645629882813
39721;-81.079994201660156;-96.68316650390625
40216.5;-72.355812072753906;-83.217231750488281
40712;-74.494606018066406;-94.259109497070313
41207.5;-84.1773681640625;-93.787918090820313
41703;-80.644012451171875;-97.476280212402344
42198.5;-80.582229614257813;-90.617759704589844
42694;-79.415252685546875;-90.531608581542969
43189.5;-75.29400634765625;-95.411064147949219
43685;-74.56207275390625;-82.881881713867188
44180.5;-77.853439331054687;-97.783050537109375
44676;-73.620567321777344;-81.351524353027344
45171.5;-75.707534790039062;-82.423126220703125
45667;-77.783058166503906;-107.19895172119141
46162.5;-72.8319091796875;-95.276321411132813
46658;-81.640754699707031;-97.50091552734375
47153.5;-76.66522216796875;-87.249984741210937
47649;-76.632781982421875;-92.545494079589844
48144.5;-78.631202697753906;-91.306259155273438
48640;-76.885391235351563;-96.951148986816406
49135.5;-72.228805541992188;-97.606430053710938
49631;-72.925025939941406;-83.634529113769531
50126.5;-75.576057434082031;-75.576057434082031
50622;-77.82073974609375;-93.715797424316406
51117.5;-75.252960205078125;-86.033462524414063
51613;-76.000465393066406;-100.14066314697266
52108.5;-79.356239318847656;-84.8695068359375
52604;-79.91131591796875;-93.055313110351563
53099.5;-78.242355346679688;-94.989814758300781
53595;-77.782417297363281;-88.85675048828125
54090.5;-74.660263061523438;-82.31292724609375
54586;-73.94830322265625;-88.736732482910156
55081.5;-77.503387451171875;-105.4320068359375
55577;-75.408157348632813;-100.74650573730469
56072.5;-78.820854187011719;-96.643951416015625
56568;-72.098663330078125;-99.373054504394531
57063.5;-72.096343994140625;-87.862380981445313
57559;-78.224227905273438;-96.887680053710938
58054.5;-74.76678466796875;-96.8475341796875
58550;-73.611495971679688;-73.611495971679688
59045.5;-77.557243347167969;-96.813278198242188
59541;-74.323478698730469;-90.264747619628906
60036.5;-74.150627136230469;-94.145172119140625
60532;-76.110145568847656;-101.52429962158203
61027.5;-61.794528961181641;-93.059005737304688
61523;-61.049774169921875;-78.335563659667969
62018.5;-76.691596984863281;-94.552841186523438
62514;-73.737777709960938;-84.810630798339844
63009.5;-77.371719360351563;-96.097007751464844
63505;-77.733497619628906;-83.632026672363281
64000.5;-75.053817749023437;-94.103363037109375
64496;-73.044227600097656;-85.850875854492188
64991.5;-71.601455688476563;-80.071548461914062
65487;-79.420639038085938;-99.934135437011719
65982.5;-74.760032653808594;-95.338623046875
66478;-76.166572570800781;-84.698295593261719
66973.5;-73.643486022949219;-91.00323486328125
67469;-77.508331298828125;-97.323837280273438
67964.5;-74.062156677246094;-95.333808898925781
68460;-77.925056457519531;-90.334754943847656
68955.5;-73.680763244628906;-80.598075866699219
69451;-73.049392700195313;-83.764236450195313
69946.5;-69.676651000976563;-111.845703125
70442;-68.353523254394531;-75.137527465820312
70937.5;-69.879745483398437;-79.843994140625
71433;-63.422157287597656;-92.78948974609375
71928.5;-74.114219665527344;-106.56333160400391
72424;-68.228317260742188;-75.168601989746094
72919.5;-75.590904235839844;-88.499351501464844
73415;-62.964805603027344;-74.642936706542969
73910.5;-72.368782043457031;-97.044296264648437
74406;-65.324905395507812;-73.798789978027344
74901.5;-72.705978393554688;-85.341773986816406
75397;-70.257247924804688;-91.312309265136719
75892.5;-71.66265869140625;-96.904945373535156
76388;-70.204360961914062;-90.509521484375
76883.5;-70.821220397949219;-97.476280212402344
77379;-71.185859680175781;-79.153923034667969
77874.5;-70.63397216796875;-90.018867492675781
78370;-69.780525207519531;-84.506866455078125
78865.5;-76.725379943847656;-98.918350219726563
79361;-73.884613037109375;-89.066780090332031
79856.5;-70.158943176269531;-94.971359252929688
80352;-68.169548034667969;-95.377182006835938
80847.5;-75.034278869628906;-96.385147094726563
81343;-74.554161071777344;-74.554161071777344
81838.5;-78.019485473632813;-100.06575012207031
82334;-76.110671997070312;-85.467437744140625
82829.5;-80.887466430664063;-87.731185913085937
83325;-78.532691955566406;-86.711700439453125
83820.5;-75.03985595703125;-85.846031188964844
84316;-73.662506103515625;-88.202476501464844
84811.5;-79.807708740234375;-100.79143524169922
85307;-76.308448791503906;-76.308448791503906
85802.5;-74.818717956542969;-84.843612670898438
86298;-74.50421142578125;-88.596183776855469
86793.5;-77.2666015625;-95.309814453125
87289;-71.083305358886719;-88.481864929199219
87784.5;-73.101280212402344;-100.09896087646484
88280;-75.005081176757812;-100.27545928955078
88775.5;-76.976089477539063;-93.983207702636719
89271;-75.232498168945313;-84.938949584960938
89766.5;-73.423538208007813;-84.432563781738281
90262;-74.406898498535156;-95.372352600097656
90757.5;-76.306297302246094;-85.620040893554687
91253;-79.716484069824219;-97.044296264648437
91748.5;-76.714668273925781;-90.855583190917969
92244;-75.417861938476563;-82.634422302246094
92739.5;-74.850028991699219;-93.410041809082031
93235;-75.800872802734375;-83.045013427734375
93730.5;-75.004615783691406;-94.579238891601562
94226;-77.130775451660156;-96.144378662109375
94721.5;-75.204513549804688;-91.557769775390625
95217;-74.257415771484375;-81.380401611328125
95712.5;-79.23638916015625;-89.8026123046875
96208;-81.120140075683594;-92.696746826171875
96703.5;-75.782127380371094;-84.080780029296875
97199;-79.451469421386719;-93.893157958984375
97694.5;-78.846748352050781;-96.711280822753906
98190;-80.472969055175781;-90.391708374023438
98685.5;-76.892860412597656;-92.675483703613281
99181;-74.743400573730469;-109.20335388183594
99676.5;-82.043403625488281;-90.778434753417969
100172;-78.204139709472656;-92.12353515625
100667.5;-78.439407348632813;-100.63075256347656
101163;-79.463058471679688;-86.586135864257813
101658.5;-73.976219177246094;-93.1258544921875
102154;-73.802413940429687;-90.224617004394531
102649.5;-73.240684509277344;-80.743804931640625
103145;-70.779571533203125;-79.885292053222656
103640.5;-73.495590209960937;-82.265815734863281
104136;-77.946449279785156;-87.683242797851563
104631.5;-77.325050354003906;-87.552742004394531
105127;-75.986457824707031;-87.202720642089844
105622.5;-80.913017272949219;-94.893333435058594
106118;-74.822349548339844;-93.310462951660156
106613.5;-77.551658630371094;-83.225570678710938
107109;-79.100357055664063;-90.129051208496094
107604.5;-75.192207336425781;-93.946258544921875
108100;-79.852882385253906;-94.065895080566406
108595.5;-75.309333801269531;-85.464347839355469
109091;-74.162803649902344;-93.824195861816406
109586.5;-72.085098266601562;-84.371116638183594
110082;-73.902938842773438;-84.67431640625
110577.5;-75.460678100585938;-84.583213806152344
111073;-75.221580505371094;-85.222404479980469
111568.5;-75.297355651855469;-75.297355651855469
112064;-76.369422912597656;-96.455963134765625
112559.5;-79.117431640625;-106.27062225341797
113055;-76.434112548828125;-84.660232543945313
113550.5;-78.31793212890625;-102.7657470703125
114046;-74.242561340332031;-74.242561340332031
114541.5;-74.418998718261719;-84.812065124511719
115037;-74.859138488769531;-86.246955871582031
115532.5;-73.887870788574219;-96.133827209472656
116028;-75.661491394042969;-92.496810913085938
116523.5;-73.994743347167969;-93.425460815429688
117019;-73.987327575683594;-91.153419494628906
117514.5;-77.093605041503906;-85.035346984863281
118010;-80.235649108886719;-101.13137817382812
118505.5;-80.341941833496094;-103.01819610595703
119001;-76.379180908203125;-90.323951721191406
119496.5;-75.636566162109375;-75.636566162109375
119992;-76.908981323242187;-95.143638610839844
120487.5;-77.349266052246094;-86.8717041015625
120983;-77.564071655273437;-106.30455780029297
121478.5;-77.187705993652344;-89.291603088378906
121974;-79.963577270507813;-94.357345581054688
122469.5;-79.143470764160156;-90.573196411132813
122965;-72.6705322265625;-80.916664123535156
123460.5;-75.181808471679688;-89.554458618164063
123956;-72.077163696289063;-82.338729858398437
124451.5;-79.296104431152344;-87.65142822265625
124947;-77.870803833007813;-96.472389221191406
125442.5;-74.259109497070312;-98.752899169921875
125938;-78.006393432617188;-100.37795257568359
126433.5;-81.831611633300781;-92.86151123046875
126929;-77.050735473632812;-92.393409729003906
127424.5;-79.559478759765625;-79.559478759765625
127920;-77.52996826171875;-101.53411865234375
128415.5;-73.39849853515625;-100.76444244384766
128911;-71.919036865234375;-79.38531494140625
129406.5;-67.499534606933594;-102.27116394042969
129902;-65.744407653808594;-83.110671997070313
130397.5;-66.727210998535156;-91.397430419921875
130893;-61.051353454589844;-70.933158874511719
131388.5;-67.061744689941406;-90.62335205078125
131884;-56.987586975097656;-66.860099792480469
132379.5;-64.959747314453125;-77.816268920898438
132875;-56.944778442382812;-70.102165222167969
133370.5;-61.571781158447266;-83.1365966796875
133866;-61.818225860595703;-74.392646789550781
134361.5;-64.068817138671875;-100.40376281738281
134857;-56.404697418212891;-80.277153015136719
135352.5;-56.935527801513672;-100.32655334472656
135848;-57.957298278808594;-90.086906433105469
136343.5;-57.916561126708984;-86.848152160644531
136839;-61.967147827148438;-98.846023559570313
137334.5;-61.197029113769531;-86.058219909667969
137830;-69.704269409179687;-93.808052062988281
138325.5;-68.012741088867187;-83.227958679199219
138821;-77.756332397460938;-89.375923156738281
139316.5;-71.975990295410156;-83.280601501464844
139812;-73.041641235351562;-94.721420288085937
140307.5;-74.644271850585938;-93.193214416503906
140803;-75.868080139160156;-91.994949340820313
141298.5;-78.593338012695313;-100.78242492675781
141794;-78.608749389648438;-97.209739685058594
142289.5;-74.505958557128906;-101.02892303466797
142785;-76.161811828613281;-93.444778442382813
143280.5;-77.285850524902344;-95.209724426269531
143776;-74.795654296875;-92.093696594238281
144271.5;-75.229179382324219;-83.411178588867188
144767;-75.97662353515625;-87.069915771484375
145262.5;-79.831077575683594;-90.849853515625
145758;-80.744705200195313;-91.443382263183594
146253.5;-74.472381591796875;-91.642204284667969
146749;-79.982437133789063;-97.930877685546875
147244.5;-77.244422912597656;-84.345306396484375
147740;-75.163414001464844;-81.590232849121094
148235.5;-74.978279113769531;-95.003684997558594
148731;-71.920005798339844;-115.46456909179687
149226.5;-72.173835754394531;-72.173835754394531
149722;-73.279678344726562;-88.028694152832031
150217.5;-78.833076477050781;-95.469451904296875
150713;-78.2861328125;-96.34185791015625
151208.5;-76.487747192382812;-81.572463989257813
151704;-76.663543701171875;-91.144515991210938
152199.5;-82.302200317382812;-99.991477966308594
152695;-74.148536682128906;-85.788185119628906
153190.5;-74.319633483886719;-94.32733154296875
153686;-74.145179748535156;-100.16577911376953
154181.5;-73.423149108886719;-85.097251892089844
154677;-76.995857238769531;-76.995857238769531
155172.5;-77.71197509765625;-99.124122619628906
155668;-76.16497802734375;-93.272468566894531
156163.5;-75.305984497070313;-81.792091369628906
156659;-78.939445495605469;-88.028694152832031
157154.5;-76.939582824707031;-90.332054138183594
157650;-76.809860229492188;-90.026695251464844
158145.5;-73.568244934082031;-98.569587707519531
158641;-71.934295654296875;-86.401992797851563
159136.5;-75.807464599609375;-90.699134826660156
159632;-75.333335876464844;-91.604583740234375
160127.5;-77.75823974609375;-96.956939697265625
160623;-74.064643859863281;-85.623184204101563
161118.5;-78.124237060546875;-89.189117431640625
161614;-78.180091857910156;-100.34365081787109
162109.5;-74.56207275390625;-90.727371215820313
162605;-74.082527160644531;-82.459075927734375
163100.5;-76.647865295410156;-82.98565673828125
163596;-77.617683410644531;-93.007377624511719
164091.5;-75.028251647949219;-88.943832397460938
164587;-70.787551879882813;-85.640487670898438
165082.5;-75.491943359375;-84.204017639160156
165578;-77.943199157714844;-90.767059326171875
166073.5;-75.74676513671875;-96.081275939941406
166569;-81.034477233886719;-101.98738861083984
167064.5;-85.06182861328125;-116.83609771728516
167560;-86.579116821289063;-121.68258666992187
168055.5;-76.095443725585938;-95.425621032714844
168551;-77.617683410644531;-112.61903381347656
169046.5;-81.36114501953125;-101.13137817382812
169542;-80.984573364257813;-93.166961669921875
170037.5;-75.471412658691406;-83.903640747070313
170533;-76.064537048339844;-91.1861572265625
171028.5;-79.252227783203125;-87.695205688476563
171524;-78.974456787109375;-96.57159423828125
172019.5;-76.877349853515625;-88.85675048828125
172515;-74.193946838378906;-86.915359497070313
173010.5;-78.217529296875;-92.84344482421875
173506;-78.355964660644531;-91.642204284667969
174001.5;-83.218421936035156;-107.74320983886719
174497;-73.874046325683594;-87.012557983398438
174992.5;-79.183067321777344;-104.36295318603516
175488;-74.459320068359375;-91.06475830078125
175983.5;-69.868461608886719;-78.326744079589844
176479;-73.909873962402344;-80.020286560058594
176974.5;-76.245223999023437;-116.07080841064453
177470;-80.204429626464844;-98.555648803710938
177965.5;-76.29931640625;-96.039474487304688
178461;-79.709320068359375;-118.74577331542969
178956.5;-76.619949340820313;-88.484046936035156
179452;-70.771041870117187;-78.092475891113281
179947.5;-77.883689880371094;-100.46429443359375
180443;-75.861442565917969;-91.249000549316406
180938.5;-76.508628845214844;-93.889083862304688
181434;-74.779396057128906;-83.407524108886719
181929.5;-75.17425537109375;-86.267242431640625
182425;-75.201202392578125;-82.742027282714844
182920.5;-77.14910888671875;-91.397430419921875
183416;-71.711936950683594;-83.701026916503906
183911.5;-73.241439819335937;-91.126731872558594
184407;-68.346633911132813;-84.508247375488281
184902.5;-67.35906982421875;-81.814369201660156
185398;-71.443695068359375;-90.849853515625
185893.5;-71.779998779296875;-89.094863891601563
186389;-76.715232849121094;-93.340980529785156
186884.5;-75.648025512695312;-95.082710266113281
187380;-76.907829284667969;-83.755355834960938
187875.5;-78.130203247070313;-85.48907470703125
188371;-79.619888305664062;-95.99786376953125
188866.5;-79.513465881347656;-93.299049377441406
189362;-79.759574890136719;-86.364250183105469
189857.5;-74.223930358886719;-105.58711242675781
190353;-73.995979309082031;-94.888763427734375
190848.5;-74.216743469238281;-88.990020751953125
191344;-73.461814880371094;-86.579116821289063
191839.5;-73.430099487304688;-89.373504638671875
192335;-66.327194213867187;-79.099609375
192830.5;-69.258346557617188;-85.415107727050781
193326;-64.311996459960937;-100.45561981201172
193821.5;-64.367988586425781;-86.862640380859375
194317;-63.630279541015625;-76.954627990722656
194812.5;-63.532138824462891;-95.129539489746094
195308;-66.925216674804688;-90.559310913085938
195803.5;-66.92138671875;-88.405754089355469
196299;-63.711112976074219;-88.330307006835938
196794.5;-62.792369842529297;-74.168685913085937
197290;-69.391670227050781;-98.831634521484375
197785.5;-63.58367919921875;-86.642501831054688
198281;-72.901741027832031;-91.480308532714844
198776.5;-69.469627380371094;-69.469627380371094
199272;-68.826705932617188;-88.00592041015625
199767.5;-69.764808654785156;-80.902969360351562
200263;-70.390632629394531;-80.068229675292969
200758.5;-70.383010864257813;-86.045005798339844
201254;-66.144561767578125;-97.348052978515625
201749.5;-69.714828491210938;-82.781593322753906
202245;-64.011581420898437;-79.452239990234375
202740.5;-64.906326293945313;-86.235145568847656
203236;-66.031158447265625;-81.9173583984375
203731.5;-66.023094177246094;-87.755256652832031
204227;-68.352439880371094;-94.478469848632813
204722.5;-68.268074035644531;-90.150192260742187
205218;-66.830253601074219;-97.482437133789063
205713.5;-64.934303283691406;-101.97705841064453
206209;-78.016212463378906;-95.656997680664063
206704.5;-73.811286926269531;-90.713241577148438
207200;-69.875389099121094;-80.5751953125
207695.5;-66.900238037109375;-72.827232360839844
208191;-73.386573791503906;-93.577262878417969
208686.5;-70.599906921386719;-81.325614929199219
209182;-73.034637451171875;-95.538078308105469
209677.5;-69.377372741699219;-86.951919555664063
210173;-71.235198974609375;-102.13337707519531
210668.5;-63.99853515625;-88.238510131835938
211164;-68.389533996582031;-74.996284484863281
211659.5;-66.11407470703125;-75.512039184570312
212155;-66.781990051269531;-82.926704406738281
212650.5;-71.111343383789063;-96.336456298828125
213146;-71.066818237304688;-87.890899658203125
213641.5;-70.385726928710938;-86.935447692871094
214137;-69.859245300292969;-76.380805969238281
214632.5;-69.840591430664063;-83.287803649902344
215128;-69.512062072753906;-79.8294677734375
215623.5;-72.206306457519531;-104.70960998535156
216119;-78.274658203125;-98.632606506347656
216614.5;-72.857177734375;-85.804214477539063
217110;-75.94097900390625;-102.06007385253906
217605.5;-71.965545654296875;-85.850875854492188
218101;-75.324203491210937;-82.011199951171875
218596.5;-78.967147827148438;-104.89547729492187
219092;-73.310089111328125;-85.733894348144531
219587.5;-80.43829345703125;-86.882598876953125
220083;-76.617172241210937;-112.90501403808594
220578.5;-72.743354797363281;-91.403541564941406
221074;-79.363883972167969;-100.75546264648437
221569.5;-72.786979675292969;-80.143173217773437
222065;-75.825248718261719;-82.078857421875
222560.5;-73.872817993164063;-86.101280212402344
223056;-73.859016418457031;-83.055534362792969
223551.5;-74.861862182617188;-92.311561584472656
224047;-72.970680236816406;-79.516578674316406
224542.5;-75.2796630859375;-83.934638977050781
225038;-77.096542358398438;-77.096542358398438
225533.5;-78.407173156738281;-84.803482055664063
226029;-70.288925170898438;-100.86382293701172
226524.5;-69.593353271484375;-93.410041809082031
227020;-76.277854919433594;-105.6815185546875
227515.5;-78.309120178222656;-87.333770751953125
228011;-73.399650573730469;-100.53398895263672
228506.5;-82.557891845703125;-90.806930541992188
229002;-78.590538024902344;-93.909461975097656
229497.5;-79.214569091796875;-94.276115417480469
229993;-77.315383911132813;-98.444908142089844
230488.5;-81.245498657226563;-101.32083129882812
230984;-79.379180908203125;-93.421600341796875
231479.5;-77.120132446289062;-110.10269165039062
231975;-80.471237182617187;-90.147552490234375
232470.5;-75.694000244140625;-89.013214111328125
232966;-77.012748718261719;-90.945030212402344
233461.5;-74.429389953613281;-86.866264343261719
233957;-75.593864440917969;-94.365943908691406
234452.5;-69.478439331054687;-96.347251892089844
234948;-74.222236633300781;-87.954383850097656
235443.5;-73.995147705078125;-88.806724548339844
235939;-71.709732055664062;-79.323455810546875
236434.5;-73.775459289550781;-84.548423767089844
236930;-74.172050476074219;-83.025184631347656
237425.5;-74.991668701171875;-81.48321533203125
237921;-73.878509521484375;-97.085365295410156
238416.5;-76.334846496582031;-87.505775451660156
238912;-76.926864624023438;-82.503952026367188
239407.5;-77.085960388183594;-89.861289978027344
239903;-77.180564880371094;-85.749824523925781
240398.5;-76.417213439941406;-82.654495239257813
240894;-77.081253051757813;-90.798370361328125
241389.5;-76.926284790039063;-98.41058349609375
241885;-76.580467224121094;-86.577362060546875
242380.5;-77.107154846191406;-99.748382568359375
242876;-76.353195190429687;-76.353195190429687
243371.5;-78.427047729492187;-78.427047729492187
243867;-80.306083679199219;-99.566513061523438
244362.5;-80.161582946777344;-96.593795776367188
244858;-78.934349060058594;-87.123916625976563
245353.5;-74.479774475097656;-92.469123840332031
245849;-74.462799072265625;-83.489501953125
246344.5;-76.113822937011719;-76.113822937011719
246840;-73.153861999511719;-103.30223083496094
247335.5;-72.676895141601563;-84.136215209960937
247831;-76.099639892578125;-82.366767883300781
248326.5;-79.326507568359375;-97.30572509765625
248822;-79.398345947265625;-116.49982452392578
249317.5;-71.980567932128906;-87.029167175292969
249813;-81.546875;-106.56333160400391
250308.5;-74.303825378417969;-92.230484008789063
250804;-79.526702880859375;-117.06773376464844
251299.5;-74.859588623046875;-81.123886108398438
251795;-74.48980712890625;-84.170722961425781
252290.5;-76.324592590332031;-98.1607666015625
252786;-78.980308532714844;-102.38948822021484
253281.5;-75.89215087890625;-102.03924560546875
253777;-77.226470947265625;-94.229423522949219
254272.5;-74.4954833984375;-79.942306518554688
254768;-80.062431335449219;-113.70384216308594
255263.5;-73.300956726074219;-92.661331176757813
255759;-74.59027099609375;-91.180198669433594
256254.5;-75.605270385742188;-90.812644958496094
256750;-80.702690124511719;-101.46567535400391
257245.5;-73.754196166992188;-85.839591979980469
257741;-75.913185119628906;-107.25566101074219
258236.5;-79.415252685546875;-94.975967407226562
258732;-77.990066528320312;-94.548439025878906
259227.5;-81.887657165527344;-106.77606201171875
259723;-79.455329895019531;-88.215179443359375
260218.5;-75.01202392578125;-84.369758605957031
260714;-70.45452880859375;-104.52761840820312
261209.5;-70.955772399902344;-83.365013122558594
261705;-66.203666687011719;-80.684860229492187
262200.5;-66.313911437988281;-84.22540283203125
262696;-64.066978454589844;-96.739494323730469
263191.5;-63.167461395263672;-96.160224914550781
263687;-65.620513916015625;-91.144515991210938
264182.5;-62.697147369384766;-85.393653869628906
264678;-68.218353271484375;-104.89547729492187
265173.5;-64.610725402832031;-73.019515991210937
265669;-73.773452758789063;-95.966781616210938
266164.5;-67.083099365234375;-81.435539245605469
266660;-75.50909423828125;-109.6663818359375
267155.5;-61.733757019042969;-74.486747741699219
267651;-67.352737426757813;-102.2818603515625
268146.5;-66.342033386230469;-77.861152648925781
268642;-67.397537231445313;-89.648880004882813
269137.5;-63.295497894287109;-73.043487548828125
269633;-65.401313781738281;-87.168861389160156
270128.5;-64.57415771484375;-83.870185852050781
270624;-64.563438415527344;-82.036117553710937
271119.5;-65.992866516113281;-86.944595336914062
271615;-66.173309326171875;-86.255409240722656
272110.5;-63.275325775146484;-81.465675354003906
272606;-61.880100250244141;-83.182754516601563
273101.5;-64.585304260253906;-91.803970336914063
273597;-63.032649993896484;-88.567459106445312
274092.5;-69.670631408691406;-81.208549499511719
274588;-64.445449829101563;-74.811477661132812
275083.5;-73.405418395996094;-88.018333435058594
275579;-67.673690795898437;-73.163589477539063
276074.5;-72.125869750976563;-81.963638305664062
276570;-71.526397705078125;-82.084083557128906
277065.5;-76.762702941894531;-98.267921447753906
277561;-71.8074951171875;-77.102439880371094
278056.5;-73.802413940429687;-91.705284118652344
278552;-76.82696533203125;-113.35244750976562
279047.5;-75.402336120605469;-98.335563659667969
279543;-75.005538940429687;-86.131217956542969
280038.5;-73.6763916015625;-81.619911193847656
280534;-74.76678466796875;-88.251258850097656
281029.5;-77.414985656738281;-85.058876037597656
281525;-79.980796813964844;-112.34217071533203
282020.5;-75.793266296386719;-75.793266296386719
282516;-74.426788330078125;-119.96685028076172
283011.5;-76.613822937011719;-87.562568664550781
283507;-81.641746520996094;-96.968536376953125
284002.5;-75.653007507324219;-99.079612731933594
284498;-77.005760192871094;-88.60504150390625
284993.5;-77.068916320800781;-86.683250427246094
285489;-77.432716369628906;-86.398551940917969
285984.5;-78.610145568847656;-95.712051391601563
286480;-81.355369567871094;-108.71875
286975.5;-79.255996704101563;-92.696746826171875
287471;-75.949226379394531;-84.875274658203125
287966.5;-75.725120544433594;-101.23506164550781
288462;-75.577041625976563;-88.204597473144531
288957.5;-76.45050048828125;-104.70960998535156
289453;-79.64117431640625;-91.312309265136719
289948.5;-73.6903076171875;-88.464408874511719
290444;-73.444007873535156;-101.47541809082031
290939.5;-80.45648193359375;-88.90936279296875
291435;-78.915443420410156;-78.915443420410156
291930.5;-79.107772827148437;-89.270050048828125
292426;-73.395416259765625;-95.5528564453125
292921.5;-73.766624450683594;-86.094642639160156
293417;-79.340217590332031;-89.052772521972656
293912.5;-77.201408386230469;-99.396041870117187
294408;-80.722328186035156;-91.00030517578125
294903.5;-79.208564758300781;-95.338623046875
295399;-81.6248779296875;-81.6248779296875
295894.5;-76.970870971679687;-101.6328125
296390;-78.360733032226563;-93.2421875
296885.5;-71.892471313476562;-92.915916442871094
297381;-78.8958740234375;-97.372329711914063
297876.5;-78.988357543945313;-110.61776733398437
298372;-74.463241577148438;-84.450386047363281
298867.5;-76.618843078613281;-92.321754455566406
299363;-71.702125549316406;-90.465492248535156
299858.5;-78.039810180664063;-122.7431640625
300354;-78.532691955566406;-86.051605224609375
300849.5;-76.29931640625;-82.30755615234375
301345;-74.3251953125;-91.443382263183594
301840.5;-72.57904052734375;-78.409225463867188
302336;-74.464111328125;-97.221687316894531
302831.5;-80.012039184570312;-85.089859008789063
303327;-78.3975830078125;-88.772789001464844
303822.5;-78.851799011230469;-85.1834716796875
304318;-82.294692993164062;-96.7564697265625
304813.5;-80.494712829589844;-96.081275939941406
305309;-73.198471069335938;-89.581687927246094
305804.5;-73.321136474609375;-87.944114685058594
306300;-75.264389038085938;-87.303215026855469
306795.5;-72.757987976074219;-97.174026489257813
307291;-71.155502319335938;-87.729179382324219
307786.5;-73.704635620117187;-112.27431488037109
308282;-73.768638610839844;-87.208381652832031
308777.5;-73.808464050292969;-82.777061462402344
309273;-70.5665283203125;-83.627029418945313
309768.5;-75.578033447265625;-92.037605285644531
310264;-77.020919799804688;-86.476219177246094
310759.5;-68.897895812988281;-96.870460510253906
311255;-71.190635681152344;-89.134796142578125
311750.5;-76.427566528320312;-76.427566528320312
312246;-79.195053100585937;-90.350990295410156
312741.5;-72.396842956542969;-84.326332092285156
313237;-72.396156311035156;-78.360733032226563
313732.5;-71.224716186523438;-78.405113220214844
314228;-77.580253601074219;-99.6846923828125
314723.5;-71.42864990234375;-85.989097595214844
315219;-70.862480163574219;-81.140754699707031
315714.5;-67.870521545410156;-77.756973266601563
316210;-74.271858215332031;-90.83837890625
316705.5;-72.984977722167969;-83.733840942382813
