Type;ZVL-3;
248784;-72.626068115234375;-121.10330963134766
253779.5;-70.656387329101563;-106.42436218261719
258775;-64.269668579101563;-91.348686218261719
263770.5;-60.416007995605469;-104.83786010742187
268766;-60.650489807128906;-94.761825561523438
273761.5;-63.802257537841797;-93.62451171875
278757;-69.95135498046875;-100.25003051757812
283752.5;-73.695075988769531;-107.76329803466797
288748;-73.016937255859375;-115.61220550537109
293743.5;-72.273979187011719;-99.59002685546875
298739;-71.221420288085938;-97.221687316894531
303734.5;-67.987945556640625;-117.80219268798828
308730;-68.648117065429688;-103.35048675537109
313725.5;-66.33197021484375;-97.384490966796875
318721;-60.956806182861328;-97.911453247070313
323716.5;-59.364490509033203;-99.732421875
328712;-58.169349670410156;-87.803604125976563
333707.5;-57.269607543945313;-89.349327087402344
338703;-60.523674011230469;-92.011337280273438
343698.5;-62.187595367431641;-93.185707092285156
348694;-62.430522918701172;-111.28512573242187
353689.5;-69.407699584960938;-92.735862731933594
358685;-69.115280151367188;-99.228858947753906
363680.5;-73.09942626953125;-99.772384643554688
368676;-71.893760681152344;-109.51747894287109
373671.5;-69.549774169921875;-93.824195861816406
378667;-71.279090881347656;-104.82352447509766
383662.5;-73.431640625;-106.88441467285156
388658;-64.351005554199219;-94.065895080566406
393653.5;-61.207138061523438;-103.70859527587891
398649;-61.918590545654297;-99.724441528320313
403644.5;-61.921463012695313;-101.52429962158203
408640;-60.848564147949219;-95.479225158691406
413635.5;-67.544898986816406;-103.86119079589844
418631;-69.539161682128906;-107.14261627197266
423626.5;-74.187202453613281;-101.90505981445312
428622;-70.699981689453125;-104.79489898681641
433617.5;-69.129852294921875;-106.44161224365234
438613;-66.230926513671875;-94.856849670410156
443608.5;-63.688194274902344;-106.23683166503906
448604;-57.854789733886719;-86.457168579101563
453599.5;-53.659294128417969;-82.762359619140625
458595;-53.268985748291016;-78.349838256835938
463590.5;-53.861980438232422;-93.62451171875
468586;-53.326553344726563;-78.048355102539062
473581.5;-54.123908996582031;-84.756416320800781
478577;-53.843212127685547;-88.645004272460938
483572.5;-54.477775573730469;-91.047134399414063
488568;-56.511547088623047;-94.182991027832031
493563.5;-59.617450714111328;-94.39178466796875
498559;-62.105239868164063;-89.858734130859375
503554.5;-63.436317443847656;-85.366142272949219
508550;-68.862678527832031;-92.024452209472656
513545.5;-64.966011047363281;-99.403717041015625
518541;-55.676074981689453;-100.47296905517578
523536.5;-50.460208892822266;-100.04918670654297
528532;-51.775215148925781;-82.068412780761719
533527.5;-51.321937561035156;-95.445075988769531
538523;-51.059917449951172;-99.613594055175781
543518.5;-51.735225677490234;-88.124580383300781
548514;-52.111095428466797;-81.378471374511719
553509.5;-59.875724792480469;-102.92554473876953
558505;-62.87237548828125;-101.39778900146484
563500.5;-62.114994049072266;-86.679695129394531
568496;-63.084117889404297;-96.968536376953125
573491.5;-59.34967041015625;-93.600860595703125
578487;-57.540367126464844;-101.96673583984375
583482.5;-51.502964019775391;-72.121208190917969
588478;-52.576904296875;-79.396820068359375
593473.5;-51.093307495117187;-94.166160583496094
598469;-50.792022705078125;-70.076408386230469
603464.5;-51.961772918701172;-86.326683044433594
608460;-51.976093292236328;-84.602752685546875
613455.5;-54.623863220214844;-87.208381652832031
618451;-53.528640747070313;-82.317230224609375
623446.5;-54.3878173828125;-99.259017944335938
628442;-63.028102874755859;-106.97575378417969
633437.5;-65.370269775390625;-108.69633483886719
638433;-69.501007080078125;-96.7564697265625
643428.5;-69.373748779296875;-104.68135833740234
648424;-68.075668334960937;-102.14389801025391
653419.5;-65.825424194335938;-93.107231140136719
658415;-66.932884216308594;-106.06978607177734
663410.5;-67.293487548828125;-99.645118713378906
668406;-64.035240173339844;-98.028656005859375
673401.5;-61.766460418701172;-90.454521179199219
678397;-60.947074890136719;-98.738662719726563
683392.5;-58.459495544433594;-102.37866973876953
688388;-61.728538513183594;-109.92037200927734
693383.5;-69.625930786132813;-97.853439331054688
698379;-70.179885864257813;-98.932884216308594
703374.5;-69.708786010742188;-111.34564971923828
708370;-71.290557861328125;-95.391685485839844
713365.5;-64.929801940917969;-86.369384765625
718361;-65.387077331542969;-91.49884033203125
723356.5;-66.467384338378906;-95.204986572265625
728352;-64.842315673828125;-103.43558502197266
733347.5;-64.320106506347656;-99.442207336425781
738343;-65.5828857421875;-100.46429443359375
743338.5;-64.186027526855469;-108.45351409912109
748334;-63.446582794189453;-92.912284851074219
753329.5;-66.431259155273437;-101.57346343994141
758325;-65.252769470214844;-106.92082977294922
763320.5;-67.112525939941406;-100.36936187744141
768316;-72.415031433105469;-111.74971771240234
773311.5;-70.348007202148438;-94.174575805664063
778307;-66.134384155273437;-106.75813293457031
783302.5;-60.002246856689453;-107.84409332275391
788298;-60.282680511474609;-106.51096343994141
793293.5;-60.347591400146484;-91.557769775390625
798289;-59.744468688964844;-96.671943664550781
803284.5;-60.224246978759766;-97.445571899414063
808280;-60.355899810791016;-95.869102478027344
813275.5;-60.064506530761719;-99.411407470703125
818271;-60.477405548095703;-112.41056060791016
823266.5;-60.7469482421875;-93.828239440917969
828262;-66.993392944335938;-98.424301147460938
833257.5;-69.591110229492188;-95.956459045410156
838253;-70.824081420898437;-105.26451873779297
843248.5;-65.102874755859375;-105.55587005615234
848244;-64.327690124511719;-87.314659118652344
853239.5;-63.269691467285156;-101.93583679199219
858235;-62.237686157226563;-96.347251892089844
863230.5;-60.966636657714844;-88.820335388183594
868226;-59.940921783447266;-96.69439697265625
873221.5;-61.131942749023438;-88.651687622070312
878217;-61.960960388183594;-91.114891052246094
883212.5;-61.129318237304688;-85.549636840820313
888208;-61.511272430419922;-98.94744873046875
893203.5;-61.771297454833984;-88.0369873046875
898199;-61.559959411621094;-102.04965972900391
903194.5;-65.773460388183594;-102.2818603515625
908190;-67.319618225097656;-90.517791748046875
913185.5;-61.332038879394531;-89.296394348144531
918181;-60.819046020507813;-102.72062683105469
923176.5;-60.021682739257813;-107.14261627197266
928172;-59.459423065185547;-112.34217071533203
933167.5;-59.895206451416016;-93.386962890625
938163;-59.905776977539063;-107.56452941894531
943158.5;-58.854167938232422;-97.963348388671875
948154;-59.256374359130859;-103.12362670898437
953149.5;-58.316364288330078;-90.617759704589844
958145;-57.568485260009766;-89.010887145996094
963140.5;-60.076362609863281;-105.08541870117187
968136;-64.159561157226563;-95.602294921875
973131.5;-61.861431121826172;-116.01864624023437
978127;-61.713695526123047;-93.644279479980469
983122.5;-65.111763000488281;-100.10729217529297
988118;-64.632713317871094;-94.601295471191406
993113.5;-67.011260986328125;-106.32157135009766
998109;-68.167022705078125;-111.81358337402344
1003104.5;-69.845184326171875;-110.28892517089844
1008100;-71.249908447265625;-91.006149291992188
1013095.5;-72.21636962890625;-100.49037170410156
1018091;-73.952003479003906;-110.64574432373047
1023086.5;-70.728507995605469;-106.11956024169922
1028082;-70.902511596679688;-125.35547637939453
1033077.5;-74.9976806640625;-102.16497802734375
1038073;-71.369377136230469;-100.71071624755859
1043068.5;-67.820381164550781;-98.860443115234375
1048064;-64.919509887695312;-101.03818511962891
1053059.5;-67.420890808105469;-126.32157135009766
1058055;-65.324142456054687;-92.771575927734375
1063050.5;-64.200157165527344;-112.30817413330078
1068046;-63.846076965332031;-99.645118713378906
1073041.5;-64.467842102050781;-90.457267761230469
1078037;-63.950054168701172;-108.51906585693359
1083032.5;-62.577796936035156;-94.250617980957031
1088028;-63.261665344238281;-97.050155639648438
1093023.5;-63.409477233886719;-100.99195861816406
1098019;-61.530281066894531;-87.890899658203125
1103014.5;-67.517494201660156;-103.24229431152344
1108010;-62.35662841796875;-89.833175659179687
1113005.5;-62.507137298583984;-89.691444396972656
1118001;-61.892265319824219;-85.823493957519531
1122996.5;-61.687984466552734;-91.053009033203125
1127992;-61.445446014404297;-97.215713500976563
1132987.5;-61.056369781494141;-94.166160583496094
1137983;-60.285911560058594;-82.583328247070313
1142978.5;-59.623199462890625;-81.194381713867188
1147974;-60.471153259277344;-101.34000396728516
1152969.5;-59.658950805664063;-82.255149841308594
1157965;-58.956779479980469;-88.667289733886719
1162960.5;-59.968334197998047;-90.232635498046875
1167956;-60.379241943359375;-94.71246337890625
1172951.5;-57.769428253173828;-91.826416015625
1177947;-58.639213562011719;-106.86625671386719
1182942.5;-60.918594360351563;-100.44695281982422
1187938;-62.080120086669922;-91.1861572265625
1192933.5;-61.046161651611328;-115.51349639892578
1197929;-61.654777526855469;-109.01554107666016
1202924.5;-61.927623748779297;-101.00119018554687
1207920;-63.155742645263672;-99.550880432128906
1212915.5;-62.046741485595703;-126.49356842041016
1217911;-62.880279541015625;-104.51377868652344
1222906.5;-62.349617004394531;-100.17417144775391
1227902;-62.055385589599609;-101.04746246337891
1232897.5;-61.557201385498047;-101.40745544433594
1237893;-60.454147338867188;-94.478469848632813
1242888.5;-65.574760437011719;-94.378852844238281
1247884;-66.890594482421875;-108.90018463134766
1252879.5;-66.851951599121094;-97.879173278808594
1257875;-70.056755065917969;-97.269607543945313
1262870.5;-70.67999267578125;-113.54590606689453
1267866;-72.502021789550781;-113.66408538818359
1272861.5;-72.277694702148438;-104.24147033691406
1277857;-75.124382019042969;-102.86814117431641
1282852.5;-75.3883056640625;-107.58419799804687
1287848;-73.106124877929688;-102.11237335205078
1292843.5;-73.118782043457031;-114.45236206054687
1297839;-72.424995422363281;-97.085365295410156
1302834.5;-67.091659545898437;-102.16497802734375
1307830;-64.990814208984375;-92.444961547851563
1312825.5;-66.986961364746094;-111.04713439941406
1317821;-66.617446899414063;-106.37281036376953
1322816.5;-64.530815124511719;-101.35922241210937
1327812;-63.726383209228516;-102.63108062744141
1332807.5;-62.681674957275391;-99.660926818847656
1337803;-62.052471160888672;-96.049911499023438
1342798.5;-62.028640747070313;-103.81003570556641
1347794;-60.798103332519531;-102.70938873291016
1352789.5;-62.489376068115234;-100.93680572509766
1357785;-61.2344970703125;-102.27116394042969
1362780.5;-59.006233215332031;-97.150291442871094
1367776;-57.556121826171875;-84.333099365234375
1372771.5;-57.196155548095703;-100.62190246582031
1377767;-59.550411224365234;-90.778434753417969
1382762.5;-60.0443115234375;-96.582687377929688
1387758;-61.307144165039063;-99.958663940429688
1392753.5;-60.710807800292969;-85.107612609863281
1397749;-61.266319274902344;-98.207481384277344
1402744.5;-60.259346008300781;-102.49847412109375
1407740;-60.810825347900391;-90.829788208007812
1412735.5;-59.694770812988281;-88.649452209472656
1417731;-61.973648071289063;-83.910087585449219
1422726.5;-60.84783935546875;-89.60650634765625
1427722;-59.915546417236328;-105.64993286132812
1432717.5;-58.945117950439453;-86.89532470703125
1437713;-57.749790191650391;-99.566513061523438
1442708.5;-58.992378234863281;-90.821212768554688
1447704;-57.643726348876953;-92.254051208496094
1452699.5;-61.971275329589844;-93.864692687988281
1457695;-61.637775421142578;-96.733848571777344
1462690.5;-63.433872222900391;-97.00341796875
1467686;-65.48907470703125;-110.12905883789063
1472681.5;-63.594497680664063;-105.4320068359375
1477677;-64.360244750976562;-100.76444244384766
1482672.5;-64.012100219726563;-90.570411682128906
1487668;-63.891403198242188;-99.716484069824219
1492663.5;-61.907314300537109;-104.01653289794922
1497659;-60.948173522949219;-96.039474487304688
1502654.5;-60.272064208984375;-85.623184204101563
1507650;-60.637294769287109;-90.044975280761719
1512645.5;-62.069675445556641;-103.02985382080078
1517641;-64.842025756835938;-98.774307250976563
1522636.5;-67.266105651855469;-91.829627990722656
1527632;-69.021347045898437;-102.64222717285156
1532627.5;-70.750038146972656;-104.59716796875
1537623;-71.297500610351563;-101.99773406982422
1542618.5;-70.067230224609375;-99.716484069824219
1547614;-68.619888305664063;-97.445571899414063
1552609.5;-68.779792785644531;-109.51747894287109
1557605;-67.726783752441406;-106.38996124267578
1562600.5;-68.500442504882812;-89.115982055664063
1567596;-65.021110534667969;-116.6104736328125
1572591.5;-63.836860656738281;-92.472579956054687
1577587;-64.617301940917969;-101.26355743408203
1582582.5;-64.198554992675781;-106.88441467285156
1587578;-64.734115600585937;-95.153045654296875
1592573.5;-62.104923248291016;-94.250617980957031
1597569;-63.132705688476563;-101.48517608642578
1602564.5;-62.789535522460938;-111.34564971923828
1607560;-62.360298156738281;-94.509010314941406
1612555.5;-62.346168518066406;-95.982307434082031
1617551;-61.122203826904297;-98.925613403320312
1622546.5;-62.072597503662109;-100.09896087646484
1627542;-60.824653625488281;-89.2294921875
1632537.5;-60.263751983642578;-99.434494018554688
1637533;-59.829627990722656;-96.881935119628906
1642528.5;-58.561843872070313;-93.751785278320313
1647524;-57.971160888671875;-89.35174560546875
1652519.5;-60.541603088378906;-101.77291107177734
1657515;-61.496406555175781;-82.316146850585937
1662510.5;-62.063518524169922;-100.56904602050781
1667506;-61.925876617431641;-98.472465515136719
1672501.5;-61.801815032958984;-90.470985412597656
1677497;-60.307018280029297;-83.1295166015625
1682492.5;-59.967842102050781;-97.079483032226562
1687488;-61.984703063964844;-111.81358337402344
1692483.5;-59.7113037109375;-96.118034362792969
1697479;-58.545204162597656;-93.95855712890625
1702474.5;-57.459381103515625;-93.077522277832031
1707470;-57.664760589599609;-105.02653503417969
1712465.5;-58.508476257324219;-89.038787841796875
1717461;-57.393875122070313;-98.241004943847656
1722456.5;-59.459968566894531;-85.831535339355469
1727452;-61.038459777832031;-96.439567565917969
1732447.5;-62.757949829101563;-100.71071624755859
1737443;-64.374519348144531;-107.9461669921875
1742438.5;-66.215774536132813;-97.656532287597656
1747434;-66.794387817382813;-101.72261810302734
1752429.5;-63.527816772460938;-102.78840637207031
1757425;-65.846519470214844;-92.710945129394531
1762420.5;-61.701377868652344;-89.029487609863281
1767416;-62.452533721923828;-89.977264404296875
1772411.5;-64.264556884765625;-97.470123291015625
1777407;-63.663200378417969;-93.644279479980469
1782402.5;-63.718051910400391;-92.84344482421875
1787398;-64.262138366699219;-107.66333770751953
1792393.5;-66.34356689453125;-92.150146484375
1797389;-68.997444152832031;-97.263603210449219
1802384.5;-67.82666015625;-108.90018463134766
1807380;-69.5140380859375;-102.7657470703125
1812375.5;-67.736000061035156;-103.99045562744141
1817371;-65.484893798828125;-91.222015380859375
1822366.5;-66.914634704589844;-93.518569946289063
1827362;-65.820594787597656;-94.59246826171875
1832357.5;-64.330131530761719;-93.344802856445312
1837353;-66.518798828125;-96.554977416992188
1842348.5;-65.901191711425781;-101.68258666992187
1847344;-63.648666381835938;-94.939140319824219
1852339.5;-61.955188751220703;-95.777565002441406
1857335;-62.999126434326172;-102.83387756347656
1862330.5;-61.584304809570313;-106.38996124267578
1867326;-62.619510650634766;-104.09526062011719
1872321.5;-60.003231048583984;-99.660926818847656
1877317;-63.744850158691406;-92.657798767089844
1882312.5;-63.375202178955078;-101.79311370849609
1887308;-59.314479827880859;-96.916473388671875
1892303.5;-57.888717651367188;-98.376411437988281
1897299;-59.985885620117188;-86.159591674804688
1902294.5;-59.560100555419922;-94.658927917480469
1907290;-58.626213073730469;-94.276115417480469
1912285.5;-57.21099853515625;-98.940170288085938
1917281;-58.73944091796875;-89.527328491210937
1922276.5;-58.024658203125;-90.110595703125
1927272;-58.093006134033203;-96.632781982421875
1932267.5;-61.429431915283203;-85.563667297363281
1937263;-61.69207763671875;-90.139617919921875
1942258.5;-60.368850708007812;-85.066238403320312
1947254;-61.151828765869141;-85.568351745605469
1952249.5;-61.251674652099609;-95.823211669921875
1957245;-60.447559356689453;-94.267608642578125
1962240.5;-58.350173950195313;-93.148246765136719
1967236;-59.781528472900391;-119.25901031494141
1972231.5;-59.475826263427734;-91.467987060546875
1977227;-58.041049957275391;-91.315330505371094
1982222.5;-60.310344696044922;-91.868247985839844
1987218;-60.973812103271484;-90.394432067871094
1992213.5;-61.528022766113281;-84.334457397460938
1997209;-62.253078460693359;-86.261062622070313
2002204.5;-62.229213714599609;-92.317985534667969
2007200;-65.342208862304688;-94.009262084960938
2012195.5;-66.557220458984375;-91.043289184570313
2017191;-65.885421752929688;-102.45412445068359
2022186.5;-64.465751647949219;-96.808937072753906
2027182;-62.740535736083984;-96.4930419921875
2032177.5;-66.884239196777344;-92.757034301757813
2037173;-66.208770751953125;-108.04872894287109
2042168.5;-67.137611389160156;-91.948966979980469
2047164;-66.62298583984375;-100.41145324707031
2052159.5;-66.406318664550781;-119.21115112304687
2057155;-66.006744384765625;-98.104438781738281
2062150.5;-64.558990478515625;-87.4990234375
2067146;-65.854743957519531;-92.078811645507813
2072141.5;-67.349235534667969;-102.25497436523437
2077137;-67.620742797851563;-102.0372314453125
2082132.5;-66.182975769042969;-95.031745910644531
2087128;-65.680282592773438;-102.90106201171875
2092123.5;-61.628532409667969;-95.501609802246094
2097119;-64.302093505859375;-103.7578125
2102114.5;-63.490047454833984;-99.050262451171875
2107110;-62.942848205566406;-82.656257629394531
2112105.5;-61.472087860107422;-92.979721069335937
2117101;-62.064659118652344;-102.24506378173828
2122096.5;-60.713729858398438;-90.450363159179688
2127092;-60.828521728515625;-89.583747863769531
2132087.5;-62.379600524902344;-89.680213928222656
2137083;-60.874443054199219;-101.05142211914062
2142078.5;-60.256607055664062;-90.761787414550781
2147074;-62.969871520996094;-105.05616760253906
2152069.5;-58.854557037353516;-97.993888854980469
2157065;-58.428573608398438;-95.765380859375
2162060.5;-57.846633911132813;-107.01992797851562
2167056;-59.755985260009766;-102.81515502929687
2172051.5;-56.776386260986328;-84.137565612792969
2177047;-57.764461517333984;-97.405921936035156
2182042.5;-60.300464630126953;-102.36171722412109
2187038;-57.580162048339844;-88.19036865234375
2192033.5;-58.092731475830078;-103.43382263183594
2197029;-58.166980743408203;-99.774612426757813
2202024.5;-58.694183349609375;-93.129753112792969
2207020;-60.914264678955078;-86.373344421386719
2212015.5;-61.159011840820313;-107.88858032226562
2217011;-61.047592163085938;-108.28260803222656
2222006.5;-59.562557220458984;-91.260459899902344
2227002;-58.402420043945313;-94.316505432128906
2231997.5;-60.226409912109375;-89.721382141113281
2236993;-59.717296600341797;-92.928337097167969
2241988.5;-60.581253051757813;-87.273590087890625
2246984;-59.304107666015625;-97.131416320800781
2251979.5;-62.600944519042969;-89.681533813476562
2256975;-61.805133819580078;-87.770523071289063
2261970.5;-60.931983947753906;-116.73993682861328
2266966;-63.99822998046875;-102.11928558349609
2271961.5;-61.942722320556641;-104.21641540527344
2276957;-61.361587524414063;-103.73262786865234
2281952.5;-64.532516479492188;-86.68853759765625
2286948;-63.056346893310547;-105.45149230957031
2291943.5;-64.652854919433594;-101.27543640136719
2296939;-65.579719543457031;-86.619232177734375
2301934.5;-67.725440979003906;-104.52547454833984
2306930;-65.605979919433594;-102.99662780761719
2311925.5;-67.453170776367188;-96.345779418945313
2316921;-66.85491943359375;-95.82818603515625
2321916.5;-68.392051696777344;-87.86383056640625
2326912;-66.62274169921875;-93.769805908203125
2331907.5;-66.620498657226563;-94.08929443359375
2336903;-65.381736755371094;-96.127548217773438
2341898.5;-64.879669189453125;-94.004692077636719
2346894;-64.329429626464844;-89.688270568847656
2351889.5;-63.886363983154297;-98.30078125
2356885;-61.911632537841797;-85.703506469726563
2361880.5;-63.614166259765625;-96.433998107910156
2366876;-61.181430816650391;-97.5528564453125
2371871.5;-61.293560028076172;-94.846336364746094
2376867;-61.669002532958984;-93.025230407714844
2381862.5;-61.860034942626953;-102.54487609863281
2386858;-58.754398345947266;-90.082321166992188
2391853.5;-60.357540130615234;-102.23193359375
2396849;-58.792797088623047;-91.429115295410156
2401844.5;-60.255508422851563;-90.840476989746094
2406840;-59.747577667236328;-80.863510131835938
2411835.5;-60.560108184814453;-101.20359802246094
2416831;-60.759235382080078;-86.304458618164063
2421826.5;-59.991371154785156;-99.979667663574219
2426822;-58.341098785400391;-95.139671325683594
2431817.5;-58.938995361328125;-95.308876037597656
2436813;-60.550182342529297;-99.294181823730469
2441808.5;-59.797374725341797;-93.481887817382813
2446804;-58.364635467529297;-91.855354309082031
2451799.5;-60.247177124023438;-84.113914489746094
2456795;-59.947383880615234;-94.633346557617188
2461790.5;-58.366481781005859;-108.70203399658203
2466786;-59.077491760253906;-84.6630859375
2471781.5;-58.559211730957031;-87.2718505859375
2476777;-58.963722229003906;-92.488075256347656
2481772.5;-60.304607391357422;-85.903755187988281
2486768;-59.029273986816406;-87.768112182617188
2491763.5;-60.198020935058594;-102.12591552734375
2496759;-62.149112701416016;-84.07037353515625
2501754.5;-62.843254089355469;-103.16021728515625
2506750;-61.59149169921875;-100.21546936035156
2511745.5;-64.601364135742187;-104.75099945068359
2516741;-62.828395843505859;-103.61606597900391
2521736.5;-63.17938232421875;-85.926368713378906
2526732;-61.013442993164062;-92.065513610839844
2531727.5;-64.462791442871094;-95.705848693847656
2536723;-62.136157989501953;-98.059005737304688
2541718.5;-62.771347045898437;-117.33336639404297
2546714;-62.408172607421875;-98.6240234375
2551709.5;-63.534080505371094;-105.98371887207031
2556705;-63.759971618652344;-89.262954711914063
2561700.5;-64.617950439453125;-103.54157257080078
2566696;-65.80889892578125;-97.252128601074219
2571691.5;-67.507293701171875;-108.12432098388672
2576687;-68.603950500488281;-97.078849792480469
2581682.5;-66.349250793457031;-96.664802551269531
2586678;-65.857276916503906;-100.32017517089844
2591673.5;-65.631263732910156;-89.86419677734375
2596669;-64.939544677734375;-104.58763122558594
2601664.5;-64.357719421386719;-92.266883850097656
2606660;-64.609786987304688;-103.50376129150391
2611655.5;-65.394119262695312;-105.44438934326172
2616651;-61.297840118408203;-107.46346282958984
2621646.5;-62.824089050292969;-92.708236694335938
2626642;-64.836532592773438;-91.048492431640625
2631637.5;-61.536693572998047;-91.961044311523438
2636633;-62.998886108398437;-88.967964172363281
2641628.5;-60.958110809326172;-94.342849731445313
2646624;-62.386890411376953;-108.34539031982422
2651619.5;-61.830009460449219;-99.563056945800781
2656615;-60.811313629150391;-102.06426239013672
2661610.5;-60.450786590576172;-85.906410217285156
2666606;-62.831588745117188;-101.93939971923828
2671601.5;-61.594314575195312;-86.2738037109375
2676597;-59.179981231689453;-93.853752136230469
2681592.5;-59.474510192871094;-87.370285034179688
2686588;-60.100048065185547;-95.017349243164062
2691583.5;-58.001205444335938;-85.519065856933594
2696579;-59.119171142578125;-103.67941284179687
2701574.5;-58.985893249511719;-103.09789276123047
2706570;-60.331188201904297;-96.2200927734375
2711565.5;-59.507442474365234;-92.435386657714844
2716561;-60.015064239501953;-96.395423889160156
2721556.5;-58.057689666748047;-101.54094696044922
2726552;-60.367729187011719;-100.51300048828125
2731547.5;-59.969425201416016;-95.016960144042969
2736543;-57.937469482421875;-92.507286071777344
2741538.5;-60.049968719482422;-87.430953979492188
2746534;-58.125724792480469;-96.761329650878906
2751529.5;-56.501060485839844;-89.559249877929688
2756525;-61.129608154296875;-96.477706909179687
2761520.5;-60.550312042236328;-106.39291381835937
2766516;-61.60443115234375;-89.750968933105469
2771511.5;-63.612968444824219;-83.257072448730469
2776507;-64.06182861328125;-102.47132873535156
2781502.5;-65.368782043457031;-96.0194091796875
2786498;-63.482166290283203;-85.328094482421875
2791493.5;-62.404224395751953;-92.40838623046875
2796489;-62.427223205566406;-104.1614990234375
2801484.5;-64.346794128417969;-98.830101013183594
2806480;-62.408409118652344;-99.548423767089844
2811475.5;-62.7127685546875;-95.460990905761719
2816471;-64.104560852050781;-102.51174163818359
2821466.5;-65.715927124023438;-94.101661682128906
2826462;-65.102249145507813;-92.970672607421875
2831457.5;-65.46966552734375;-99.376007080078125
2836453;-65.482421875;-107.51435089111328
2841448.5;-69.452880859375;-101.81897735595703
2846444;-65.282455444335937;-114.15773773193359
2851439.5;-62.699958801269531;-104.60440826416016
2856435;-63.684322357177734;-95.917625427246094
2861430.5;-64.972877502441406;-101.18569946289062
2866426;-61.991130828857422;-92.762451171875
2871421.5;-63.805564880371094;-91.244468688964844
2876417;-63.512428283691406;-82.021743774414063
2881412.5;-60.826301574707031;-97.405326843261719
2886408;-63.085678100585937;-101.61177062988281
2891403.5;-63.987648010253906;-93.428520202636719
2896399;-59.688385009765625;-100.34796142578125
2901394.5;-61.674728393554688;-86.103271484375
2906390;-58.632167816162109;-83.732139587402344
2911385.5;-61.068534851074219;-85.167915344238281
2916381;-61.1597900390625;-99.158256530761719
2921376.5;-60.811561584472656;-87.942558288574219
2926372;-61.252227783203125;-92.566444396972656
2931367.5;-60.949054718017578;-87.443916320800781
2936363;-58.453144073486328;-107.12677764892578
2941358.5;-57.502696990966797;-96.802009582519531
2946354;-58.167171478271484;-98.8663330078125
2951349.5;-59.285881042480469;-92.430572509765625
2956345;-60.747840881347656;-97.671234130859375
2961340.5;-59.071693420410156;-91.69189453125
2966336;-57.319511413574219;-93.639274597167969
2971331.5;-60.115608215332031;-87.548377990722656
2976327;-62.215560913085938;-99.011955261230469
2981322.5;-60.224639892578125;-93.509078979492188
2986318;-60.395557403564453;-93.250045776367188
2991313.5;-60.492397308349609;-95.391517639160156
2996309;-61.371280670166016;-91.578170776367188
3001304.5;-61.130878448486328;-90.476982116699219
3006300;-57.080619812011719;-99.903175354003906
3011295.5;-59.515117645263672;-92.064430236816406
3016291;-59.182247161865234;-101.15396118164062
