Type;ZVL-3;
Version;3.31;
Date;23.May 25;
Mode;ANALYZER;
Center Freq;504500.000000;Hz
Freq Offset;0.000000;Hz
Span;991000.000000;Hz
x-Axis;LIN;
Start;9000.000000;Hz
Stop;1000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300.000000;Hz
VBW;1000.000000;Hz
SWT;11.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
680402.5;-60.60504150390625;-90.898750305175781
680898;-58.827968597412109;-71.053009033203125
681393.5;-67.708183288574219;-88.900184631347656
681889;-59.331829071044922;-68.700363159179688
682384.5;-65.207260131835938;-91.455673217773438
682880;-60.368331909179688;-80.23480224609375
683375.5;-69.0537109375;-76.778579711914063
683871;-58.123832702636719;-72.467742919921875
684366.5;-59.379409790039062;-82.86126708984375
684862;-61.94427490234375;-80.318016052246094
685357.5;-62.777408599853516;-82.115516662597656
685853;-61.304756164550781;-88.315299987792969
686348.5;-60.378555297851562;-99.558700561523438
686844;-61.965290069580078;-77.142601013183594
687339.5;-60.899505615234375;-76.578254699707031
687835;-67.151039123535156;-86.549346923828125
688330.5;-60.977214813232422;-97.650253295898437
688826;-66.600547790527344;-94.925376892089844
689321.5;-61.601303100585938;-76.539505004882813
689817;-65.54449462890625;-75.668487548828125
690312.5;-60.845752716064453;-72.979103088378906
690808;-67.599578857421875;-110.34287261962891
691303.5;-62.72479248046875;-70.973793029785156
691799;-71.613662719726563;-98.774307250976563
692294.5;-64.399742126464844;-79.539955139160156
692790;-68.653236389160156;-92.661331176757813
693285.5;-66.369216918945313;-94.374542236328125
693781;-67.915626525878906;-81.420997619628906
694276.5;-69.882057189941406;-86.986778259277344
694772;-69.513046264648437;-80.550621032714844
695267.5;-70.733596801757813;-80.432235717773437
695763;-73.860237121582031;-96.933792114257813
696258.5;-75.487052917480469;-90.673797607421875
696754;-73.799995422363281;-94.802421569824219
697249.5;-78.28546142578125;-89.774688720703125
697745;-74.952018737792969;-95.1907958984375
698240.5;-72.450820922851563;-83.724990844726563
698736;-67.208946228027344;-75.205459594726563
699231.5;-75.4202880859375;-82.271163940429688
699727;-75.603286743164063;-84.608345031738281
700222.5;-71.803657531738281;-82.370010375976562
700718;-70.265830993652344;-85.807426452636719
701213.5;-69.091819763183594;-69.091819763183594
701709;-72.778739929199219;-79.875564575195313
702204.5;-72.766212463378906;-85.328094482421875
702700;-73.2169189453125;-85.173027038574219
703195.5;-73.952407836914062;-88.221534729003906
703691;-77.413764953613281;-90.520561218261719
704186.5;-71.475692749023438;-90.821212768554688
704682;-73.986915588378906;-81.736671447753906
705177.5;-75.460678100585938;-81.420997619628906
705673;-74.705757141113281;-95.508598327636719
706168.5;-72.65673828125;-97.937362670898438
706664;-77.130775451660156;-107.52531433105469
707159.5;-71.606155395507813;-79.875564575195313
707655;-72.836235046386719;-82.516029357910156
708150.5;-75.246292114257813;-91.894081115722656
708646;-74.884658813476563;-91.733818054199219
709141.5;-74.873252868652344;-90.997390747070313
709637;-74.610588073730469;-86.326683044433594
710132.5;-75.294486999511719;-91.306259155273438
710628;-74.604400634765625;-90.332054138183594
711123.5;-70.351806640625;-82.803153991699219
711619;-70.33935546875;-93.727775573730469
712114.5;-78.419502258300781;-104.14813995361328
712610;-74.234931945800781;-102.87959289550781
713105.5;-75.070579528808594;-88.055686950683594
713601;-76.091239929199219;-87.7412109375
714096.5;-72.474311828613281;-91.810379028320313
714592;-77.486137390136719;-90.895866394042969
715087.5;-78.512565612792969;-86.041709899902344
715583;-74.557670593261719;-88.488418579101563
716078.5;-76.556083679199219;-82.205177307128906
716574;-75.69049072265625;-87.917465209960938
717069.5;-75.062660217285156;-94.323043823242188
717565;-73.299049377441406;-101.38813018798828
718060.5;-72.640861511230469;-81.520378112792969
718556;-66.488365173339844;-72.62078857421875
719051.5;-69.018562316894531;-75.084114074707031
719547;-69.025535583496094;-84.684181213378906
720042.5;-66.763153076171875;-79.982437133789063
720538;-71.492362976074219;-81.29595947265625
721033.5;-69.507392883300781;-87.997657775878906
721529;-68.196983337402344;-90.280853271484375
722024.5;-73.239173889160156;-93.155723571777344
722520;-67.062675476074219;-75.972480773925781
723015.5;-63.515232086181641;-71.236099243164063
723511;-64.702400207519531;-70.15655517578125
724006.5;-63.192253112792969;-71.138587951660156
724502;-66.119064331054688;-92.206977844238281
724997.5;-66.894783020019531;-80.751876831054688
725493;-65.530799865722656;-75.887016296386719
725988.5;-61.210159301757812;-79.231124877929688
726484;-61.694278717041016;-76.044685363769531
726979.5;-68.943840026855469;-75.605758666992188
727475;-67.897224426269531;-81.968788146972656
727970.5;-65.816253662109375;-96.773468017578125
728466;-65.813529968261719;-72.597610473632812
728961.5;-61.784523010253906;-74.334182739257813
729457;-61.791801452636719;-76.069770812988281
729952.5;-62.469020843505859;-80.995643615722656
730448;-64.276664733886719;-77.118949890136719
730943.5;-67.850593566894531;-77.521308898925781
731439;-66.503829956054687;-82.686935424804687
731934.5;-65.743453979492187;-74.915756225585938
732430;-68.9666748046875;-78.92779541015625
732925.5;-66.983833312988281;-75.966789245605469
733421;-63.095386505126953;-75.978691101074219
733916.5;-66.66497802734375;-85.621612548828125
734412;-58.990474700927734;-70.840972900390625
734907.5;-66.521415710449219;-86.692131042480469
735403;-66.268760681152344;-71.61053466796875
735898.5;-63.997493743896484;-73.769035339355469
736394;-62.806106567382813;-69.887191772460938
736889.5;-64.261466979980469;-72.38690185546875
737385;-69.958343505859375;-76.009803771972656
737880.5;-64.170989990234375;-73.500259399414062
738376;-65.876724243164062;-80.525245666503906
738871.5;-63.354598999023437;-69.644134521484375
739367;-62.896339416503906;-83.169708251953125
739862.5;-62.730648040771484;-62.730648040771484
740358;-64.244026184082031;-73.560791015625
740853.5;-64.295257568359375;-95.647026062011719
741349;-68.313796997070312;-91.939491271972656
741844.5;-65.700691223144531;-65.700691223144531
742340;-62.986007690429687;-75.049156188964844
742835.5;-63.168292999267578;-63.168292999267578
743331;-68.402511596679688;-76.9598388671875
743826.5;-70.301025390625;-78.172088623046875
744322;-64.838874816894531;-89.845939636230469
744817.5;-64.348968505859375;-70.54461669921875
745313;-64.045196533203125;-74.695480346679688
745808.5;-70.22381591796875;-78.737953186035156
746304;-62.214939117431641;-70.046287536621094
746799.5;-62.147056579589844;-75.919868469238281
747295;-63.361865997314453;-90.383552551269531
747790.5;-61.460811614990234;-75.910102844238281
748286;-62.047782897949219;-83.854789733886719
748781.5;-60.874362945556641;-83.536338806152344
749277;-62.821460723876953;-85.4473876953125
749772.5;-62.139369964599609;-75.716567993164063
750268;-64.548294067382813;-73.894378662109375
750763.5;-64.322410583496094;-73.120643615722656
751259;-62.752529144287109;-86.537109375
751754.5;-63.685173034667969;-79.370765686035156
752250;-64.831260681152344;-98.969329833984375
752745.5;-65.279312133789063;-80.457351684570313
753241;-63.395973205566406;-63.395973205566406
753736.5;-63.565681457519531;-85.396720886230469
754232;-60.733062744140625;-60.733062744140625
754727.5;-63.825607299804688;-75.961105346679688
755223;-64.925453186035156;-71.852142333984375
755718.5;-63.3687744140625;-77.72906494140625
756214;-75.377670288085937;-87.35101318359375
756709.5;-65.776016235351563;-88.326019287109375
757205;-64.611427307128906;-88.565254211425781
757700.5;-67.808448791503906;-77.477508544921875
758196;-68.170600891113281;-86.633674621582031
758691.5;-69.190071105957031;-86.347152709960938
759187;-63.921714782714844;-87.503822326660156
759682.5;-64.041656494140625;-96.128562927246094
760178;-66.941665649414063;-104.75214385986328
760673.5;-68.399261474609375;-76.510284423828125
761169;-70.826934814453125;-98.40374755859375
761664.5;-70.760818481445313;-85.398246765136719
762160;-67.379051208496094;-67.379051208496094
762655.5;-67.434822082519531;-79.550880432128906
763151;-66.665687561035156;-85.085426330566406
763646.5;-63.076847076416016;-101.69258117675781
764142;-63.073448181152344;-73.40618896484375
764637.5;-68.254447937011719;-77.440673828125
765133;-65.768341064453125;-78.819419860839844
765628.5;-69.767852783203125;-69.767852783203125
766124;-67.352737426757813;-77.217506408691406
766619.5;-68.996749877929688;-76.8087158203125
767115;-69.4525146484375;-83.826629638671875
767610.5;-70.020957946777344;-83.011207580566406
768106;-66.942573547363281;-82.487510681152344
768601.5;-67.322105407714844;-75.910102844238281
769097;-64.662765502929687;-77.944503784179688
769592.5;-67.560600280761719;-82.087226867675781
770088;-71.98284912109375;-98.074661254882813
770583.5;-72.890495300292969;-86.453712463378906
771079;-67.025108337402344;-74.554161071777344
771574.5;-69.325233459472656;-92.3013916015625
772070;-71.756721496582031;-84.54010009765625
772565.5;-72.176513671875;-94.929962158203125
773061;-74.758224487304688;-95.377182006835938
773556.5;-71.315032958984375;-85.36004638671875
774052;-70.357223510742188;-80.7662353515625
774547.5;-69.700485229492188;-89.749382019042969
775043;-70.794677734375;-85.68310546875
775538.5;-69.723136901855469;-76.703971862792969
776034;-72.557708740234375;-89.623924255371094
776529.5;-65.394729614257813;-94.952934265136719
777025;-66.253036499023438;-75.484603881835938
777520.5;-69.721122741699219;-86.218292236328125
778016;-72.125869750976563;-79.287010192871094
778511.5;-72.283103942871094;-83.1365966796875
779007;-72.369461059570313;-82.918632507324219
779502.5;-76.296630859375;-81.366920471191406
779998;-70.618316650390625;-80.320579528808594
780493.5;-72.649681091308594;-83.285400390625
780989;-75.165290832519531;-87.79754638671875
781484.5;-75.303108215332031;-85.941696166992188
781980;-70.124305725097656;-120.30097198486328
782475.5;-73.655364990234375;-94.103363037109375
782971;-72.918113708496094;-87.944114685058594
783466.5;-73.962661743164063;-98.247726440429687
783962;-72.612709045410156;-72.612709045410156
784457.5;-72.821830749511719;-84.633552551269531
784953;-75.025932312011719;-86.429534912109375
785448.5;-72.172500610351563;-103.65830993652344
785944;-65.425704956054687;-91.336540222167969
786439.5;-65.373931884765625;-78.84747314453125
786935;-63.456008911132813;-89.487998962402344
787430.5;-63.670478820800781;-79.612022399902344
787926;-68.816253662109375;-91.972068786621094
788421.5;-67.963844299316406;-77.276824951171875
788917;-70.3331298828125;-100.96434020996094
789412.5;-70.454254150390625;-82.4765625
789908;-68.672416687011719;-99.327262878417969
790403.5;-67.044151306152344;-75.361740112304687
790899;-71.4932861328125;-84.318214416503906
791394.5;-69.473304748535156;-80.683090209960938
791890;-72.332977294921875;-72.332977294921875
792385.5;-67.635765075683594;-67.635765075683594
792881;-68.760826110839844;-80.934051513671875
793376.5;-64.797042846679688;-80.545364379882813
793872;-71.745903015136719;-86.964736938476562
794367.5;-69.8997802734375;-88.283226013183594
794863;-69.975967407226562;-87.511634826660156
795358.5;-71.449844360351563;-84.809196472167969
795854;-71.047439575195313;-76.629989624023438
796349.5;-64.935462951660156;-77.11541748046875
796845;-64.8175048828125;-82.845283508300781
797340.5;-71.534469604492187;-100.02440643310547
797836;-63.803787231445313;-86.289268493652344
798331.5;-67.58282470703125;-90.296989440917969
798827;-64.238395690917969;-86.886238098144531
799322.5;-71.543167114257813;-71.543167114257813
799818;-66.220481872558594;-74.855033874511719
800313.5;-68.324516296386719;-85.322021484375
800809;-62.809402465820312;-77.967254638671875
801304.5;-74.663825988769531;-92.465667724609375
801800;-66.162429809570313;-73.868759155273437
802295.5;-70.470169067382812;-97.348052978515625
802791;-64.758262634277344;-82.729629516601562
803286.5;-67.873779296875;-87.214042663574219
803782;-69.834457397460938;-82.291481018066406
804277.5;-71.078300476074219;-83.64703369140625
804773;-63.070167541503906;-78.815116882324219
805268.5;-63.999973297119141;-85.558982849121094
805764;-73.036476135253906;-91.686317443847656
806259.5;-71.749397277832031;-80.073204040527344
806755;-70.784698486328125;-91.47723388671875
807250.5;-63.297664642333984;-70.894142150878906
807746;-66.425910949707031;-85.119468688964844
808241.5;-64.40301513671875;-77.437614440917969
808737;-65.328849792480469;-90.971176147460938
809232.5;-62.704330444335938;-74.144340515136719
809728;-74.435447692871094;-84.49029541015625
810223.5;-65.061088562011719;-88.410087585449219
810719;-69.4033203125;-86.686790466308594
811214.5;-61.557991027832031;-76.054092407226563
811710;-65.1619873046875;-81.950241088867188
812205.5;-62.693447113037109;-88.103645324707031
812701;-63.559608459472656;-81.929672241210938
813196.5;-64.250595092773438;-93.909461975097656
813692;-64.245498657226563;-94.18719482421875
814187.5;-61.367206573486328;-86.206527709960938
814683;-62.763603210449219;-80.897499084472656
815178.5;-68.752479553222656;-92.721611022949219
815674;-65.331283569335937;-75.076179504394531
816169.5;-64.676429748535156;-86.101280212402344
816665;-62.043617248535156;-76.74176025390625
817160.5;-73.66925048828125;-110.61776733398437
817656;-63.402175903320313;-74.215476989746094
818151.5;-69.057212829589844;-84.26025390625
818647;-66.457687377929688;-84.444892883300781
819142.5;-69.027626037597656;-86.412315368652344
819638;-64.188690185546875;-86.309661865234375
820133.5;-65.277046203613281;-87.673294067382812
820629;-62.155063629150391;-76.62664794921875
821124.5;-65.009681701660156;-78.939445495605469
821620;-61.694179534912109;-79.805305480957031
822115.5;-61.753162384033203;-78.267242431640625
822611;-67.156288146972656;-93.491310119628906
823106.5;-67.292152404785156;-81.308387756347656
823602;-73.280059814453125;-91.434173583984375
824097.5;-64.4854736328125;-75.317008972167969
824593;-72.91082763671875;-80.177520751953125
825088.5;-60.802886962890625;-74.626968383789063
825584;-69.809738159179687;-83.685928344726563
826079.5;-63.544502258300781;-69.120445251464844
826575;-64.565391540527344;-97.68798828125
827070.5;-60.170810699462891;-74.426788330078125
827566;-68.936927795410156;-79.134536743164063
828061.5;-61.855728149414063;-78.372314453125
828557;-67.897026062011719;-92.451858520507813
829052.5;-64.704376220703125;-75.5523681640625
829548;-64.79461669921875;-86.213249206542969
830043.5;-65.656723022460938;-95.538078308105469
830539;-64.799186706542969;-102.69815826416016
831034.5;-68.259132385253906;-82.047561645507812
831530;-67.427078247070312;-86.973915100097656
832025.5;-67.35369873046875;-100.21623229980469
832521;-66.065818786621094;-78.64385986328125
833016.5;-70.255638122558594;-86.997817993164062
833512;-66.1243896484375;-91.026618957519531
834007.5;-75.163887023925781;-98.369583129882813
834503;-65.457870483398438;-78.669227600097656
834998.5;-68.220687866210938;-95.319404602050781
835494;-67.068801879882813;-86.587890625
835989.5;-70.341789245605469;-85.870254516601563
836485;-69.978042602539063;-86.610748291015625
836980.5;-75.170486450195313;-90.440834045410156
837476;-69.125617980957031;-87.066200256347656
837971.5;-69.511077880859375;-76.480613708496094
838467;-72.49786376953125;-82.067367553710938
838962.5;-77.298500061035156;-89.66888427734375
839458;-73.897636413574219;-86.030166625976563
839953.5;-71.499153137207031;-93.672019958496094
840449;-71.596763610839844;-96.7564697265625
840944.5;-68.858802795410156;-94.267608642578125
841440;-74.615447998046875;-110.23530578613281
841935.5;-75.03985595703125;-101.05674743652344
842431;-68.576728820800781;-90.718894958496094
842926.5;-68.602821350097656;-87.911331176757812
843422;-74.110038757324219;-89.946182250976562
843917.5;-71.384002685546875;-78.940895080566406
844413;-72.085762023925781;-90.985725402832031
844908.5;-70.697723388671875;-86.654884338378906
845404;-70.534652709960937;-93.2686767578125
845899.5;-72.488853454589844;-98.396903991699219
846395;-74.249771118164062;-103.1708984375
846890.5;-77.82586669921875;-84.633552551269531
847386;-74.612800598144531;-85.379890441894531
847881.5;-68.585784912109375;-88.055686950683594
848377;-65.268142700195312;-90.270118713378906
848872.5;-66.270797729492188;-77.701240539550781
849368;-68.775718688964844;-68.775718688964844
849863.5;-68.583793640136719;-96.170799255371094
850359;-66.698883056640625;-73.702651977539062
850854.5;-68.497596740722656;-85.223899841308594
851350;-69.70074462890625;-87.122055053710938
851845.5;-68.015434265136719;-84.012619018554687
852341;-65.809989929199219;-80.52349853515625
852836.5;-67.340850830078125;-76.619949340820313
853332;-66.92047119140625;-78.872001647949219
853827.5;-64.814208984375;-73.311607360839844
854323;-62.943191528320312;-76.822402954101563
854818.5;-62.942615509033203;-80.244094848632812
855314;-61.150234222412109;-76.345100402832031
855809.5;-61.012638092041016;-69.259063720703125
856305;-62.918521881103516;-73.504928588867187
856800.5;-64.415451049804688;-85.386009216308594
857296;-68.697235107421875;-89.769615173339844
857791.5;-64.963966369628906;-89.979850769042969
858287;-64.777915954589844;-78.368232727050781
