Type;ZVL-3;
Version;3.31;
Date;23.May 25;
Mode;ANALYZER;
Center Freq;5004500.000000;Hz
Freq Offset;0.000000;Hz
Span;9991000.000000;Hz
x-Axis;LIN;
Start;9000.000000;Hz
Stop;10000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300.000000;Hz
VBW;1000.000000;Hz
SWT;110.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
863230.5;-82.226402282714844;-117.24560546875
868226;-80.1114501953125;-118.26116943359375
873221.5;-79.328781127929688;-114.71693420410156
878217;-82.721748352050781;-120.56026458740234
883212.5;-83.227958679199219;-109.84339141845703
888208;-79.156898498535156;-119.33486938476562
893203.5;-82.506149291992188;-113.39080047607422
898199;-82.956703186035156;-112.76084899902344
903194.5;-82.58111572265625;-113.7437744140625
908190;-81.710586547851563;-120.13230895996094
913185.5;-82.24981689453125;-114.32305145263672
918181;-82.872718811035156;-122.52043151855469
923176.5;-84.722343444824219;-108.11200714111328
928172;-80.357353210449219;-119.1092529296875
933167.5;-83.801109313964844;-108.32387542724609
938163;-81.794120788574219;-114.153564453125
943158.5;-79.604949951171875;-118.96202850341797
948154;-82.835014343261719;-114.71693420410156
953149.5;-83.567291259765625;-113.94625091552734
958145;-84.253547668457031;-114.85230255126953
963140.5;-79.551658630371094;-118.96202850341797
968136;-79.054489135742187;-122.09140777587891
973131.5;-84.712432861328125;-112.008056640625
978127;-80.786933898925781;-117.73855590820312
983122.5;-84.6898193359375;-130.10269165039062
988118;-84.694053649902344;-118.39689636230469
993113.5;-83.299827575683594;-116.01864624023437
998109;-85.137283325195312;-114.80693817138672
1003104.5;-82.063194274902344;-109.46840667724609
1008100;-80.190116882324219;-123.08834075927734
1013095.5;-84.357521057128906;-120.30097198486328
1018091;-82.760093688964844;-108.62944030761719
1023086.5;-83.742691040039063;-126.15291595458984
1028082;-81.695571899414063;-117.48858642578125
1033077.5;-83.127166748046875;-130.36997985839844
1038073;-81.923507690429687;-126.32157135009766
1043068.5;-81.879486083984375;-107.58419799804687
1048064;-83.269805908203125;-106.33861541748047
1053059.5;-84.254890441894531;-112.97799682617187
1058055;-82.435089111328125;-112.20697784423828
1063050.5;-82.334419250488281;-116.01864624023437
1068046;-85.097251892089844;-120.13230895996094
1073041.5;-82.095596313476563;-131.52981567382812
1078037;-84.112419128417969;-102.08096313476562
1083032.5;-84.837867736816406;-122.85670471191406
1088028;-83.825347900390625;-117.42720794677734
1093023.5;-82.375419616699219;-117.42720794677734
1098019;-83.542526245117188;-121.01041412353516
1103014.5;-82.605499267578125;-106.40715026855469
1108010;-82.701522827148438;-110.64574432373047
1113005.5;-83.672111511230469;-117.86629486083984
1118001;-81.36114501953125;-123.82279205322266
1122996.5;-87.381744384765625;-122.19670104980469
1127992;-84.832122802734375;-113.01472473144531
1132987.5;-84.558158874511719;-109.97207641601562
1137983;-85.513862609863281;-124.90995025634766
1142978.5;-85.854103088378906;-105.40131378173828
1147974;-85.788185119628906;-113.90538024902344
1152969.5;-85.029472351074219;-117.6126708984375
1157965;-82.196693420410156;-110.87283325195312
1162960.5;-84.987014770507813;-133.23841857910156
1167956;-84.050567626953125;-109.998046875
1172951.5;-83.224380493164063;-130.10269165039062
1177947;-82.784996032714844;-120.73753356933594
1182942.5;-83.097732543945313;-129.10893249511719
1187938;-83.911376953125;-115.27153778076172
1192933.5;-84.703948974609375;-122.7431640625
1197929;-84.2589111328125;-110.34287261962891
1202924.5;-83.304634094238281;-122.30327606201172
1207920;-84.364311218261719;-121.98738098144531
1212915.5;-85.684684753417969;-114.98980712890625
1217911;-84.661643981933594;-105.38600158691406
1222906.5;-85.537178039550781;-111.22502136230469
1227902;-85.721168518066406;-124.21470642089844
1232897.5;-86.035110473632813;-115.12953186035156
1237893;-85.035346984863281;-113.7437744140625
1242888.5;-84.537322998046875;-113.50686645507812
1247884;-85.3997802734375;-122.7431640625
1252879.5;-86.181350708007813;-108.23850250244141
1257875;-83.628280639648437;-125.82510375976562
1262870.5;-85.593376159667969;-115.86399078369141
1267866;-85.328094482421875;-130.10269165039062
1272861.5;-85.038284301757812;-110.64574432373047
1277857;-86.29266357421875;-114.07003784179687
1282852.5;-83.797279357910156;-119.88529205322266
1287848;-87.071769714355469;-107.46681976318359
1292843.5;-85.538734436035156;-117.24560546875
1297839;-83.901069641113281;-128.87730407714844
1302834.5;-84.846481323242188;-133.23841857910156
1307830;-84.361595153808594;-115.91522979736328
1312825.5;-83.617042541503906;-116.8934326171875
1317821;-83.407524108886719;-111.25502014160156
1322816.5;-84.371116638183594;-112.14015960693359
1327812;-85.384475708007812;-107.96672058105469
1332807.5;-86.572097778320312;-108.30245208740234
1337803;-86.094642639160156;-122.7431640625
1342798.5;-84.322273254394531;-121.78300476074219
1347794;-84.816352844238281;-119.64511108398437
1352789.5;-84.868064880371094;-116.49982452392578
1357785;-86.913536071777344;-121.10330963134766
1362780.5;-83.950180053710938;-107.46681976318359
1367776;-86.922660827636719;-113.90538024902344
1372771.5;-84.238792419433594;-122.52043151855469
1377767;-84.011322021484375;-113.08865356445312
1382762.5;-83.600845336914063;-127.80361175537109
1387758;-83.955368041992188;-126.84814453125
1392753.5;-82.672378540039063;-115.0361328125
1397749;-83.655799865722656;-111.74971771240234
1402744.5;-84.398368835449219;-120.04918670654297
1407740;-86.147903442382812;-117.30571746826172
1412735.5;-84.773506164550781;-120.21623229980469
1417731;-86.439888000488281;-118.46556091308594
1422726.5;-81.743698120117188;-108.90018463134766
1427722;-84.64898681640625;-102.93708038330078
1432717.5;-84.482032775878906;-120.47296905517578
1437713;-84.843612670898438;-120.47296905517578
1442708.5;-85.526290893554687;-109.15601348876953
1447704;-88.571868896484375;-116.8934326171875
1452699.5;-85.456634521484375;-105.27960968017578
1457695;-86.149566650390625;-131.52981567382812
1462690.5;-84.881050109863281;-112.44496154785156
1467686;-85.064765930175781;-125.20441436767578
1472681.5;-85.064765930175781;-115.51349639892578
1477677;-85.883201599121094;-113.23841094970703
1482672.5;-85.309883117675781;-124.76638031005859
1487668;-87.303215026855469;-113.20072937011719
1492663.5;-87.449356079101563;-116.33644866943359
1497659;-86.427810668945313;-132.86874389648437
1502654.5;-85.875106811523438;-129.10893249511719
1507650;-87.043960571289062;-127.60391998291016
1512645.5;-88.293899536132813;-117.55040740966797
1517641;-86.839111328125;-112.24057769775391
1522636.5;-88.219413757324219;-124.21470642089844
1527632;-86.313056945800781;-121.19721221923828
1532627.5;-86.149566650390625;-108.83170318603516
1537623;-84.292564392089844;-120.47296905517578
1542618.5;-86.799423217773438;-121.88459777832031
1547614;-86.89532470703125;-120.21623229980469
1552609.5;-86.600196838378906;-113.4293212890625
1557605;-84.792045593261719;-120.73753356933594
1562600.5;-86.16461181640625;-134.45237731933594
1567596;-84.837867736816406;-119.1092529296875
1572591.5;-87.322296142578125;-117.99593353271484
1577587;-85.873489379882813;-119.80449676513672
1582582.5;-84.752143859863281;-127.03101348876953
1587578;-86.656654357910156;-119.48861694335938
1592573.5;-87.008872985839844;-131.22500610351562
1597569;-85.989097595214844;-114.85230255126953
1602564.5;-84.836433410644531;-119.41139984130859
1607560;-87.884780883789063;-114.76181793212891
1612555.5;-85.193939208984375;-130.10269165039062
1617551;-88.678451538085938;-117.12661743164062
1622546.5;-88.941535949707031;-127.40872192382812
1627542;-85.366142272949219;-111.9427490234375
1632537.5;-87.439666748046875;-116.8934326171875
1637533;-87.05322265625;-120.21623229980469
1642528.5;-89.383186340332031;-125.66571807861328
1647524;-88.274688720703125;-126.49356842041016
1652519.5;-87.870521545410156;-111.31533050537109
1657515;-87.236717224121094;-111.52980804443359
1662510.5;-87.59405517578125;-132.17350769042969
1667506;-86.878974914550781;-112.51417541503906
1672501.5;-86.959236145019531;-124.76638031005859
1677497;-85.238929748535156;-116.33644866943359
1682492.5;-86.357406616210937;-119.72444152832031
1687488;-85.181976318359375;-126.15291595458984
1692483.5;-88.886444091796875;-121.78300476074219
1697479;-87.276557922363281;-129.346923828125
1702474.5;-88.19403076171875;-130.10269165039062
1707470;-88.204597473144531;-115.36751556396484
1712465.5;-86.551094055175781;-107.58419799804687
1717461;-86.92083740234375;-124.62513732910156
1722456.5;-89.310806274414063;-144.90994262695312
1727452;-87.546859741210937;-113.05160522460937
1732447.5;-87.497970581054688;-127.03101348876953
1737443;-87.745216369628906;-124.76638031005859
1742438.5;-89.569297790527344;-123.95147705078125
1747434;-87.165107727050781;-124.62513732910156
1752429.5;-90.767059326171875;-123.32632446289062
1757425;-86.839111328125;-121.68258666992187
1762420.5;-88.987716674804688;-120.91849517822266
1767416;-88.217300415039063;-125.66571807861328
1772411.5;-88.761505126953125;-116.17609405517578
1777407;-88.198249816894531;-133.23841857910156
1782402.5;-87.609840393066406;-127.40872192382812
1787398;-86.768890380859375;-119.18381500244141
1792393.5;-87.825851440429688;-123.32632446289062
1797389;-87.257560729980469;-106.52838134765625
1802384.5;-89.32763671875;-125.20441436767578
1807380;-91.076522827148438;-115.41590881347656
1812375.5;-86.833686828613281;-121.68258666992187
1817371;-91.153419494628906;-129.8433837890625
1822366.5;-90.5233154296875;-122.41117858886719
1827362;-88.932327270507812;-128.43177795410156
1832357.5;-87.142616271972656;-123.32632446289062
1837353;-89.953941345214844;-125.05593872070312
1842348.5;-88.734474182128906;-132.17350769042969
1847344;-87.212158203125;-120.04918670654297
1852339.5;-90.278167724609375;-135.86399841308594
1857335;-89.7772216796875;-116.95114135742187
1862330.5;-89.933265686035156;-132.51416015625
1867326;-87.441604614257813;-118.26116943359375
1872321.5;-92.566444396972656;-122.09140777587891
1877317;-90.058059692382812;-119.80449676513672
1882312.5;-92.376296997070313;-138.19410705566406
1887308;-86.953750610351562;-132.17350769042969
1892303.5;-89.817878723144531;-112.79666137695312
1897299;-86.003860473632813;-119.64511108398437
1902294.5;-89.574249267578125;-127.60391998291016
1907290;-89.576728820800781;-119.56651306152344
1912285.5;-90.123771667480469;-122.19670104980469
1917281;-86.586135864257813;-126.49356842041016
1922276.5;-85.863784790039062;-130.10269165039062
1927272;-88.162391662597656;-121.19721221923828
1932267.5;-89.992843627929688;-120.30097198486328
1937263;-88.107833862304688;-119.18381500244141
1942258.5;-87.293678283691406;-125.20441436767578
1947254;-88.964591979980469;-126.49356842041016
1952249.5;-89.840843200683594;-127.03101348876953
1957245;-88.920829772949219;-125.50921630859375
1962240.5;-89.589126586914062;-130.36997985839844
1967236;-93.379280090332031;-125.35547637939453
1972231.5;-88.336753845214844;-122.7431640625
1977227;-91.871467590332031;-124.08209228515625
1982222.5;-88.900184631347656;-129.10893249511719
1987218;-89.998039245605469;-117.67538452148437
1992213.5;-87.901107788085938;-117.06773376464844
1997209;-88.087516784667969;-130.64633178710937
2002204.5;-89.140167236328125;-125.51222991943359
2007200;-89.14495849609375;-124.63059234619141
2012195.5;-89.18280029296875;-118.33665466308594
2017191;-91.5184326171875;-127.22813415527344
2022186.5;-88.71356201171875;-148.44451904296875
2027182;-92.158668518066406;-120.93367767333984
2032177.5;-87.525337219238281;-127.82122039794922
2037173;-91.067169189453125;-118.55481719970703
2042168.5;-92.0699462890625;-127.05348968505859
2047164;-90.303077697753906;-123.23141479492187
2052159.5;-90.048812866210937;-117.21324920654297
2057155;-88.459373474121094;-122.88646697998047
2062150.5;-90.483978271484375;-110.45663452148437
2067146;-89.731101989746094;-126.88278198242187
2072141.5;-90.283065795898438;-134.06565856933594
2077137;-88.534469604492187;-112.04755401611328
2082132.5;-88.682479858398437;-115.75396728515625
2087128;-88.346809387207031;-120.26058959960937
2092123.5;-91.01214599609375;-129.63839721679687
2097119;-90.351593017578125;-129.39613342285156
2102114.5;-91.662490844726563;-137.60205078125
2107110;-90.530563354492188;-135.42160034179687
2112105.5;-90.262474060058594;-126.04397583007813
2117101;-91.295944213867188;-117.67161560058594
2122096.5;-89.564102172851563;-118.18891906738281
2127092;-89.991912841796875;-132.23731994628906
2132087.5;-90.498863220214844;-112.14009857177734
2137083;-92.149139404296875;-123.27518463134766
2142078.5;-90.660980224609375;-115.39049530029297
2147074;-90.937744140625;-118.81930541992187
2152069.5;-91.550117492675781;-127.29378509521484
2157065;-88.569007873535156;-130.72413635253906
2162060.5;-92.657760620117187;-121.56600189208984
2167056;-88.45013427734375;-128.51502990722656
2172051.5;-91.171066284179688;-122.94239807128906
2177047;-90.246269226074219;-127.49685668945312
2182042.5;-89.289161682128906;-121.19387054443359
2187038;-90.430450439453125;-120.30921936035156
2192033.5;-89.346366882324219;-129.93881225585938
2197029;-89.106422424316406;-139.74296569824219
2202024.5;-88.929710388183594;-132.96902465820313
2207020;-89.854621887207031;-126.59629058837891
2212015.5;-90.475112915039063;-123.80113983154297
2217011;-91.419883728027344;-134.55995178222656
2222006.5;-93.217239379882813;-129.70161437988281
2227002;-88.583396911621094;-124.87881469726562
2231997.5;-91.647781372070313;-114.35276031494141
2236993;-89.200454711914063;-125.02725982666016
2241988.5;-90.918113708496094;-126.78878784179687
2246984;-90.745513916015625;-117.48841857910156
2251979.5;-92.149055480957031;-121.22791290283203
2256975;-88.506843566894531;-131.97271728515625
2261970.5;-88.323493957519531;-124.34416961669922
2266966;-87.509796142578125;-125.48737335205078
2271961.5;-91.061981201171875;-119.31813812255859
2276957;-91.564796447753906;-137.08790588378906
2281952.5;-91.180458068847656;-124.09066772460937
2286948;-91.333740234375;-129.73323059082031
2291943.5;-90.639785766601562;-123.00075531005859
2296939;-90.328498840332031;-125.20242309570312
2301934.5;-93.039398193359375;-126.64249420166016
2306930;-92.579086303710937;-137.10249328613281
2311925.5;-90.327827453613281;-111.96736907958984
2316921;-91.596519470214844;-118.35031127929687
2321916.5;-90.133308410644531;-136.02264404296875
2326912;-89.636817932128906;-129.03837585449219
2331907.5;-91.149238586425781;-118.02980041503906
2336903;-90.964309692382813;-122.36263275146484
2341898.5;-87.2698974609375;-132.01406860351562
2346894;-90.691360473632813;-137.72120666503906
2351889.5;-88.555206298828125;-125.37764739990234
2356885;-90.236343383789063;-124.25775909423828
2361880.5;-92.111083984375;-116.62312316894531
2366876;-92.987960815429688;-126.84957885742187
2371871.5;-91.79693603515625;-130.82868957519531
2376867;-94.49560546875;-119.520263671875
2381862.5;-91.127052307128906;-133.05656433105469
2386858;-91.4422607421875;-120.66322326660156
2391853.5;-90.813240051269531;-134.64506530761719
2396849;-91.333694458007812;-111.63236236572266
2401844.5;-91.174545288085938;-110.40616607666016
2406840;-92.501373291015625;-131.42498779296875
2411835.5;-89.997398376464844;-122.72284698486328
2416831;-89.886253356933594;-124.41954803466797
2421826.5;-92.964546203613281;-116.59783935546875
2426822;-90.54986572265625;-119.31896209716797
2431817.5;-93.023162841796875;-128.42942810058594
2436813;-91.688720703125;-134.2431640625
2441808.5;-90.139945983886719;-123.18875122070312
2446804;-91.378799438476562;-128.87110900878906
2451799.5;-91.686767578125;-109.69026947021484
2456795;-91.509414672851563;-115.73780059814453
2461790.5;-90.403434753417969;-120.87517547607422
2466786;-89.940711975097656;-120.96669769287109
2471781.5;-92.910606384277344;-126.21904754638672
2476777;-90.655715942382812;-124.31611633300781
2481772.5;-94.411026000976563;-133.10519409179687
2486768;-93.383399963378906;-140.71185302734375
2491763.5;-90.11798095703125;-113.36716461181641
2496759;-89.359725952148438;-116.68877410888672
2501754.5;-89.475669860839844;-121.34949493408203
2506750;-90.572555541992188;-130.09201049804687
2511745.5;-91.849365234375;-123.33938598632812
2516741;-90.241119384765625;-125.76268768310547
2521736.5;-91.198036193847656;-134.70828247070312
2526732;-90.647331237792969;-120.73130798339844
2531727.5;-91.688804626464844;-121.17926788330078
2536723;-92.885749816894531;-116.17844390869141
2541718.5;-92.543319702148437;-124.89076995849609
2546714;-89.499931335449219;-128.91973876953125
2551709.5;-88.871101379394531;-116.23728179931641
2556705;-91.417442321777344;-127.30394744873047
2561700.5;-89.048141479492188;-130.64532470703125
2566696;-90.494400024414063;-127.68651580810547
2571691.5;-91.766708374023438;-119.53923797607422
2576687;-92.835121154785156;-126.43556213378906
2581682.5;-90.964508056640625;-125.79430389404297
2586678;-91.681892395019531;-122.17211151123047
2591673.5;-90.744468688964844;-120.01439666748047
2596669;-92.225372314453125;-125.64785766601562
2601664.5;-94.196113586425781;-127.32583618164062
2606660;-93.827522277832031;-124.51194763183594
2611655.5;-92.087661743164062;-128.103271484375
2616651;-89.301399230957031;-121.98469543457031
2621646.5;-90.95867919921875;-112.54512023925781
2626642;-92.420547485351563;-114.934814453125
2631637.5;-89.814582824707031;-118.77495574951172
2636633;-91.216354370117188;-127.72055816650391
2641628.5;-91.890724182128906;-130.68423461914062
2646624;-91.290779113769531;-124.13948822021484
2651619.5;-92.815948486328125;-123.89013671875
2656615;-92.901992797851563;-111.42758178710937
2661610.5;-92.176124572753906;-132.16969299316406
2666606;-90.426475524902344;-117.45304107666016
2671601.5;-92.059501647949219;-134.78121948242187
2676597;-90.246498107910156;-120.89154815673828
2681592.5;-93.663238525390625;-145.24366760253906
2686588;-92.722709655761719;-128.55343627929687
2691583.5;-93.864952087402344;-117.70482635498047
2696579;-90.864326477050781;-128.77278137207031
2701574.5;-89.225318908691406;-117.95611572265625
2706570;-92.272361755371094;-118.34181213378906
2711565.5;-92.200439453125;-123.09146881103516
2716561;-90.840965270996094;-116.68718719482422
2721556.5;-91.509559631347656;-128.15676879882812
2726552;-93.202659606933594;-115.91831207275391
2731547.5;-88.093223571777344;-125.12441253662109
2736543;-88.864189147949219;-127.20861053466797
2741538.5;-92.182891845703125;-127.58071899414062
2746534;-91.882743835449219;-126.03104400634766
2751529.5;-92.658981323242188;-126.35521697998047
2756525;-90.21868896484375;-133.23893737792969
2761520.5;-90.934700012207031;-115.54923248291016
2766516;-92.673057556152344;-131.30560302734375
2771511.5;-91.584541320800781;-131.02322387695312
2776507;-90.79888916015625;-128.59721374511719
2781502.5;-90.351829528808594;-129.2596435546875
2786498;-91.203140258789063;-132.89895629882812
2791493.5;-90.47149658203125;-122.27180480957031
2796489;-93.374984741210938;-135.28755187988281
2801484.5;-93.473304748535156;-133.6304931640625
2806480;-93.277740478515625;-135.29240417480469
2811475.5;-91.57415771484375;-135.29484558105469
2816471;-91.855049133300781;-126.720947265625
2821466.5;-89.943916320800781;-131.93161010742187
2826462;-92.324234008789063;-117.41347503662109
2831457.5;-91.952003479003906;-121.6038818359375
2836453;-93.853866577148438;-132.25479125976563
2841448.5;-91.195648193359375;-128.01544189453125
2846444;-89.961006164550781;-128.42193603515625
2851439.5;-89.879905700683594;-119.09126281738281
2856435;-91.262939453125;-124.90498352050781
2861430.5;-91.433242797851562;-124.90741729736328
2866426;-95.714347839355469;-140.06881713867187
2871421.5;-92.513191223144531;-115.55565643310547
