Type;ZVL-3;
248784;-72.395133972167969;-106.40715026855469
253779.5;-70.942138671875;-108.30245208740234
258775;-64.227943420410156;-103.86119079589844
263770.5;-60.882003784179687;-93.047920227050781
268766;-61.889095306396484;-108.07025146484375
273761.5;-60.031421661376953;-104.44490051269531
278757;-70.763648986816406;-112.008056640625
283752.5;-71.663604736328125;-112.58393859863281
288748;-72.375953674316406;-106.06978607177734
293743.5;-69.777473449707031;-111.71796417236328
298739;-69.019721984863281;-104.29524993896484
303734.5;-71.590827941894531;-107.37020111083984
308730;-72.898117065429687;-94.387466430664063
313725.5;-69.820175170898438;-105.57147216796875
318721;-68.576950073242188;-99.101837158203125
323716.5;-65.888710021972656;-106.77606201171875
328712;-62.306598663330078;-80.834785461425781
333707.5;-59.839717864990234;-93.283843994140625
338703;-63.034397125244141;-85.106132507324219
343698.5;-61.750141143798828;-102.99494171142578
348694;-63.399986267089844;-97.669097900390625
353689.5;-68.456344604492188;-102.55348205566406
358685;-72.428779602050781;-112.17350769042969
363680.5;-71.632789611816406;-104.37655639648437
368676;-73.820968627929688;-104.44490051269531
373671.5;-73.015464782714844;-109.25093841552734
378667;-72.081459045410156;-105.93842315673828
383662.5;-71.404464721679687;-103.11184692382812
388658;-58.840557098388672;-107.92565155029297
393653.5;-55.894500732421875;-105.66571807861328
398649;-57.220848083496094;-100.22466278076172
403644.5;-57.40887451171875;-95.538078308105469
408640;-57.008956909179688;-91.8779296875
413635.5;-60.562637329101563;-98.015556335449219
418631;-68.12457275390625;-90.942131042480469
423626.5;-67.46954345703125;-101.42681884765625
428622;-67.471290588378906;-104.18801879882812
433617.5;-66.823036193847656;-105.38600158691406
438613;-68.433074951171875;-97.544212341308594
443608.5;-64.421058654785156;-81.254997253417969
448604;-63.443038940429688;-97.162155151367188
453599.5;-62.368503570556641;-102.40032958984375
458595;-52.640796661376953;-90.829788208007812
463590.5;-52.879032135009766;-84.886810302734375
468586;-52.485801696777344;-81.08465576171875
473581.5;-51.275211334228516;-91.073585510253906
478577;-54.897079467773438;-82.744285583496094
483572.5;-56.940036773681641;-79.03607177734375
488568;-55.733562469482422;-98.817268371582031
493563.5;-59.347610473632813;-91.816787719726563
498559;-63.591262817382813;-96.133827209472656
503554.5;-61.432147979736328;-103.93852233886719
508550;-61.148918151855469;-100.82754516601562
513545.5;-61.585395812988281;-90.809783935546875
518541;-59.795093536376953;-86.457168579101563
523536.5;-51.726528167724609;-104.92443084716797
528532;-53.278694152832031;-91.147483825683594
533527.5;-52.476112365722656;-99.605728149414063
538523;-51.761024475097656;-90.806930541992188
543518.5;-50.817394256591797;-82.546852111816406
548514;-49.338531494140625;-82.516029357910156
553509.5;-51.447841644287109;-105.35546875
558505;-60.2957763671875;-99.96685791015625
563500.5;-60.108123779296875;-98.247726440429687
568496;-58.392589569091797;-98.396903991699219
573491.5;-58.860733032226563;-107.03101348876953
578487;-55.086921691894531;-93.325714111328125
583482.5;-53.685295104980469;-103.65830993652344
588478;-49.026813507080078;-87.174491882324219
593473.5;-48.308147430419922;-95.27154541015625
598469;-45.960227966308594;-87.316566467285156
603464.5;-50.780834197998047;-90.068534851074219
608460;-49.951930999755859;-91.324417114257813
613455.5;-54.246204376220703;-82.924392700195313
618451;-57.718421936035156;-91.050064086914062
623446.5;-58.988128662109375;-88.349647521972656
628442;-59.751502990722656;-89.616455078125
633437.5;-59.951381683349609;-96.368881225585938
638433;-63.149002075195312;-97.114814758300781
643428.5;-62.450351715087891;-104.70960998535156
648424;-62.665897369384766;-91.932991027832031
653419.5;-57.760398864746094;-90.875709533691406
658415;-54.167255401611328;-94.12005615234375
663410.5;-56.823139190673828;-96.621620178222656
668406;-56.4110107421875;-90.044975280761719
673401.5;-57.325229644775391;-85.967811584472656
678397;-57.964584350585938;-110.61776733398437
683392.5;-60.670639038085938;-104.88104248046875
688388;-59.823017120361328;-101.92556762695312
693383.5;-64.804046630859375;-103.20652008056641
698379;-70.979034423828125;-106.6336669921875
703374.5;-67.525314331054687;-101.82350158691406
708370;-70.001945495605469;-96.331062316894531
713365.5;-65.26708984375;-111.01784515380859
718361;-66.523330688476563;-105.15959930419922
723356.5;-63.041984558105469;-100.97353363037109
728352;-64.14178466796875;-93.018409729003906
733347.5;-58.064849853515625;-90.741523742675781
738343;-61.646923065185547;-94.838668823242188
743338.5;-60.821941375732422;-97.287651062011719
748334;-59.356849670410156;-100.09896087646484
753329.5;-63.466670989990234;-106.37281036376953
758325;-63.761699676513672;-97.275611877441406
763320.5;-65.186607360839844;-97.950347900390625
768316;-67.664138793945313;-88.466590881347656
773311.5;-68.522575378417969;-90.704780578613281
778307;-66.385673522949219;-110.34287261962891
783302.5;-66.055076599121094;-105.76099395751953
788298;-65.232917785644531;-105.72911834716797
793293.5;-63.817180633544922;-101.11265563964844
798289;-63.910610198974609;-103.75916290283203
803284.5;-63.652675628662109;-101.34000396728516
808280;-61.055629730224609;-87.462944030761719
813275.5;-60.360443115234375;-100.19937896728516
818271;-58.591449737548828;-115.0361328125
823266.5;-59.728828430175781;-117.36624908447266
828262;-61.151454925537109;-99.934135437011719
833257.5;-68.367950439453125;-104.68135833740234
838253;-65.199325561523438;-98.860443115234375
843248.5;-65.681053161621094;-98.590545654296875
848244;-64.917045593261719;-95.449943542480469
853239.5;-61.969829559326172;-98.349159240722656
858235;-61.669815063476563;-98.041778564453125
863230.5;-62.069358825683594;-94.716934204101563
868226;-61.286994934082031;-94.994430541992188
873221.5;-64.786476135253906;-93.687919616699219
878217;-63.723987579345703;-92.448402404785156
883212.5;-62.184211730957031;-90.356407165527344
888208;-61.624183654785156;-87.517494201660156
893203.5;-66.561943054199219;-88.095291137695312
898199;-65.56585693359375;-110.70196533203125
903194.5;-66.674545288085937;-98.838829040527344
908190;-66.749366760253906;-95.209724426269531
913185.5;-60.266212463378906;-104.13489532470703
918181;-57.469268798828125;-93.306663513183594
923176.5;-58.506256103515625;-106.58087158203125
928172;-58.066234588623047;-102.08096313476562
933167.5;-58.329788208007812;-92.227119445800781
938163;-58.669647216796875;-101.67261505126953
943158.5;-59.214569091796875;-96.68878173828125
948154;-58.305934906005859;-106.28757476806641
953149.5;-59.876941680908203;-96.314903259277344
958145;-58.687664031982422;-93.999687194824219
963140.5;-57.760017395019531;-88.200363159179688
968136;-63.527076721191406;-116.01864624023437
973131.5;-64.973739624023437;-90.340164184570313
978127;-63.849922180175781;-95.89984130859375
983122.5;-59.780006408691406;-103.04151153564453
988118;-59.267631530761719;-85.518524169921875
993113.5;-60.314605712890625;-87.864418029785156
998109;-59.154289245605469;-87.64349365234375
1003104.5;-57.671176910400391;-89.200973510742188
1008100;-57.613986968994141;-91.8779296875
1013095.5;-62.095813751220703;-86.623085021972656
1018091;-58.963569641113281;-94.331611633300781
1023086.5;-59.983013153076172;-103.29021453857422
1028082;-61.299118041992188;-88.375503540039063
1033077.5;-60.415836334228516;-97.427207946777344
1038073;-63.634651184082031;-99.281707763671875
1043068.5;-61.068641662597656;-95.449943542480469
1048064;-56.793972015380859;-95.792755126953125
1053059.5;-58.393684387207031;-94.522132873535156
1058055;-57.4046630859375;-94.166160583496094
1063050.5;-56.501537322998047;-86.559844970703125
1068046;-58.159164428710937;-95.582481384277344
1073041.5;-56.728084564208984;-88.779563903808594
1078037;-56.864662170410156;-96.298774719238281
1083032.5;-56.218620300292969;-91.061820983886719
1088028;-56.979450225830078;-93.215782165527344
1093023.5;-56.945011138916016;-108.45351409912109
1098019;-59.475051879882812;-98.625587463378906
1103014.5;-57.776363372802734;-96.245216369628906
1108010;-61.499340057373047;-89.043449401855469
1113005.5;-62.582668304443359;-103.21842956542969
1118001;-63.217830657958984;-88.784088134765625
1122996.5;-64.578201293945313;-91.595199584960937
1127992;-61.730747222900391;-98.998603820800781
1132987.5;-58.861240386962891;-82.233840942382812
1137983;-61.439716339111328;-91.529808044433594
1142978.5;-62.879707336425781;-98.632606506347656
1147974;-63.631908416748047;-86.324981689453125
1152969.5;-61.017814636230469;-96.417755126953125
1157965;-60.604339599609375;-89.308403015136719
1162960.5;-61.815589904785156;-98.838829040527344
1167956;-65.6680908203125;-98.254447937011719
1172951.5;-66.655769348144531;-109.84339141845703
1177947;-69.240684509277344;-99.86907958984375
1182942.5;-71.116371154785156;-111.8779296875
1187938;-70.793243408203125;-114.80693817138672
1192933.5;-69.510101318359375;-105.74504089355469
1197929;-70.343948364257813;-100.01615905761719
1202924.5;-69.930686950683594;-104.96804046630859
1207920;-69.554718017578125;-100.67507934570312
1212915.5;-69.283218383789063;-101.70258331298828
1217911;-70.074050903320313;-104.83786010742187
1222906.5;-66.790077209472656;-111.9427490234375
1227902;-65.837013244628906;-97.600189208984375
1232897.5;-64.286224365234375;-101.85399627685547
1237893;-63.172317504882813;-98.781448364257813
1242888.5;-60.593585968017578;-103.48458862304687
1247884;-63.673992156982422;-100.36078643798828
1252879.5;-64.410392761230469;-85.610618591308594
1257875;-64.440788269042969;-99.877189636230469
1262870.5;-66.31475830078125;-102.30328369140625
1267866;-66.405601501464844;-109.29880523681641
1272861.5;-66.810592651367188;-97.445571899414063
1277857;-65.897621154785156;-94.136795043945313
1282852.5;-68.820793151855469;-105.34024810791016
1287848;-66.54339599609375;-92.500282287597656
1292843.5;-64.183097839355469;-97.840599060058594
1297839;-64.429954528808594;-90.696319580078125
1302834.5;-63.501312255859375;-102.24982452392578
1307830;-61.516067504882813;-97.00341796875
1312825.5;-58.572517395019531;-98.288154602050781
1317821;-58.378314971923828;-98.520889282226563
1322816.5;-59.035190582275391;-105.90589141845703
1327812;-60.28106689453125;-101.28260803222656
1332807.5;-60.597816467285156;-88.238510131835938
1337803;-61.206378936767578;-103.11184692382812
1342798.5;-60.692878723144531;-104.43118286132812
1347794;-61.476398468017578;-100.30948638916016
1352789.5;-60.567115783691406;-95.469451904296875
1357785;-60.252735137939453;-99.527473449707031
1362780.5;-58.69671630859375;-95.498802185058594
1367776;-58.667106628417969;-89.601539611816406
1372771.5;-57.033180236816406;-110.18201446533203
1377767;-53.817459106445313;-87.195182800292969
1382762.5;-59.143474578857422;-89.544578552246094
1387758;-58.860374450683594;-98.882118225097656
1392753.5;-60.766422271728516;-106.66904449462891
1397749;-57.676334381103516;-86.434707641601563
1402744.5;-57.904407501220703;-109.64138793945312
1407740;-59.507793426513672;-97.593948364257813
1412735.5;-58.692680358886719;-96.655136108398438
1417731;-60.737003326416016;-91.428031921386719
1422726.5;-59.80755615234375;-99.676765441894531
1427722;-59.766941070556641;-89.470848083496094
1432717.5;-59.209159851074219;-96.505332946777344
1437713;-58.090362548828125;-78.455230712890625
1442708.5;-55.906764984130859;-96.325668334960938
1447704;-57.935028076171875;-87.911331176757812
1452699.5;-56.795055389404297;-98.40374755859375
1457695;-57.756397247314453;-95.343429565429687
1462690.5;-57.517654418945313;-95.971961975097656
1467686;-59.381328582763672;-90.945030212402344
1472681.5;-58.53643798828125;-94.383163452148438
1477677;-57.862884521484375;-88.353950500488281
1482672.5;-57.908283233642578;-97.989410400390625
1487668;-60.235054016113281;-102.92554473876953
1492663.5;-59.694217681884766;-95.343429565429687
1497659;-59.380634307861328;-96.745147705078125
1502654.5;-62.064559936523437;-103.24229431152344
1507650;-60.629508972167969;-92.836235046386719
1512645.5;-58.433494567871094;-115.76239776611328
1517641;-61.562320709228516;-85.78497314453125
1522636.5;-61.270126342773438;-93.088653564453125
1527632;-65.842971801757813;-99.504142761230469
1532627.5;-64.13861083984375;-97.982894897460938
1537623;-64.742202758789063;-92.32855224609375
1542618.5;-65.975830078125;-96.445030212402344
1547614;-66.705467224121094;-89.448844909667969
1552609.5;-63.723098754882812;-102.175537109375
1557605;-64.581825256347656;-112.24057769775391
1562600.5;-65.8466796875;-95.742225646972656
1567596;-61.385322570800781;-106.6336669921875
1572591.5;-65.961929321289063;-103.69599151611328
1577587;-61.943347930908203;-111.78159332275391
1582582.5;-67.247703552246094;-112.30817413330078
1587578;-66.717933654785156;-107.10525512695312
1592573.5;-67.693611145019531;-105.93842315673828
1597569;-66.19677734375;-111.845703125
1602564.5;-66.907707214355469;-102.70938873291016
1607560;-66.75384521484375;-100.09896087646484
1612555.5;-66.058708190917969;-112.86875152587891
1617551;-64.866340637207031;-121.88459777832031
1622546.5;-67.68682861328125;-101.44622802734375
1627542;-67.095756530761719;-90.000640869140625
1632537.5;-65.699737548828125;-106.03675842285156
1637533;-61.520576477050781;-82.530326843261719
1642528.5;-62.512302398681641;-94.199844360351563
1647524;-64.030403137207031;-95.843582153320313
1652519.5;-58.074005126953125;-123.57100677490234
1657515;-61.329837799072266;-94.439353942871094
1662510.5;-61.153144836425781;-94.888763427734375
1667506;-63.998794555664063;-105.04122161865234
1672501.5;-64.160354614257812;-94.182991027832031
1677497;-61.684982299804688;-103.20652008056641
1682492.5;-64.624580383300781;-92.535041809082031
1687488;-65.358528137207031;-94.856849670410156
1692483.5;-65.790260314941406;-112.72518157958984
1697479;-64.291618347167969;-103.89977264404297
1702474.5;-58.052814483642578;-85.097251892089844
1707470;-59.149364471435547;-95.498802185058594
1712465.5;-59.084346771240234;-108.04944610595703
1717461;-58.092144012451172;-92.100318908691406
1722456.5;-60.202915191650391;-94.170364379882813
1727452;-61.353260040283203;-85.794593811035156
1732447.5;-59.616977691650391;-101.41712951660156
1737443;-58.27081298828125;-103.49688720703125
1742438.5;-60.249858856201172;-93.029472351074219
1747434;-61.114532470703125;-94.016181945800781
1752429.5;-59.324371337890625;-95.372352600097656
1757425;-59.136547088623047;-83.144866943359375
1762420.5;-59.910419464111328;-91.397430419921875
1767416;-57.551094055175781;-90.476478576660156
1772411.5;-54.534934997558594;-96.076042175292969
1777407;-59.328479766845703;-98.590545654296875
1782402.5;-57.825408935546875;-93.812088012695312
1787398;-58.157238006591797;-91.138587951660156
1792393.5;-55.12371826171875;-104.24147033691406
1797389;-58.246177673339844;-101.83365631103516
1802384.5;-58.061298370361328;-110.05020904541016
1807380;-57.856266021728516;-100.09896087646484
1812375.5;-60.672950744628906;-91.276077270507812
1817371;-58.430747985839844;-90.578750610351562
1822366.5;-62.148426055908203;-106.83007049560547
1827362;-61.543140411376953;-90.318550109863281
1832357.5;-57.803791046142578;-94.396102905273438
1837353;-56.118869781494141;-89.163101196289063
1842348.5;-58.747203826904297;-86.169631958007812
1847344;-55.190364837646484;-82.769142150878906
1852339.5;-58.532478332519531;-99.543075561523438
1857335;-59.186431884765625;-86.533622741699219
1862330.5;-58.468318939208984;-90.849853515625
1867326;-57.270145416259766;-99.23638916015625
1872321.5;-59.414249420166016;-103.87403106689453
1877317;-59.092716217041016;-87.223480224609375
1882312.5;-59.074211120605469;-116.44503021240234
1887308;-60.657234191894531;-96.271957397460938
1892303.5;-58.121379852294922;-95.823211669921875
1897299;-58.582012176513672;-108.87729644775391
1902294.5;-61.720012664794922;-92.803840637207031
1907290;-57.811908721923828;-79.623039245605469
1912285.5;-58.951675415039062;-95.11077880859375
1917281;-62.111846923828125;-103.33839416503906
1922276.5;-58.545829772949219;-107.86441802978516
1927272;-61.327724456787109;-90.575965881347656
1932267.5;-61.001457214355469;-97.525634765625
1937263;-57.774456024169922;-95.99786376953125
1942258.5;-62.307353973388672;-114.28036499023437
1947254;-61.872959136962891;-97.097129821777344
1952249.5;-61.883369445800781;-88.191917419433594
1957245;-62.378772735595703;-97.061874389648438
1962240.5;-62.032070159912109;-122.19670104980469
1967236;-64.772216796875;-89.113632202148438
1972231.5;-64.879165649414063;-107.46681976318359
1977227;-64.192955017089844;-99.535270690917969
1982222.5;-62.491348266601563;-96.767799377441406
1987218;-64.238662719726562;-98.667816162109375
1992213.5;-61.074687957763672;-97.866302490234375
1997209;-64.165069580078125;-98.661354064941406
2002204.5;-61.934337615966797;-100.07706451416016
2007200;-67.131607055664063;-96.239997863769531
2012195.5;-66.351112365722656;-102.50635528564453
2017191;-64.903778076171875;-94.616035461425781
2022186.5;-64.201171875;-97.707046508789063
2027182;-64.67681884765625;-98.296577453613281
2032177.5;-59.733612060546875;-104.23230743408203
2037173;-60.269729614257813;-99.897224426269531
2042168.5;-64.993873596191406;-102.02021026611328
2047164;-64.381881713867188;-94.233184814453125
2052159.5;-64.092079162597656;-85.849212646484375
2057155;-62.391361236572266;-88.2069091796875
2062150.5;-61.853366851806641;-100.24842834472656
2067146;-59.634468078613281;-97.173080444335938
2072141.5;-59.391391754150391;-93.351333618164063
2077137;-63.180107116699219;-95.164337158203125
2082132.5;-62.925872802734375;-87.847557067871094
2087128;-63.420894622802734;-92.38311767578125
2092123.5;-62.5439453125;-100.85626220703125
2097119;-59.281841278076172;-97.30682373046875
2102114.5;-57.013809204101562;-105.82862854003906
2107110;-59.766742706298828;-95.085578918457031
2112105.5;-59.431564331054687;-105.45782470703125
2117101;-60.640647888183594;-111.25405883789062
2122096.5;-56.344318389892578;-89.581314086914062
2127092;-57.019474029541016;-86.827323913574219
2132087.5;-59.063529968261719;-99.91912841796875
2137083;-57.519153594970703;-95.902069091796875
2142078.5;-57.908817291259766;-105.58031463623047
2147074;-59.742218017578125;-83.882286071777344
2152069.5;-59.676116943359375;-93.843795776367188
2157065;-61.168369293212891;-93.400299072265625
2162060.5;-58.251117706298828;-95.001617431640625
2167056;-55.898601531982422;-79.99212646484375
2172051.5;-60.536979675292969;-87.80487060546875
2177047;-57.150054931640625;-93.630119323730469
2182042.5;-58.769882202148438;-90.277885437011719
2187038;-57.201198577880859;-92.189994812011719
2192033.5;-58.004741668701172;-90.451828002929688
2197029;-57.840087890625;-96.680534362792969
2202024.5;-59.936286926269531;-97.921661376953125
2207020;-55.581844329833984;-81.966888427734375
2212015.5;-56.038803100585938;-91.536247253417969
2217011;-60.312854766845703;-94.066131591796875
2222006.5;-57.820716857910156;-103.18662261962891
2227002;-55.330890655517578;-93.369758605957031
2231997.5;-56.529693603515625;-97.796562194824219
2236993;-58.117946624755859;-106.73333740234375
2241988.5;-55.370166778564453;-90.299095153808594
2246984;-57.250804901123047;-106.58106994628906
2251979.5;-58.393726348876953;-96.9378662109375
2256975;-57.537067413330078;-94.67987060546875
2261970.5;-58.101661682128906;-90.939247131347656
2266966;-55.760299682617187;-83.224922180175781
2271961.5;-57.503738403320313;-95.310935974121094
2276957;-58.174461364746094;-103.46308898925781
2281952.5;-58.257724761962891;-85.220184326171875
2286948;-58.170013427734375;-99.423324584960937
2291943.5;-57.606498718261719;-85.679672241210937
2296939;-59.498214721679688;-99.635093688964844
2301934.5;-59.622962951660156;-90.603439331054688
2306930;-60.292594909667969;-112.80561828613281
2311925.5;-59.808300018310547;-92.354049682617188
2316921;-57.741058349609375;-89.421478271484375
2321916.5;-59.228122711181641;-93.878440856933594
2326912;-58.895538330078125;-101.99472808837891
2331907.5;-60.784259796142578;-110.05814361572266
2336903;-60.616790771484375;-93.162284851074219
2341898.5;-60.382827758789063;-98.289291381835938
2346894;-58.997692108154297;-88.133407592773438
2351889.5;-59.535430908203125;-92.2239990234375
2356885;-63.328449249267578;-103.21718597412109
2361880.5;-62.857196807861328;-105.68730163574219
2366876;-63.564586639404297;-106.79656219482422
2371871.5;-62.074710845947266;-101.26761627197266
2376867;-63.804683685302734;-92.154197692871094
2381862.5;-63.279567718505859;-97.421463012695312
2386858;-64.028396606445313;-101.97325897216797
2391853.5;-64.584236145019531;-98.727455139160156
2396849;-66.129310607910156;-105.22164916992187
2401844.5;-66.845352172851562;-98.285408020019531
2406840;-62.439899444580078;-87.279182434082031
2411835.5;-65.967720031738281;-99.7532958984375
2416831;-65.611518859863281;-107.40379333496094
2421826.5;-63.245174407958984;-110.93747711181641
2426822;-59.568767547607422;-110.41832733154297
2431817.5;-62.334793090820313;-100.2530517578125
2436813;-64.575492858886719;-101.91715240478516
2441808.5;-62.513736724853516;-105.31720733642578
2446804;-63.460643768310547;-84.032012939453125
2451799.5;-66.00860595703125;-88.969833374023438
2456795;-61.170356750488281;-95.562911987304688
2461790.5;-63.467697143554687;-111.04222869873047
2466786;-63.616378784179687;-114.09385681152344
2471781.5;-64.18994140625;-107.4305419921875
2476777;-61.099018096923828;-103.31063079833984
2481772.5;-62.956634521484375;-97.038330078125
2486768;-62.020275115966797;-103.90973663330078
2491763.5;-58.429477691650391;-86.018295288085938
2496759;-58.712276458740234;-86.472152709960937
2501754.5;-59.848686218261719;-103.27603149414062
2506750;-60.861682891845703;-96.32989501953125
2511745.5;-61.037521362304688;-93.207084655761719
2516741;-61.255947113037109;-88.08135986328125
2521736.5;-62.135395050048828;-89.506851196289063
2526732;-59.66021728515625;-110.8760986328125
2531727.5;-60.206920623779297;-96.165733337402344
2536723;-56.645034790039062;-90.936996459960938
2541718.5;-59.957225799560547;-89.045188903808594
2546714;-59.211360931396484;-90.245323181152344
2551709.5;-60.434513092041016;-92.914176940917969
2556705;-58.157901763916016;-81.385581970214844
2561700.5;-56.804981231689453;-100.950439453125
2566696;-57.863948822021484;-84.443191528320312
2571691.5;-59.888702392578125;-92.164604187011719
2576687;-59.990936279296875;-87.786476135253906
2581682.5;-59.102497100830078;-97.773674011230469
2586678;-57.825466156005859;-93.967483520507813
2591673.5;-57.080852508544922;-95.991966247558594
2596669;-57.032047271728516;-92.816978454589844
2601664.5;-58.656967163085938;-86.707122802734375
2606660;-57.435516357421875;-102.90608978271484
2611655.5;-57.970279693603516;-104.48769378662109
2616651;-55.91357421875;-90.17620849609375
2621646.5;-58.177978515625;-90.212028503417969
2626642;-52.188129425048828;-100.22480010986328
2631637.5;-56.304050445556641;-91.033943176269531
2636633;-55.564357757568359;-89.5389404296875
2641628.5;-57.144424438476563;-95.941383361816406
2646624;-60.533348083496094;-94.734390258789063
2651619.5;-58.257007598876953;-84.746208190917969
2656615;-56.927085876464844;-94.073341369628906
2661610.5;-56.763996124267578;-101.54011535644531
2666606;-59.456043243408203;-95.874351501464844
2671601.5;-59.234142303466797;-94.478218078613281
2676597;-58.103321075439453;-82.965705871582031
2681592.5;-59.722248077392578;-92.827064514160156
2686588;-58.424335479736328;-85.590126037597656
2691583.5;-57.282203674316406;-90.100601196289063
2696579;-62.138576507568359;-98.382789611816406
2701574.5;-59.428310394287109;-87.790863037109375
2706570;-61.811161041259766;-97.773078918457031
2711565.5;-60.069400787353516;-127.56613159179687
2716561;-60.258144378662109;-85.576141357421875
2721556.5;-59.636993408203125;-104.51458740234375
2726552;-58.53948974609375;-115.82016754150391
2731547.5;-59.161529541015625;-95.663047790527344
2736543;-61.125267028808594;-89.969459533691406
2741538.5;-64.167320251464844;-116.27812957763672
2746534;-61.336193084716797;-105.99951171875
2751529.5;-60.142711639404297;-98.902534484863281
2756525;-64.016105651855469;-96.032173156738281
2761520.5;-59.36529541015625;-107.70447540283203
2766516;-60.085723876953125;-88.36651611328125
2771511.5;-63.805984497070313;-96.938003540039063
2776507;-63.051071166992188;-95.987167358398438
2781502.5;-63.113109588623047;-101.48566436767578
2786498;-65.637702941894531;-97.978736877441406
2791493.5;-64.093788146972656;-99.806304931640625
2796489;-64.681800842285156;-99.358978271484375
2801484.5;-64.736289978027344;-97.188262939453125
2806480;-64.158744812011719;-88.942131042480469
2811475.5;-64.407867431640625;-104.92455291748047
2816471;-62.3951416015625;-99.024948120117188
2821466.5;-59.82427978515625;-102.67296600341797
2826462;-62.674221038818359;-99.908370971679688
2831457.5;-65.029983520507813;-97.901412963867188
2836453;-62.259731292724609;-84.326927185058594
2841448.5;-63.888626098632813;-97.207717895507813
2846444;-63.324085235595703;-94.042427062988281
2851439.5;-62.705524444580078;-96.943748474121094
2856435;-64.621917724609375;-102.79749298095703
2861430.5;-62.315361022949219;-91.14862060546875
2866426;-60.891883850097656;-99.385719299316406
2871421.5;-60.203235626220703;-107.66283416748047
2876417;-60.628093719482422;-96.868110656738281
2881412.5;-60.589969635009766;-104.06425476074219
2886408;-60.253608703613281;-109.24240875244141
2891403.5;-55.554637908935547;-106.309326171875
2896399;-61.702022552490234;-100.75629425048828
2901394.5;-61.854732513427734;-103.93758392333984
2906390;-59.64306640625;-86.562698364257813
2911385.5;-58.558078765869141;-91.286819458007813
2916381;-59.005596160888672;-94.572242736816406
2921376.5;-62.431724548339844;-101.27799224853516
2926372;-57.631942749023438;-86.033721923828125
2931367.5;-61.894432067871094;-99.344642639160156
2936363;-56.998832702636719;-90.442779541015625
2941358.5;-60.381008148193359;-93.943695068359375
2946354;-58.960891723632813;-104.78486633300781
2951349.5;-58.311332702636719;-92.265792846679688
2956345;-55.888511657714844;-93.214012145996094
2961340.5;-54.853694915771484;-99.713813781738281
2966336;-59.107032775878906;-104.80812835693359
2971331.5;-58.259906768798828;-91.0897216796875
2976327;-57.546916961669922;-88.429512023925781
2981322.5;-61.409275054931641;-84.617156982421875
2986318;-60.06939697265625;-99.809303283691406
2991313.5;-58.998432159423828;-94.18035888671875
2996309;-59.433700561523438;-81.511192321777344
3001304.5;-55.87139892578125;-106.72615814208984
3006300;-60.820545196533203;-88.364326477050781
3011295.5;-60.399818420410156;-105.59441375732422
3016291;-56.802711486816406;-91.10601806640625
