s,CH1[V]
-4.192E-01,-2.41E-02
-4.192E-01,1.16E-01
-4.188E-01,-1.21E-02
-4.188E-01,2.39E-02
-4.184E-01,-1.21E-02
-4.184E-01,4.39E-02
-4.180E-01,-6.41E-02
-4.180E-01,1.40E-01
-4.176E-01,-8.09E-03
-4.176E-01,3.91E-03
-4.172E-01,-3.61E-02
-4.172E-01,7.19E-02
-4.168E-01,-1.21E-02
-4.168E-01,7.91E-03
-4.164E-01,-1.04E-01
-4.164E-01,7.91E-03
-4.160E-01,-8.81E-02
-4.160E-01,1.99E-02
-4.156E-01,-4.01E-02
-4.156E-01,1.19E-02
-4.152E-01,-1.21E-02
-4.152E-01,9.59E-02
-4.148E-01,-1.21E-02
-4.148E-01,2.39E-02
-4.144E-01,-3.61E-02
-4.144E-01,1.19E-02
-4.140E-01,-8.41E-02
-4.140E-01,1.19E-02
-4.136E-01,-1.61E-02
-4.136E-01,1.19E-02
-4.132E-01,-8.09E-03
-4.132E-01,7.91E-03
-4.128E-01,-2.01E-02
-4.128E-01,1.16E-01
-4.124E-01,-2.01E-02
-4.124E-01,7.91E-03
-4.120E-01,-1.44E-01
-4.120E-01,7.91E-03
-4.116E-01,-2.01E-02
-4.116E-01,7.91E-03
-4.112E-01,-8.09E-03
-4.112E-01,1.99E-02
-4.108E-01,-1.61E-02
-4.108E-01,9.59E-02
-4.104E-01,-1.21E-02
-4.104E-01,4.79E-02
-4.100E-01,-1.61E-02
-4.100E-01,1.64E-01
-4.096E-01,-8.41E-02
-4.096E-01,3.19E-02
-4.092E-01,-3.21E-02
-4.092E-01,1.68E-01
-4.088E-01,-2.01E-02
-4.088E-01,1.59E-02
-4.084E-01,-9.61E-02
-4.084E-01,1.32E-01
-4.080E-01,-1.08E-01
-4.080E-01,2.79E-02
-4.076E-01,-8.09E-03
-4.076E-01,7.19E-02
-4.072E-01,-1.21E-02
-4.072E-01,1.99E-02
-4.068E-01,-9.61E-02
-4.068E-01,7.91E-03
-4.064E-01,-2.41E-02
-4.064E-01,1.76E-01
-4.060E-01,-6.81E-02
-4.060E-01,3.19E-02
-4.056E-01,-5.21E-02
-4.056E-01,3.59E-02
-4.052E-01,-1.32E-01
-4.052E-01,4.79E-02
-4.048E-01,-8.41E-02
-4.048E-01,7.91E-03
-4.044E-01,-1.61E-02
-4.044E-01,6.79E-02
-4.040E-01,-8.09E-03
-4.040E-01,4.79E-02
-4.036E-01,-1.04E-01
-4.036E-01,7.19E-02
-4.032E-01,-8.09E-03
-4.032E-01,9.19E-02
-4.028E-01,-8.09E-03
-4.028E-01,1.48E-01
-4.024E-01,-5.61E-02
-4.024E-01,1.28E-01
-4.020E-01,-8.09E-03
-4.020E-01,3.91E-03
-4.016E-01,-8.09E-03
-4.016E-01,1.59E-02
-4.012E-01,-9.61E-02
-4.012E-01,3.91E-03
-4.008E-01,-2.41E-02
-4.008E-01,1.19E-02
-4.004E-01,-1.04E-01
-4.004E-01,7.91E-03
-4.000E-01,-8.09E-03
-4.000E-01,4.39E-02
-3.996E-01,-1.21E-02
-3.996E-01,1.19E-02
-3.992E-01,-8.09E-03
-3.992E-01,5.99E-02
-3.988E-01,-1.36E-01
-3.988E-01,5.59E-02
-3.984E-01,-1.28E-01
-3.984E-01,1.59E-02
-3.980E-01,-1.21E-02
-3.980E-01,1.36E-01
-3.976E-01,-2.01E-02
-3.976E-01,1.59E-02
-3.972E-01,-3.61E-02
-3.972E-01,6.39E-02
-3.968E-01,-2.01E-02
-3.968E-01,2.79E-02
-3.964E-01,-1.21E-02
-3.964E-01,1.19E-02
-3.960E-01,-1.21E-02
-3.960E-01,1.59E-02
-3.956E-01,-1.36E-01
-3.956E-01,3.59E-02
-3.952E-01,-1.21E-02
-3.952E-01,1.48E-01
-3.948E-01,-1.61E-02
-3.948E-01,1.32E-01
-3.944E-01,-8.41E-02
-3.944E-01,1.48E-01
-3.940E-01,-8.01E-02
-3.940E-01,7.91E-03
-3.936E-01,-1.21E-02
-3.936E-01,3.91E-03
-3.932E-01,-8.09E-03
-3.932E-01,1.59E-02
-3.928E-01,-6.41E-02
-3.928E-01,2.39E-02
-3.924E-01,-8.09E-03
-3.924E-01,4.39E-02
-3.920E-01,-1.61E-02
-3.920E-01,1.99E-02
-3.916E-01,-8.81E-02
-3.916E-01,1.19E-02
-3.912E-01,-8.81E-02
-3.912E-01,1.99E-02
-3.908E-01,-1.21E-02
-3.908E-01,7.91E-03
-3.904E-01,-3.21E-02
-3.904E-01,3.99E-02
-3.900E-01,-8.09E-03
-3.900E-01,1.19E-02
-3.896E-01,-8.09E-03
-3.896E-01,4.79E-02
-3.892E-01,-1.44E-01
-3.892E-01,2.39E-02
-3.888E-01,-1.48E-01
-3.888E-01,1.59E-02
-3.884E-01,-2.41E-02
-3.884E-01,1.99E-02
-3.880E-01,-2.81E-02
-3.880E-01,1.99E-02
-3.876E-01,-2.81E-02
-3.876E-01,9.19E-02
-3.872E-01,-2.41E-02
-3.872E-01,1.19E-02
-3.868E-01,-8.01E-02
-3.868E-01,1.80E-01
-3.864E-01,-1.21E-02
-3.864E-01,2.39E-02
-3.860E-01,-9.21E-02
-3.860E-01,6.79E-02
-3.856E-01,-3.61E-02
-3.856E-01,7.91E-03
-3.852E-01,-1.00E-01
-3.852E-01,1.99E-02
-3.848E-01,-8.01E-02
-3.848E-01,7.91E-03
-3.844E-01,-6.41E-02
-3.844E-01,7.91E-03
-3.840E-01,-2.01E-02
-3.840E-01,4.79E-02
-3.836E-01,-1.21E-02
-3.836E-01,1.19E-02
-3.832E-01,-2.01E-02
-3.832E-01,1.40E-01
-3.828E-01,-1.28E-01
-3.828E-01,3.91E-03
-3.824E-01,-1.32E-01
-3.824E-01,1.80E-01
-3.820E-01,-8.09E-03
-3.820E-01,3.91E-03
-3.816E-01,-9.61E-02
-3.816E-01,1.99E-02
-3.812E-01,-9.61E-02
-3.812E-01,6.79E-02
-3.808E-01,-2.81E-02
-3.808E-01,1.19E-02
-3.804E-01,-1.48E-01
-3.804E-01,6.79E-02
-3.800E-01,-1.36E-01
-3.800E-01,5.99E-02
-3.796E-01,-2.81E-02
-3.796E-01,1.04E-01
-3.792E-01,-6.81E-02
-3.792E-01,6.79E-02
-3.788E-01,-5.21E-02
-3.788E-01,1.19E-02
-3.784E-01,-8.09E-03
-3.784E-01,5.59E-02
-3.780E-01,-8.09E-03
-3.780E-01,1.59E-02
-3.776E-01,-8.81E-02
-3.776E-01,7.91E-03
-3.772E-01,-8.09E-03
-3.772E-01,4.39E-02
-3.768E-01,-8.41E-02
-3.768E-01,7.91E-03
-3.764E-01,-2.81E-02
-3.764E-01,1.19E-02
-3.760E-01,-6.01E-02
-3.760E-01,1.19E-02
-3.756E-01,-1.20E-01
-3.756E-01,1.19E-02
-3.752E-01,-6.81E-02
-3.752E-01,1.99E-02
-3.748E-01,-1.20E-01
-3.748E-01,3.99E-02
-3.744E-01,-1.12E-01
-3.744E-01,7.91E-03
-3.740E-01,-1.12E-01
-3.740E-01,1.24E-01
-3.736E-01,-2.81E-02
-3.736E-01,4.39E-02
-3.732E-01,-8.81E-02
-3.732E-01,7.91E-03
-3.728E-01,-3.61E-02
-3.728E-01,4.79E-02
-3.724E-01,-2.01E-02
-3.724E-01,2.79E-02
-3.720E-01,-9.21E-02
-3.720E-01,1.19E-02
-3.716E-01,-1.21E-02
-3.716E-01,4.39E-02
-3.712E-01,-1.21E-02
-3.712E-01,2.39E-02
-3.708E-01,-1.61E-02
-3.708E-01,3.99E-02
-3.704E-01,-2.81E-02
-3.704E-01,1.04E-01
-3.700E-01,-1.61E-02
-3.700E-01,1.64E-01
-3.696E-01,-2.41E-02
-3.696E-01,1.59E-02
-3.692E-01,-4.01E-02
-3.692E-01,3.19E-02
-3.688E-01,-8.09E-03
-3.688E-01,1.59E-02
-3.684E-01,-3.61E-02
-3.684E-01,5.19E-02
-3.680E-01,-2.81E-02
-3.680E-01,7.91E-03
-3.676E-01,-1.48E-01
-3.676E-01,1.20E-01
-3.672E-01,-1.61E-02
-3.672E-01,3.59E-02
-3.668E-01,-1.44E-01
-3.668E-01,1.19E-02
-3.664E-01,-6.41E-02
-3.664E-01,2.39E-02
-3.660E-01,-8.09E-03
-3.660E-01,3.99E-02
-3.656E-01,-1.28E-01
-3.656E-01,7.91E-03
-3.652E-01,-4.01E-02
-3.652E-01,3.99E-02
-3.648E-01,-3.61E-02
-3.648E-01,7.99E-02
-3.644E-01,-4.41E-02
-3.644E-01,3.91E-03
-3.640E-01,-2.01E-02
-3.640E-01,1.99E-02
-3.636E-01,-8.81E-02
-3.636E-01,3.19E-02
-3.632E-01,-8.81E-02
-3.632E-01,3.19E-02
-3.628E-01,-1.20E-01
-3.628E-01,4.39E-02
-3.624E-01,-1.36E-01
-3.624E-01,6.39E-02
-3.620E-01,-8.09E-03
-3.620E-01,1.56E-01
-3.616E-01,-1.36E-01
-3.616E-01,2.39E-02
-3.612E-01,-8.41E-02
-3.612E-01,7.91E-03
-3.608E-01,-8.09E-03
-3.608E-01,1.04E-01
-3.604E-01,-1.48E-01
-3.604E-01,1.19E-02
-3.600E-01,-2.81E-02
-3.600E-01,1.24E-01
-3.596E-01,-3.21E-02
-3.596E-01,9.19E-02
-3.592E-01,-1.24E-01
-3.592E-01,6.39E-02
-3.588E-01,-8.09E-03
-3.588E-01,1.59E-02
-3.584E-01,-2.01E-02
-3.584E-01,1.59E-02
-3.580E-01,-1.61E-02
-3.580E-01,1.99E-02
-3.576E-01,-8.09E-03
-3.576E-01,1.19E-02
-3.572E-01,-8.01E-02
-3.572E-01,3.91E-03
-3.568E-01,-2.41E-02
-3.568E-01,1.08E-01
-3.564E-01,-8.09E-03
-3.564E-01,4.39E-02
-3.560E-01,-1.21E-02
-3.560E-01,3.19E-02
-3.556E-01,-7.21E-02
-3.556E-01,1.36E-01
-3.552E-01,-2.01E-02
-3.552E-01,3.91E-03
-3.548E-01,-8.09E-03
-3.548E-01,4.39E-02
-3.544E-01,-1.21E-02
-3.544E-01,1.99E-02
-3.540E-01,-6.81E-02
-3.540E-01,1.19E-02
-3.536E-01,-8.09E-03
-3.536E-01,2.79E-02
-3.532E-01,-8.09E-03
-3.532E-01,4.39E-02
-3.528E-01,-2.81E-02
-3.528E-01,1.59E-02
-3.524E-01,-1.21E-02
-3.524E-01,1.99E-02
-3.520E-01,-9.21E-02
-3.520E-01,7.91E-03
-3.516E-01,-2.41E-02
-3.516E-01,1.20E-01
-3.512E-01,-8.41E-02
-3.512E-01,7.91E-03
-3.508E-01,-8.01E-02
-3.508E-01,6.79E-02
-3.504E-01,-8.09E-03
-3.504E-01,1.59E-02
-3.500E-01,-1.21E-02
-3.500E-01,6.39E-02
-3.496E-01,-2.01E-02
-3.496E-01,1.72E-01
-3.492E-01,-1.24E-01
-3.492E-01,1.72E-01
-3.488E-01,-2.41E-02
-3.488E-01,7.91E-03
-3.484E-01,-1.36E-01
-3.484E-01,5.19E-02
-3.480E-01,-8.09E-03
-3.480E-01,3.99E-02
-3.476E-01,-4.81E-02
-3.476E-01,1.99E-02
-3.472E-01,-1.21E-02
-3.472E-01,3.59E-02
-3.468E-01,-1.61E-02
-3.468E-01,4.39E-02
-3.464E-01,-1.08E-01
-3.464E-01,4.39E-02
-3.460E-01,-8.09E-03
-3.460E-01,7.91E-03
-3.456E-01,-8.09E-03
-3.456E-01,1.84E-01
-3.452E-01,-8.01E-02
-3.452E-01,1.19E-02
-3.448E-01,-1.08E-01
-3.448E-01,6.79E-02
-3.444E-01,-1.00E-01
-3.444E-01,1.08E-01
-3.440E-01,-4.01E-02
-3.440E-01,1.19E-02
-3.436E-01,-8.09E-03
-3.436E-01,1.76E-01
-3.432E-01,-8.09E-03
-3.432E-01,1.84E-01
-3.428E-01,-2.41E-02
-3.428E-01,1.59E-02
-3.424E-01,-1.21E-02
-3.424E-01,3.59E-02
-3.420E-01,-1.21E-02
-3.420E-01,4.79E-02
-3.416E-01,-2.01E-02
-3.416E-01,3.19E-02
-3.412E-01,-1.61E-02
-3.412E-01,1.19E-02
-3.408E-01,-8.41E-02
-3.408E-01,1.99E-02
-3.404E-01,-2.81E-02
-3.404E-01,7.91E-03
-3.400E-01,-2.81E-02
-3.400E-01,2.79E-02
-3.396E-01,-8.41E-02
-3.396E-01,7.91E-03
-3.392E-01,-2.41E-02
-3.392E-01,5.19E-02
-3.388E-01,-1.52E-01
-3.388E-01,2.79E-02
-3.384E-01,-8.09E-03
-3.384E-01,5.19E-02
-3.380E-01,-1.61E-02
-3.380E-01,1.28E-01
-3.376E-01,-1.36E-01
-3.376E-01,4.39E-02
-3.372E-01,-8.09E-03
-3.372E-01,6.39E-02
-3.368E-01,-9.21E-02
-3.368E-01,3.91E-03
-3.364E-01,-9.21E-02
-3.364E-01,1.59E-02
-3.360E-01,-1.21E-02
-3.360E-01,1.59E-02
-3.356E-01,-2.01E-02
-3.356E-01,1.36E-01
-3.352E-01,-1.04E-01
-3.352E-01,1.28E-01
-3.348E-01,-2.01E-02
-3.348E-01,3.59E-02
-3.344E-01,-9.61E-02
-3.344E-01,7.59E-02
-3.340E-01,-1.20E-01
-3.340E-01,1.59E-02
-3.336E-01,-8.81E-02
-3.336E-01,7.91E-03
-3.332E-01,-1.61E-02
-3.332E-01,7.91E-03
-3.328E-01,-1.48E-01
-3.328E-01,7.91E-03
-3.324E-01,-1.21E-02
-3.324E-01,1.32E-01
-3.320E-01,-1.32E-01
-3.320E-01,1.59E-02
-3.316E-01,-6.41E-02
-3.316E-01,9.59E-02
-3.312E-01,-4.41E-02
-3.312E-01,3.91E-03
-3.308E-01,-8.09E-03
-3.308E-01,1.80E-01
-3.304E-01,-8.09E-03
-3.304E-01,1.84E-01
-3.300E-01,-2.81E-02
-3.300E-01,1.59E-02
-3.296E-01,-5.21E-02
-3.296E-01,1.76E-01
-3.292E-01,-3.21E-02
-3.292E-01,3.99E-02
-3.288E-01,-8.09E-03
-3.288E-01,5.99E-02
-3.284E-01,-3.21E-02
-3.284E-01,1.99E-02
-3.280E-01,-1.61E-02
-3.280E-01,2.39E-02
-3.276E-01,-8.09E-03
-3.276E-01,2.39E-02
-3.272E-01,-1.04E-01
-3.272E-01,1.99E-02
-3.268E-01,-6.81E-02
-3.268E-01,3.91E-03
-3.264E-01,-1.08E-01
-3.264E-01,1.19E-02
-3.260E-01,-5.21E-02
-3.260E-01,1.60E-01
-3.256E-01,-4.01E-02
-3.256E-01,1.80E-01
-3.252E-01,-1.40E-01
-3.252E-01,5.99E-02
-3.248E-01,-8.81E-02
-3.248E-01,7.91E-03
-3.244E-01,-8.09E-03
-3.244E-01,1.60E-01
-3.240E-01,-1.21E-02
-3.240E-01,9.99E-02
-3.236E-01,-1.21E-02
-3.236E-01,1.19E-02
-3.232E-01,-1.20E-01
-3.232E-01,1.84E-01
-3.228E-01,-2.41E-02
-3.228E-01,1.59E-02
-3.224E-01,-8.09E-03
-3.224E-01,1.44E-01
-3.220E-01,-8.09E-03
-3.220E-01,1.76E-01
-3.216E-01,-9.21E-02
-3.216E-01,1.59E-02
-3.212E-01,-2.01E-02
-3.212E-01,1.19E-02
-3.208E-01,-2.01E-02
-3.208E-01,4.39E-02
-3.204E-01,-2.41E-02
-3.204E-01,7.91E-03
-3.200E-01,-1.21E-02
-3.200E-01,2.39E-02
-3.196E-01,-4.81E-02
-3.196E-01,1.59E-02
-3.192E-01,-9.21E-02
-3.192E-01,7.91E-03
-3.188E-01,-1.21E-02
-3.188E-01,4.39E-02
-3.184E-01,-2.41E-02
-3.184E-01,7.91E-03
-3.180E-01,-1.61E-02
-3.180E-01,1.32E-01
-3.176E-01,-1.36E-01
-3.176E-01,7.91E-03
-3.172E-01,-1.21E-02
-3.172E-01,4.39E-02
-3.168E-01,-8.09E-03
-3.168E-01,1.19E-02
-3.164E-01,-3.21E-02
-3.164E-01,3.19E-02
-3.160E-01,-1.28E-01
-3.160E-01,1.99E-02
-3.156E-01,-3.21E-02
-3.156E-01,2.39E-02
-3.152E-01,-7.21E-02
-3.152E-01,7.19E-02
-3.148E-01,-1.20E-01
-3.148E-01,7.59E-02
-3.144E-01,-8.09E-03
-3.144E-01,1.56E-01
-3.140E-01,-5.61E-02
-3.140E-01,1.64E-01
-3.136E-01,-2.01E-02
-3.136E-01,7.59E-02
-3.132E-01,-3.61E-02
-3.132E-01,5.19E-02
-3.128E-01,-8.09E-03
-3.128E-01,5.99E-02
-3.124E-01,-1.36E-01
-3.124E-01,6.39E-02
-3.120E-01,-1.21E-02
-3.120E-01,2.39E-02
-3.116E-01,-3.21E-02
-3.116E-01,1.04E-01
-3.112E-01,-1.44E-01
-3.112E-01,7.91E-03
-3.108E-01,-1.61E-02
-3.108E-01,3.59E-02
-3.104E-01,-2.01E-02
-3.104E-01,1.56E-01
-3.100E-01,-1.21E-02
-3.100E-01,1.36E-01
-3.096E-01,-1.21E-02
-3.096E-01,1.28E-01
-3.092E-01,-8.09E-03
-3.092E-01,1.59E-02
-3.088E-01,-1.24E-01
-3.088E-01,2.39E-02
-3.084E-01,-8.09E-03
-3.084E-01,1.76E-01
-3.080E-01,-1.12E-01
-3.080E-01,1.59E-02
-3.076E-01,-1.24E-01
-3.076E-01,7.19E-02
-3.072E-01,-2.01E-02
-3.072E-01,1.64E-01
-3.068E-01,-8.09E-03
-3.068E-01,1.56E-01
-3.064E-01,-4.01E-02
-3.064E-01,5.99E-02
-3.060E-01,-8.09E-03
-3.060E-01,5.99E-02
-3.056E-01,-1.36E-01
-3.056E-01,4.39E-02
-3.052E-01,-1.16E-01
-3.052E-01,7.91E-03
-3.048E-01,-8.09E-03
-3.048E-01,7.91E-03
-3.044E-01,-8.01E-02
-3.044E-01,7.91E-03
-3.040E-01,-7.21E-02
-3.040E-01,4.79E-02
-3.036E-01,-2.41E-02
-3.036E-01,3.91E-03
-3.032E-01,-3.21E-02
-3.032E-01,1.99E-02
-3.028E-01,-2.01E-02
-3.028E-01,1.99E-02
-3.024E-01,-7.61E-02
-3.024E-01,1.19E-02
-3.020E-01,-4.41E-02
-3.020E-01,6.79E-02
-3.016E-01,-2.41E-02
-3.016E-01,7.91E-03
-3.012E-01,-4.09E-03
-3.012E-01,1.24E-01
-3.008E-01,-8.09E-03
-3.008E-01,1.64E-01
-3.004E-01,-1.61E-02
-3.004E-01,3.99E-02
-3.000E-01,-6.01E-02
-3.000E-01,1.19E-02
-2.996E-01,-8.41E-02
-2.996E-01,7.91E-03
-2.992E-01,-2.81E-02
-2.992E-01,5.99E-02
-2.988E-01,-2.41E-02
-2.988E-01,1.04E-01
-2.984E-01,-2.81E-02
-2.984E-01,7.91E-03
-2.980E-01,-1.21E-02
-2.980E-01,7.91E-03
-2.976E-01,-8.09E-03
-2.976E-01,2.39E-02
-2.972E-01,-8.09E-03
-2.972E-01,1.59E-02
-2.968E-01,-4.01E-02
-2.968E-01,3.59E-02
-2.964E-01,-3.61E-02
-2.964E-01,1.68E-01
-2.960E-01,-4.01E-02
-2.960E-01,5.59E-02
-2.956E-01,-2.01E-02
-2.956E-01,7.91E-03
-2.952E-01,-6.41E-02
-2.952E-01,6.79E-02
-2.948E-01,-6.01E-02
-2.948E-01,1.99E-02
-2.944E-01,-1.61E-02
-2.944E-01,1.19E-02
-2.940E-01,-7.61E-02
-2.940E-01,5.99E-02
-2.936E-01,-2.01E-02
-2.936E-01,1.19E-02
-2.932E-01,-2.01E-02
-2.932E-01,2.79E-02
-2.928E-01,-8.09E-03
-2.928E-01,1.59E-02
-2.924E-01,-8.09E-03
-2.924E-01,1.72E-01
-2.920E-01,-3.21E-02
-2.920E-01,1.59E-02
-2.916E-01,-1.21E-02
-2.916E-01,1.99E-02
-2.912E-01,-8.09E-03
-2.912E-01,1.59E-02
-2.908E-01,-2.41E-02
-2.908E-01,7.91E-03
-2.904E-01,-8.81E-02
-2.904E-01,1.56E-01
-2.900E-01,-8.09E-03
-2.900E-01,1.19E-02
-2.896E-01,-1.44E-01
-2.896E-01,1.19E-02
-2.892E-01,-8.09E-03
-2.892E-01,1.32E-01
-2.888E-01,-1.48E-01
-2.888E-01,1.19E-02
-2.884E-01,-1.44E-01
-2.884E-01,4.39E-02
-2.880E-01,-2.41E-02
-2.880E-01,1.59E-02
-2.876E-01,-4.01E-02
-2.876E-01,1.19E-02
-2.872E-01,-2.81E-02
-2.872E-01,6.39E-02
-2.868E-01,-1.21E-02
-2.868E-01,6.39E-02
-2.864E-01,-3.61E-02
-2.864E-01,4.79E-02
-2.860E-01,-3.61E-02
-2.860E-01,3.19E-02
-2.856E-01,-8.41E-02
-2.856E-01,1.19E-02
-2.852E-01,-4.01E-02
-2.852E-01,7.91E-03
-2.848E-01,-8.09E-03
-2.848E-01,1.80E-01
-2.844E-01,-8.09E-03
-2.844E-01,5.99E-02
-2.840E-01,-2.41E-02
-2.840E-01,1.19E-02
-2.836E-01,-1.61E-02
-2.836E-01,7.91E-03
-2.832E-01,-2.01E-02
-2.832E-01,1.48E-01
-2.828E-01,-2.01E-02
-2.828E-01,1.99E-02
-2.824E-01,-8.09E-03
-2.824E-01,1.99E-02
-2.820E-01,-8.09E-03
-2.820E-01,7.91E-03
-2.816E-01,-1.21E-02
-2.816E-01,1.19E-02
-2.812E-01,-2.01E-02
-2.812E-01,1.99E-02
-2.808E-01,-6.81E-02
-2.808E-01,3.91E-03
-2.804E-01,-8.09E-03
-2.804E-01,6.79E-02
-2.800E-01,-5.21E-02
-2.800E-01,3.91E-03
-2.796E-01,-8.09E-03
-2.796E-01,1.59E-02
-2.792E-01,-1.04E-01
-2.792E-01,1.72E-01
-2.788E-01,-8.09E-03
-2.788E-01,1.99E-02
-2.784E-01,-2.01E-02
-2.784E-01,4.39E-02
-2.780E-01,-8.09E-03
-2.780E-01,1.99E-02
-2.776E-01,-1.44E-01
-2.776E-01,1.36E-01
-2.772E-01,-8.09E-03
-2.772E-01,5.19E-02
-2.768E-01,-1.21E-02
-2.768E-01,2.39E-02
-2.764E-01,-2.01E-02
-2.764E-01,3.91E-03
-2.760E-01,-8.09E-03
-2.760E-01,1.99E-02
-2.756E-01,-1.61E-02
-2.756E-01,3.99E-02
-2.752E-01,-2.81E-02
-2.752E-01,1.19E-02
-2.748E-01,-2.01E-02
-2.748E-01,1.48E-01
-2.744E-01,-4.01E-02
-2.744E-01,1.88E-01
-2.740E-01,-4.41E-02
-2.740E-01,7.91E-03
-2.736E-01,-1.44E-01
-2.736E-01,7.19E-02
-2.732E-01,-8.09E-03
-2.732E-01,1.84E-01
-2.728E-01,-8.09E-03
-2.728E-01,3.99E-02
-2.724E-01,-8.09E-03
-2.724E-01,1.52E-01
-2.720E-01,-1.21E-02
-2.720E-01,7.99E-02
-2.716E-01,-8.09E-03
-2.716E-01,4.79E-02
-2.712E-01,-8.09E-03
-2.712E-01,4.79E-02
-2.708E-01,-2.01E-02
-2.708E-01,9.99E-02
-2.704E-01,-4.41E-02
-2.704E-01,7.91E-03
-2.700E-01,-1.21E-02
-2.700E-01,3.59E-02
-2.696E-01,-2.41E-02
-2.696E-01,7.91E-03
-2.692E-01,-2.81E-02
-2.692E-01,1.52E-01
-2.688E-01,-8.09E-03
-2.688E-01,1.19E-02
-2.684E-01,-3.61E-02
-2.684E-01,2.79E-02
-2.680E-01,-2.41E-02
-2.680E-01,6.39E-02
-2.676E-01,-4.41E-02
-2.676E-01,1.59E-02
-2.672E-01,-8.09E-03
-2.672E-01,7.91E-03
-2.668E-01,-8.01E-02
-2.668E-01,6.79E-02
-2.664E-01,-6.81E-02
-2.664E-01,1.19E-02
-2.660E-01,-1.21E-02
-2.660E-01,3.59E-02
-2.656E-01,-8.81E-02
-2.656E-01,1.59E-02
-2.652E-01,-8.09E-03
-2.652E-01,1.20E-01
-2.648E-01,-3.61E-02
-2.648E-01,7.91E-03
-2.644E-01,-8.09E-03
-2.644E-01,1.68E-01
-2.640E-01,-8.09E-03
-2.640E-01,1.19E-02
-2.636E-01,-2.41E-02
-2.636E-01,6.79E-02
-2.632E-01,-8.09E-03
-2.632E-01,1.48E-01
-2.628E-01,-8.09E-03
-2.628E-01,2.39E-02
-2.624E-01,-6.01E-02
-2.624E-01,6.79E-02
-2.620E-01,-7.61E-02
-2.620E-01,3.91E-03
-2.616E-01,-8.09E-03
-2.616E-01,1.32E-01
-2.612E-01,-4.09E-03
-2.612E-01,3.99E-02
-2.608E-01,-1.21E-02
-2.608E-01,1.12E-01
-2.604E-01,-2.01E-02
-2.604E-01,7.91E-03
-2.600E-01,-1.44E-01
-2.600E-01,1.19E-02
-2.596E-01,-1.36E-01
-2.596E-01,7.91E-03
-2.592E-01,-2.01E-02
-2.592E-01,1.72E-01
-2.588E-01,-2.01E-02
-2.588E-01,2.79E-02
-2.584E-01,-7.21E-02
-2.584E-01,4.39E-02
-2.580E-01,-8.09E-03
-2.580E-01,2.39E-02
-2.576E-01,-8.09E-03
-2.576E-01,1.80E-01
-2.572E-01,-6.41E-02
-2.572E-01,7.91E-03
-2.568E-01,-8.09E-03
-2.568E-01,4.39E-02
-2.564E-01,-8.01E-02
-2.564E-01,1.59E-02
-2.560E-01,-2.01E-02
-2.560E-01,1.59E-02
-2.556E-01,-8.09E-03
-2.556E-01,1.19E-02
-2.552E-01,-4.01E-02
-2.552E-01,6.39E-02
-2.548E-01,-1.21E-02
-2.548E-01,2.39E-02
-2.544E-01,-2.41E-02
-2.544E-01,1.59E-02
-2.540E-01,-7.61E-02
-2.540E-01,1.99E-02
-2.536E-01,-9.21E-02
-2.536E-01,7.91E-03
-2.532E-01,-8.09E-03
-2.532E-01,1.59E-02
-2.528E-01,-3.21E-02
-2.528E-01,1.32E-01
-2.524E-01,-7.61E-02
-2.524E-01,1.48E-01
-2.520E-01,-1.21E-02
-2.520E-01,4.39E-02
-2.516E-01,-1.40E-01
-2.516E-01,3.99E-02
-2.512E-01,-8.09E-03
-2.512E-01,7.91E-03
-2.508E-01,-1.40E-01
-2.508E-01,6.79E-02
-2.504E-01,-7.21E-02
-2.504E-01,2.79E-02
-2.500E-01,-1.32E-01
-2.500E-01,6.39E-02
-2.496E-01,-8.09E-03
-2.496E-01,1.72E-01
-2.492E-01,-8.09E-03
-2.492E-01,1.19E-02
-2.488E-01,-6.81E-02
-2.488E-01,1.59E-02
-2.484E-01,-9.61E-02
-2.484E-01,7.91E-03
-2.480E-01,-4.81E-02
-2.480E-01,3.59E-02
-2.476E-01,-8.09E-03
-2.476E-01,7.19E-02
-2.472E-01,-4.81E-02
-2.472E-01,1.99E-02
-2.468E-01,-2.41E-02
-2.468E-01,1.99E-02
-2.464E-01,-2.01E-02
-2.464E-01,1.68E-01
-2.460E-01,-6.81E-02
-2.460E-01,1.56E-01
-2.456E-01,-1.21E-02
-2.456E-01,1.08E-01
-2.452E-01,-1.21E-02
-2.452E-01,1.59E-02
-2.448E-01,-8.09E-03
-2.448E-01,3.91E-03
-2.444E-01,-4.01E-02
-2.444E-01,1.20E-01
-2.440E-01,-1.21E-02
-2.440E-01,7.91E-03
-2.436E-01,-5.21E-02
-2.436E-01,1.80E-01
-2.432E-01,-8.41E-02
-2.432E-01,1.59E-02
-2.428E-01,-1.61E-02
-2.428E-01,1.12E-01
-2.424E-01,-3.21E-02
-2.424E-01,1.44E-01
-2.420E-01,-8.09E-03
-2.420E-01,1.99E-02
-2.416E-01,-1.00E-01
-2.416E-01,1.19E-02
-2.412E-01,-8.09E-03
-2.412E-01,1.56E-01
-2.408E-01,-8.09E-03
-2.408E-01,4.79E-02
-2.404E-01,-1.28E-01
-2.404E-01,9.59E-02
-2.400E-01,-1.61E-02
-2.400E-01,1.64E-01
-2.396E-01,-2.01E-02
-2.396E-01,1.56E-01
-2.392E-01,-1.32E-01
-2.392E-01,1.59E-02
