Type;ZVL-3;
Version;3.31;
Date;23.May 25;
Mode;ANALYZER;
Center Freq;504500.000000;Hz
Freq Offset;0.000000;Hz
Span;991000.000000;Hz
x-Axis;LIN;
Start;9000.000000;Hz
Stop;1000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300.000000;Hz
VBW;1000.000000;Hz
SWT;11.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
77379;-81.075340270996094;-102.90254211425781
77874.5;-75.489006042480469;-113.66408538818359
78370;-74.342758178710938;-86.570350646972656
78865.5;-78.298301696777344;-126.84814453125
79361;-76.190940856933594;-99.496368408203125
79856.5;-75.854804992675781;-97.662811279296875
80352;-74.787513732910156;-89.749382019042969
80847.5;-79.47930908203125;-93.592987060546875
81343;-75.891120910644531;-81.949203491210938
81838.5;-75.280616760253906;-86.427810668945313
82334;-75.026397705078125;-97.09124755859375
82829.5;-76.340232849121094;-88.390609741210938
83325;-76.97027587890625;-85.165557861328125
83820.5;-77.762062072753906;-95.523330688476563
84316;-75.628608703613281;-87.389442443847656
84811.5;-75.808990478515625;-87.564529418945313
85307;-77.827781677246094;-86.797630310058594
85802.5;-78.780021667480469;-90.136978149414063
86298;-77.483665466308594;-93.628463745117188
86793.5;-75.86297607421875;-75.86297607421875
87289;-76.436843872070313;-86.761726379394531
87784.5;-72.285133361816406;-94.51776123046875
88280;-78.923439025878906;-88.086929321289063
88775.5;-74.053855895996094;-107.29367065429687
89271;-75.038002014160156;-92.974342346191406
89766.5;-77.467681884765625;-98.9620361328125
90262;-75.32708740234375;-89.055107116699219
90757.5;-78.980308532714844;-93.114669799804687
91253;-77.640846252441406;-93.227088928222656
91748.5;-71.045372009277344;-85.817062377929687
92244;-77.944503784179688;-96.181396484375
92739.5;-79.277168273925781;-96.34185791015625
93235;-79.700576782226562;-95.338623046875
93730.5;-79.085540771484375;-94.663375854492188
94226;-77.59271240234375;-95.411064147949219
94721.5;-76.931488037109375;-83.346855163574219
95217;-76.301460266113281;-76.301460266113281
95712.5;-75.528732299804687;-116.44503021240234
96208;-77.563453674316406;-102.13337707519531
96703.5;-74.526519775390625;-112.17350769042969
97199;-73.704635620117187;-73.704635620117187
97694.5;-75.128608703613281;-96.750801086425781
98190;-78.58984375;-97.618934631347656
98685.5;-75.952323913574219;-91.091262817382812
99181;-78.315216064453125;-86.066482543945313
99676.5;-80.960662841796875;-91.306259155273438
100172;-74.764976501464844;-83.906219482421875
100667.5;-71.489273071289063;-94.893333435058594
101163;-80.316314697265625;-88.633880615234375
101658.5;-81.254043579101563;-93.318084716796875
102154;-79.181571960449219;-92.486419677734375
102649.5;-77.116004943847656;-82.218963623046875
103145;-80.220443725585937;-108.49716186523437
103640.5;-80.971694946289063;-89.65887451171875
104136;-77.203193664550781;-89.434211730957031
104631.5;-77.762062072753906;-89.551994323730469
105127;-78.016212463378906;-86.507484436035156
105622.5;-78.166091918945313;-88.964591979980469
106118;-75.238204956054688;-104.24147033691406
106613.5;-77.825218200683594;-101.58332061767578
107109;-72.435317993164062;-92.02117919921875
107604.5;-82.411170959472656;-82.411170959472656
108100;-75.016654968261719;-84.773506164550781
108595.5;-82.012237548828125;-88.4906005859375
109091;-80.355644226074219;-87.187660217285156
109586.5;-73.068267822265625;-91.177215576171875
110082;-76.695533752441406;-87.0810546875
110577.5;-75.840522766113281;-83.552421569824219
111073;-75.751304626464844;-85.499908447265625
111568.5;-81.5478515625;-105.98745727539062
112064;-77.485511779785156;-87.331855773925781
112559.5;-75.5198974609375;-104.02960205078125
113055;-78.401008605957031;-84.620933532714844
113550.5;-75.736183166503906;-91.403541564941406
114046;-80.749183654785156;-91.919998168945313
114541.5;-78.451789855957031;-103.33839416503906
115037;-75.140342712402344;-94.128425598144531
115532.5;-78.260513305664063;-87.242401123046875
116028;-79.239402770996094;-102.58666229248047
116523.5;-80.940475463867188;-94.305946350097656
117019;-80.20611572265625;-92.386558532714844
117514.5;-76.222831726074219;-82.648918151855469
118010;-79.821403503417969;-110.39716339111328
118505.5;-78.431167602539062;-103.48458862304687
119001;-76.183517456054687;-106.45889282226562
119496.5;-76.545028686523438;-89.65887451171875
119992;-81.895843505859375;-99.764373779296875
120487.5;-78.157440185546875;-96.213249206542969
120983;-89.123031616210938;-107.01255798339844
121478.5;-77.507713317871094;-90.192649841308594
121974;-82.715003967285156;-99.488609313964844
122469.5;-74.197319030761719;-82.66790771484375
122965;-76.536186218261719;-87.592079162597656
123460.5;-81.88153076171875;-93.893157958984375
123956;-79.516578674316406;-87.012557983398438
124451.5;-82.784996032714844;-95.257232666015625
124947;-76.024368286132812;-113.78388977050781
125442.5;-79.999687194824219;-107.21781158447266
125938;-78.645263671875;-84.917190551757812
126433.5;-81.161415100097656;-105.14471435546875
126929;-75.545463562011719;-94.975967407226562
127424.5;-80.066574096679688;-97.245613098144531
127920;-79.519691467285156;-95.204986572265625
128415.5;-80.114784240722656;-96.472389221191406
128911;-81.641746520996094;-96.7564697265625
129406.5;-77.380851745605469;-96.870460510253906
129902;-79.871505737304688;-86.184707641601562
130397.5;-78.350517272949219;-94.413368225097656
130893;-77.946449279785156;-77.946449279785156
131388.5;-79.791633605957031;-89.270050048828125
131884;-80.487747192382812;-92.26080322265625
132379.5;-79.949668884277344;-108.32387542724609
132875;-74.758682250976563;-89.838279724121094
133370.5;-78.317253112792969;-83.517822265625
133866;-81.344802856445312;-81.344802856445312
134361.5;-77.246818542480469;-86.799423217773438
134857;-81.216117858886719;-111.56089019775391
135352.5;-76.425933837890625;-82.034034729003906
135848;-80.882911682128906;-115.56271362304687
136343.5;-75.041717529296875;-90.031913757324219
136839;-75.685478210449219;-88.501533508300781
137334.5;-78.595443725585938;-89.959121704101563
137830;-73.806045532226563;-84.100540161132812
138325.5;-82.274368286132813;-100.23311614990234
138821;-82.001876831054688;-104.30875396728516
139316.5;-79.639595031738281;-104.72376251220703
139812;-80.185081481933594;-88.139266967773438
140307.5;-79.137519836425781;-98.061492919921875
140803;-79.5313720703125;-111.34564971923828
141298.5;-78.654426574707031;-78.654426574707031
141794;-77.85601806640625;-113.35244750976562
142289.5;-76.529571533203125;-85.498359680175781
142785;-78.11297607421875;-78.11297607421875
143280.5;-78.012283325195312;-90.921859741210938
143776;-80.720535278320312;-88.217300415039063
144271.5;-78.362770080566406;-86.038414001464844
144767;-80.663528442382813;-95.078048706054688
145262.5;-78.414695739746094;-87.753257751464844
145758;-77.793258666992188;-95.722099304199219
146253.5;-76.654022216796875;-86.837295532226562
146749;-72.408500671386719;-83.123626708984375
147244.5;-73.022468566894531;-83.066062927246094
