Type;ZVL-3;
248784;-69.540634155273437;-108.38845062255859
253779.5;-70.298606872558594;-97.507087707519531
258775;-60.366275787353516;-101.74269866943359
263770.5;-51.873897552490234;-103.78456115722656
268766;-52.242130279541016;-99.660926818847656
273761.5;-52.511501312255859;-105.20441436767578
278757;-62.132431030273438;-95.792755126953125
283752.5;-68.088600158691406;-91.249000549316406
288748;-72.998184204101563;-112.54898834228516
293743.5;-69.193389892578125;-103.96444702148437
298739;-70.047073364257813;-112.58393859863281
303734.5;-71.182594299316406;-100.51651000976562
308730;-70.559036254882812;-98.114303588867187
313725.5;-69.559898376464844;-93.379280090332031
318721;-68.315086364746094;-101.67261505126953
323716.5;-62.419757843017578;-104.28177642822266
328712;-60.109203338623047;-105.87348175048828
333707.5;-55.506641387939453;-97.738563537597656
338703;-59.065052032470703;-100.13230895996094
343698.5;-59.018199920654297;-94.779838562011719
348694;-63.569900512695313;-104.78062438964844
353689.5;-69.2841796875;-98.646675109863281
358685;-72.574485778808594;-97.700607299804687
363680.5;-75.127189636230469;-102.96018218994141
368676;-72.635231018066406;-108.36686706542969
373671.5;-72.114906311035156;-107.10525512695312
378667;-73.113189697265625;-107.27464294433594
383662.5;-74.869606018066406;-98.745780944824219
388658;-68.319801330566406;-108.47530364990234
393653.5;-56.563724517822266;-113.05160522460937
398649;-55.639205932617188;-99.764373779296875
403644.5;-53.961307525634766;-90.23797607421875
408640;-52.956741333007813;-105.10020446777344
413635.5;-53.872291564941406;-101.349609375
418631;-64.642814636230469;-108.43177032470703
423626.5;-67.714576721191406;-102.99494171142578
428622;-69.225212097167969;-103.11184692382812
433617.5;-70.409690856933594;-100.21623229980469
438613;-69.756706237792969;-103.64579010009766
443608.5;-66.631027221679688;-95.040786743164063
448604;-66.921012878417969;-89.104240417480469
453599.5;-62.306922912597656;-95.977134704589844
458595;-55.4781494140625;-98.810089111328125
463590.5;-53.634357452392578;-76.112777709960937
468586;-50.443111419677734;-86.497055053710938
473581.5;-49.946758270263672;-78.8958740234375
478577;-49.835689544677734;-79.776390075683594
483572.5;-51.678306579589844;-80.961578369140625
488568;-59.334651947021484;-93.885017395019531
493563.5;-59.541511535644531;-99.558700561523438
498559;-62.956710815429688;-91.117851257324219
503554.5;-66.087509155273438;-99.161376953125
508550;-62.771297454833984;-92.106941223144531
513545.5;-62.156539916992188;-98.810089111328125
518541;-57.59600830078125;-91.743354797363281
523536.5;-44.293998718261719;-98.438026428222656
528532;-42.331382751464844;-94.793380737304688
533527.5;-42.619239807128906;-78.345077514648438
538523;-43.12896728515625;-93.889083862304688
543518.5;-41.487663269042969;-88.640548706054688
548514;-41.575618743896484;-93.656158447265625
553509.5;-43.903926849365234;-84.337165832519531
558505;-55.549945831298828;-92.908645629882813
563500.5;-62.089321136474609;-96.245216369628906
568496;-62.079074859619141;-99.519691467285156
573491.5;-61.462368011474609;-90.315849304199219
578487;-61.113410949707031;-95.162467956542969
583482.5;-57.494380950927734;-106.42436218261719
588478;-50.620616912841797;-86.510963439941406
593473.5;-48.661510467529297;-96.282676696777344
598469;-51.796237945556641;-90.21661376953125
603464.5;-50.900897979736328;-85.7769775390625
608460;-53.180194854736328;-80.123123168945313
613455.5;-53.361034393310547;-91.998222351074219
618451;-54.339199066162109;-88.745735168457031
623446.5;-56.250083923339844;-107.42804718017578
628442;-64.157302856445312;-103.33839416503906
633437.5;-66.0050048828125;-110.61776733398437
638433;-71.710357666015625;-89.349327087402344
643428.5;-70.661445617675781;-93.084945678710938
648424;-71.399887084960937;-110.70196533203125
653419.5;-70.013145446777344;-117.00924682617187
658415;-64.261070251464844;-103.1708984375
663410.5;-62.005092620849609;-115.08270263671875
668406;-58.267642974853516;-96.363471984863281
673401.5;-57.067798614501953;-98.308441162109375
678397;-55.130382537841797;-87.090354919433594
683392.5;-53.671272277832031;-89.395309448242188
688388;-51.970317840576172;-92.080459594726563
693383.5;-56.225811004638672;-100.854736328125
698379;-66.582977294921875;-100.65732574462891
703374.5;-68.300949096679688;-92.875984191894531
708370;-65.058876037597656;-113.08865356445312
713365.5;-64.487129211425781;-94.957542419433594
718361;-58.487442016601563;-102.24982452392578
723356.5;-53.178539276123047;-103.58342742919922
728352;-53.251758575439453;-93.440910339355469
733347.5;-51.498077392578125;-114.19562530517578
738343;-52.269989013671875;-86.302864074707031
743338.5;-54.687843322753906;-93.189453125
748334;-53.217258453369141;-84.284469604492188
753329.5;-53.908931732177734;-81.210441589355469
758325;-56.113563537597656;-95.050086975097656
763320.5;-55.531486511230469;-97.354118347167969
768316;-61.915203094482422;-89.915214538574219
773311.5;-67.182014465332031;-91.548446655273437
778307;-67.30206298828125;-102.78840637207031
783302.5;-59.396736145019531;-100.71965026855469
788298;-52.901893615722656;-101.37848663330078
793293.5;-51.767879486083984;-85.956367492675781
798289;-53.85675048828125;-90.985725402832031
803284.5;-54.817089080810547;-94.925376892089844
808280;-56.462257385253906;-117.55040740966797
813275.5;-57.040782928466797;-88.143463134765625
818271;-55.475318908691406;-103.24229431152344
823266.5;-56.385417938232422;-95.022216796875
828262;-56.358821868896484;-104.39017486572266
833257.5;-65.731353759765625;-99.334877014160156
838253;-67.96795654296875;-94.007926940917969
843248.5;-64.879310607910156;-110.87283325195312
848244;-62.451438903808594;-89.375923156738281
853239.5;-55.664886474609375;-80.341079711914062
858235;-56.821884155273438;-79.791633605957031
863230.5;-57.097011566162109;-87.144493103027344
868226;-57.450050354003906;-92.647209167480469
873221.5;-58.013328552246094;-75.159645080566406
878217;-59.596458435058594;-99.504142761230469
883212.5;-59.743030548095703;-100.80947113037109
888208;-61.496501922607422;-95.81304931640625
893203.5;-65.472686767578125;-96.423210144042969
898199;-65.797157287597656;-107.66333770751953
903194.5;-69.865646362304688;-96.773468017578125
908190;-71.082130432128906;-110.12905883789063
913185.5;-66.135887145996094;-92.696746826171875
918181;-58.165355682373047;-97.821372985839844
923176.5;-56.025615692138672;-98.369583129882813
928172;-57.780059814453125;-87.677268981933594
933167.5;-57.839958190917969;-101.85399627685547
938163;-57.4012451171875;-92.314956665039063
943158.5;-58.517414093017578;-98.390060424804688
948154;-60.641986846923828;-94.049293518066406
953149.5;-62.624629974365234;-102.90254211425781
958145;-63.85235595703125;-113.7437744140625
963140.5;-66.0592041015625;-109.37108612060547
968136;-70.783554077148438;-114.11170196533203
973131.5;-75.75433349609375;-96.928009033203125
978127;-73.318466186523438;-120.38654327392578
983122.5;-66.629081726074219;-94.513381958007813
988118;-62.741355895996094;-95.85888671875
993113.5;-63.115142822265625;-89.045783996582031
998109;-63.377872467041016;-107.48627471923828
1003104.5;-63.169357299804688;-96.261253356933594
1008100;-65.217002868652344;-96.671943664550781
1013095.5;-65.010124206542969;-90.81549072265625
1018091;-65.163330078125;-100.57783508300781
1023086.5;-65.903465270996094;-104.54148101806641
1028082;-64.982925415039063;-97.311752319335938
1033077.5;-66.023590087890625;-93.545913696289063
1038073;-66.6146240234375;-106.88441467285156
1043068.5;-70.324760437011719;-112.0408935546875
1048064;-70.812934875488281;-107.76329803466797
1053059.5;-65.9691162109375;-102.36785888671875
1058055;-66.476394653320312;-94.074203491210938
1063050.5;-66.383956909179687;-105.74504089355469
1068046;-65.764671325683594;-99.243927001953125
1073041.5;-66.254554748535156;-104.48616027832031
1078037;-65.917755126953125;-103.62078857421875
1083032.5;-64.892303466796875;-105.71321868896484
1088028;-62.817703247070313;-97.989410400390625
1093023.5;-63.289730072021484;-101.36884307861328
1098019;-61.948905944824219;-112.83263397216797
1103014.5;-60.233196258544922;-98.127548217773438
1108010;-63.472927093505859;-105.74504089355469
1113005.5;-67.572982788085937;-98.611549377441406
1118001;-70.820358276367188;-108.43177032470703
1122996.5;-67.799766540527344;-98.724449157714844
1127992;-69.354644775390625;-120.64845275878906
1132987.5;-64.750587463378906;-98.261184692382812
1137983;-65.3621826171875;-94.925376892089844
1142978.5;-66.068626403808594;-96.0030517578125
1147974;-64.379150390625;-98.120918273925781
1152969.5;-64.881767272949219;-98.911094665527344
1157965;-62.435531616210938;-89.32763671875
1162960.5;-60.380268096923828;-91.881149291992188
1167956;-59.827045440673828;-85.013343811035156
1172951.5;-61.513034820556641;-101.28260803222656
1177947;-61.377418518066406;-90.772743225097656
1182942.5;-63.853252410888672;-88.519073486328125
1187938;-61.732452392578125;-102.23917388916016
1192933.5;-63.537696838378906;-105.93842315673828
1197929;-63.369621276855469;-104.40383148193359
1202924.5;-63.429599761962891;-99.975051879882813
1207920;-63.414478302001953;-87.596023559570313
1212915.5;-62.729076385498047;-109.1324462890625
1217911;-61.444282531738281;-95.20025634765625
1222906.5;-59.932346343994141;-102.64222717285156
1227902;-60.318275451660156;-108.11200714111328
1232897.5;-59.646701812744141;-97.269607543945313
1237893;-59.780647277832031;-98.767166137695313
1242888.5;-58.486057281494141;-86.403701782226563
1247884;-62.673282623291016;-107.50577545166016
1252879.5;-62.101779937744141;-90.498489379882813
1257875;-62.908058166503906;-100.33510589599609
1262870.5;-62.739887237548828;-86.788642883300781
1267866;-62.314002990722656;-104.00348663330078
1272861.5;-62.310894012451172;-86.328384399414063
1277857;-63.996585845947266;-104.75214385986328
1282852.5;-61.071060180664063;-108.43177032470703
1287848;-62.6220703125;-86.29266357421875
1292843.5;-63.356777191162109;-88.843070983886719
1297839;-62.499900817871094;-84.047943115234375
1302834.5;-64.175239562988281;-84.279083251953125
1307830;-63.853378295898437;-89.48309326171875
1312825.5;-60.970497131347656;-103.18275451660156
1317821;-58.798908233642578;-85.444313049316406
1322816.5;-59.358760833740234;-95.276321411132813
1327812;-61.218013763427734;-95.186065673828125
1332807.5;-61.513717651367187;-94.374542236328125
1337803;-60.603721618652344;-96.277305603027344
1342798.5;-60.994354248046875;-134.45237731933594
1347794;-60.973075866699219;-106.13621520996094
1352789.5;-62.899208068847656;-99.350128173828125
1357785;-61.777557373046875;-101.75276184082031
1362780.5;-61.985218048095703;-100.28395843505859
1367776;-61.483028411865234;-104.48616027832031
1372771.5;-63.042335510253906;-98.696083068847656
1377767;-60.580387115478516;-96.666336059570313
1382762.5;-59.803371429443359;-102.44380950927734
1387758;-60.255023956298828;-82.138626098632813
1392753.5;-63.252212524414063;-92.793075561523438
1397749;-60.99029541015625;-101.26355743408203
1402744.5;-61.707283020019531;-104.32227325439453
1407740;-62.298770904541016;-92.821823120117188
1412735.5;-60.877727508544922;-97.827781677246094
1417731;-63.021224975585938;-110.50675964355469
1422726.5;-64.283531188964844;-94.233657836914063
1427722;-65.625381469726563;-101.32083129882812
1432717.5;-64.151466369628906;-87.995590209960938
1437713;-66.232276916503906;-117.73855590820312
1442708.5;-64.841888427734375;-94.667823791503906
1447704;-59.840522766113281;-96.616043090820313
1452699.5;-59.811420440673828;-97.64398193359375
1457695;-61.583419799804688;-100.62190246582031
1462690.5;-62.467815399169922;-98.576568603515625
1467686;-60.957721710205078;-104.99724578857422
1472681.5;-61.615852355957031;-113.23841094970703
1477677;-63.896556854248047;-109.64138793945312
1482672.5;-62.683582305908203;-102.98333740234375
1487668;-62.6083984375;-100.61307525634766
1492663.5;-63.604335784912109;-99.852882385253906
1497659;-65.903297424316406;-114.45236206054687
1502654.5;-66.37298583984375;-105.90589141845703
1507650;-64.793899536132812;-98.03521728515625
1512645.5;-62.784885406494141;-98.752899169921875
1517641;-63.097030639648438;-82.718368530273438
1522636.5;-64.781768798828125;-83.317886352539062
1527632;-64.943748474121094;-93.600860595703125
1532627.5;-64.595771789550781;-108.30245208740234
1537623;-64.652359008789062;-107.80360412597656
1542618.5;-66.120399475097656;-104.43118286132812
1547614;-65.784980773925781;-98.925613403320312
1552609.5;-67.806838989257813;-98.174079895019531
1557605;-67.591888427734375;-124.34938049316406
1562600.5;-67.453422546386719;-119.33486938476562
1567596;-66.059532165527344;-100.82754516601562
1572591.5;-65.188697814941406;-112.79666137695312
1577587;-66.314422607421875;-96.181396484375
1582582.5;-64.471977233886719;-94.111701965332031
1587578;-64.279090881347656;-96.390571594238281
1592573.5;-62.690303802490234;-89.693954467773438
1597569;-67.501480102539062;-98.983963012695312
1602564.5;-69.812789916992187;-102.53143310546875
1607560;-67.342193603515625;-105.34024810791016
1612555.5;-67.450325012207031;-112.58393859863281
1617551;-68.659919738769531;-102.96018218994141
1622546.5;-67.260406494140625;-110.70196533203125
1627542;-66.090164184570313;-107.04951477050781
1632537.5;-64.958000183105469;-110.87283325195312
1637533;-63.603214263916016;-106.70457458496094
1642528.5;-62.911163330078125;-103.78456115722656
1647524;-62.073436737060547;-87.991462707519531
1652519.5;-62.620624542236328;-99.83673095703125
1657515;-60.832706451416016;-103.70859527587891
1662510.5;-63.987075805664062;-111.46798706054687
1667506;-67.346023559570313;-89.621444702148438
1672501.5;-68.546089172363281;-96.325668334960938
1677497;-65.756210327148438;-108.92314147949219
1682492.5;-68.051727294921875;-100.74650573730469
1687488;-66.620086669921875;-109.74180603027344
1692483.5;-63.925979614257813;-93.356277465820313
1697479;-64.184158325195313;-98.120918273925781
1702474.5;-63.073211669921875;-93.561576843261719
1707470;-63.649917602539063;-99.350128173828125
1712465.5;-60.338005065917969;-90.781272888183594
1717461;-62.230236053466797;-91.47723388671875
1722456.5;-62.017742156982422;-82.212600708007813
1727452;-63.238224029541016;-87.7633056640625
1732447.5;-62.716133117675781;-86.07806396484375
1737443;-63.101734161376953;-103.43558502197266
1742438.5;-64.432151794433594;-92.482955932617187
1747434;-64.000099182128906;-96.325668334960938
1752429.5;-62.891860961914063;-96.505332946777344
1757425;-64.4747314453125;-101.83365631103516
1762420.5;-63.503898620605469;-95.951286315917969
1767416;-61.673309326171875;-96.298774719238281
1772411.5;-61.233360290527344;-101.43651580810547
1777407;-62.702648162841797;-95.848678588867188
1782402.5;-60.416614532470703;-99.86907958984375
1787398;-61.406093597412109;-92.693191528320313
1792393.5;-61.823299407958984;-93.711814880371094
1797389;-59.267631530761719;-106.02028656005859
1802384.5;-63.172080993652344;-95.454811096191406
1807380;-63.277362823486328;-88.716514587402344
1812375.5;-61.283466339111328;-90.85272216796875
1817371;-62.720630645751953;-87.331855773925781
1822366.5;-62.433460235595703;-97.293670654296875
1827362;-63.982391357421875;-89.500274658203125
1832357.5;-61.98822021484375;-100.89111328125
1837353;-61.404449462890625;-89.4561767578125
1842348.5;-59.932590484619141;-84.859428405761719
1847344;-57.221088409423828;-80.467758178710938
1852339.5;-61.762832641601563;-83.487037658691406
1857335;-62.407375335693359;-85.989097595214844
1862330.5;-62.793163299560547;-106.93909454345703
1867326;-63.744850158691406;-99.99969482421875
1872321.5;-61.274791717529297;-92.173500061035156
1877317;-61.355274200439453;-105.52473449707031
1882312.5;-62.996452331542969;-99.042701721191406
1887308;-61.170726776123047;-111.56089019775391
1892303.5;-62.412155151367188;-100.54273986816406
1897299;-62.016288757324219;-94.124244689941406
1902294.5;-62.613948822021484;-92.311561584472656
1907290;-62.561100006103516;-92.277694702148438
1912285.5;-60.7764892578125;-84.64898681640625
1917281;-60.538013458251953;-95.242958068847656
1922276.5;-62.642448425292969;-94.566024780273438
1927272;-62.17596435546875;-92.86151123046875
1932267.5;-61.9637451171875;-84.38336181640625
1937263;-61.467723846435547;-102.4765625
1942258.5;-62.727607727050781;-106.05326080322266
1947254;-61.807380676269531;-97.732223510742188
1952249.5;-63.143093109130859;-100.22466278076172
1957245;-65.247802734375;-94.4610595703125
1962240.5;-63.8951416015625;-94.276115417480469
1967236;-65.658615112304688;-96.887680053710938
1972231.5;-64.006355285644531;-91.327445983886719
1977227;-61.796249389648438;-96.91070556640625
1982222.5;-61.809810638427734;-101.15953826904297
1987218;-61.619918823242188;-83.690956115722656
1992213.5;-60.884647369384766;-103.07661437988281
1997209;-63.884014129638672;-88.070846557617188
2002204.5;-63.872440338134766;-108.36988830566406
2007200;-61.778060913085938;-103.5269775390625
2012195.5;-63.071258544921875;-97.589378356933594
2017191;-65.045806884765625;-97.69830322265625
2022186.5;-65.998405456542969;-98.673507690429688
2027182;-66.001983642578125;-99.668197631835938
2032177.5;-66.657463073730469;-96.836585998535156
2037173;-66.345184326171875;-90.127998352050781
2042168.5;-65.054000854492188;-96.241043090820313
2047164;-64.02630615234375;-103.07810211181641
2052159.5;-64.001922607421875;-90.108993530273437
2057155;-64.910667419433594;-104.44725799560547
2062150.5;-62.737876892089844;-98.735366821289063
2067146;-62.973438262939453;-92.573158264160156
2072141.5;-61.237491607666016;-101.20600891113281
2077137;-63.657417297363281;-97.411819458007813
2082132.5;-65.518630981445313;-107.14717864990234
2087128;-66.61383056640625;-90.346733093261719
2092123.5;-68.561904907226563;-97.419113159179688
2097119;-71.415550231933594;-107.93400573730469
2102114.5;-68.696434020996094;-97.031806945800781
2107110;-67.893508911132812;-89.398590087890625
2112105.5;-66.04888916015625;-102.02324676513672
2117101;-64.061264038085937;-88.267776489257813
2122096.5;-65.181289672851562;-100.3114013671875
2127092;-65.567131042480469;-91.606033325195313
2132087.5;-65.248519897460938;-89.473686218261719
2137083;-61.856124877929688;-93.772514343261719
2142078.5;-63.563190460205078;-87.921295166015625
2147074;-63.538246154785156;-103.44824981689453
2152069.5;-64.644416809082031;-88.799217224121094
2157065;-68.068618774414063;-100.12759399414062
2162060.5;-66.563125610351563;-99.592742919921875
2167056;-70.228439331054687;-118.01412963867187
2172051.5;-64.913803100585938;-104.28704833984375
2177047;-65.106742858886719;-107.26825714111328
2182042.5;-64.917236328125;-102.01612091064453
2187038;-61.741203308105469;-91.685066223144531
2192033.5;-62.589836120605469;-92.620025634765625
2197029;-61.845180511474609;-110.68773651123047
2202024.5;-60.900913238525391;-103.17689514160156
2207020;-62.860553741455078;-99.271568298339844
2212015.5;-61.556034088134766;-118.16664123535156
2217011;-62.226558685302734;-99.150276184082031
2222006.5;-64.513847351074219;-89.580863952636719
2227002;-65.884300231933594;-89.114051818847656
2231997.5;-66.07598876953125;-100.97869110107422
2236993;-65.146041870117188;-98.672950744628906
2241988.5;-64.103950500488281;-99.515777587890625
2246984;-63.671741485595703;-103.18706512451172
2251979.5;-62.716907501220703;-95.049972534179687
2256975;-61.570240020751953;-99.378494262695312
2261970.5;-62.844692230224609;-89.863693237304688
2266966;-62.066917419433594;-95.768959045410156
2271961.5;-60.625473022460937;-94.00714111328125
2276957;-58.181423187255859;-84.529670715332031
2281952.5;-63.513298034667969;-91.756294250488281
2286948;-64.27056884765625;-92.774726867675781
2291943.5;-61.851139068603516;-93.976341247558594
2296939;-64.013206481933594;-107.30783843994141
2301934.5;-63.626380920410156;-89.2156982421875
2306930;-60.052734375;-93.318305969238281
2311925.5;-61.920845031738281;-83.819618225097656
2316921;-63.812892913818359;-103.73963928222656
2321916.5;-62.909816741943359;-92.072158813476563
2326912;-61.735912322998047;-86.283966064453125
2331907.5;-62.592941284179688;-102.06856536865234
2336903;-63.39569091796875;-93.514564514160156
2341898.5;-62.425441741943359;-100.28398132324219
2346894;-63.431148529052734;-97.6041259765625
2351889.5;-63.326610565185547;-92.663116455078125
2356885;-63.652393341064453;-102.84021759033203
2361880.5;-61.790088653564453;-94.136650085449219
2366876;-61.283748626708984;-102.98027801513672
2371871.5;-60.795413970947266;-101.23041534423828
2376867;-60.069305419921875;-86.427276611328125
2381862.5;-62.220001220703125;-92.059288024902344
2386858;-62.050460815429687;-94.04278564453125
2391853.5;-60.1964111328125;-95.008682250976563
2396849;-62.161647796630859;-102.41303253173828
2401844.5;-63.405612945556641;-85.637237548828125
2406840;-61.912975311279297;-97.9830322265625
2411835.5;-63.233306884765625;-95.16455078125
2416831;-63.257457733154297;-121.12333679199219
2421826.5;-63.280838012695313;-94.86175537109375
2426822;-61.979793548583984;-110.60687255859375
2431817.5;-61.291763305664063;-90.204971313476563
2436813;-62.289150238037109;-88.596542358398437
2441808.5;-59.624485015869141;-93.565628051757813
2446804;-62.930728912353516;-88.157386779785156
2451799.5;-63.552654266357422;-104.19930267333984
2456795;-63.570793151855469;-94.986114501953125
2461790.5;-62.045154571533203;-83.467811584472656
2466786;-62.367477416992188;-108.55303192138672
2471781.5;-63.410667419433594;-93.691848754882813
2476777;-64.024436950683594;-105.58949279785156
2481772.5;-63.084136962890625;-89.7318115234375
2486768;-64.254646301269531;-90.817634582519531
2491763.5;-63.727748870849609;-89.571357727050781
2496759;-63.217117309570313;-85.132003784179688
2501754.5;-62.324733734130859;-96.555702209472656
2506750;-62.118610382080078;-113.71661376953125
2511745.5;-60.721668243408203;-95.764549255371094
2516741;-64.769607543945313;-87.229225158691406
2521736.5;-62.561111450195313;-102.25364685058594
2526732;-62.281681060791016;-97.60638427734375
2531727.5;-66.289955139160156;-94.4227294921875
2536723;-63.345558166503906;-90.698554992675781
2541718.5;-64.824058532714844;-95.287849426269531
2546714;-62.835906982421875;-90.498023986816406
2551709.5;-62.925666809082031;-94.814552307128906
2556705;-64.721534729003906;-86.536781311035156
2561700.5;-63.464164733886719;-95.997459411621094
2566696;-63.5609130859375;-100.13068389892578
2571691.5;-62.389446258544922;-83.717025756835938
2576687;-64.899810791015625;-94.968307495117188
2581682.5;-64.668869018554687;-111.18672943115234
2586678;-64.667343139648437;-99.523902893066406
2591673.5;-67.285926818847656;-97.381195068359375
2596669;-64.082923889160156;-103.81390380859375
2601664.5;-65.038154602050781;-105.66553497314453
2606660;-65.559356689453125;-104.08180236816406
2611655.5;-62.745121002197266;-84.831451416015625
2616651;-63.275825500488281;-89.493598937988281
2621646.5;-64.612892150878906;-108.23018646240234
2626642;-63.540298461914063;-100.81475830078125
2631637.5;-60.801418304443359;-100.251708984375
2636633;-64.370399475097656;-95.80572509765625
2641628.5;-66.243576049804687;-102.845703125
2646624;-66.259201049804687;-94.056465148925781
2651619.5;-67.322288513183594;-107.70857238769531
2656615;-65.591667175292969;-103.46878814697266
2661610.5;-67.079803466796875;-94.237525939941406
2666606;-64.459068298339844;-114.15061950683594
2671601.5;-64.033409118652344;-99.709564208984375
2676597;-65.414497375488281;-99.09844970703125
2681592.5;-64.11700439453125;-103.87994384765625
2686588;-63.570911407470703;-96.01312255859375
2691583.5;-63.572864532470703;-90.070281982421875
2696579;-64.776580810546875;-82.963188171386719
2701574.5;-63.314151763916016;-93.928565979003906
2706570;-65.025260925292969;-87.449264526367188
2711565.5;-66.238632202148438;-111.90919494628906
2716561;-65.969367980957031;-116.31752014160156
2721556.5;-63.595577239990234;-96.48699951171875
2726552;-64.313301086425781;-92.2335205078125
2731547.5;-64.280647277832031;-101.58362579345703
2736543;-62.387237548828125;-107.26307678222656
2741538.5;-65.234565734863281;-102.65545654296875
2746534;-64.787750244140625;-90.980293273925781
2751529.5;-63.655567169189453;-100.19641876220703
2756525;-60.636913299560547;-86.558250427246094
2761520.5;-63.112514495849609;-110.85185241699219
2766516;-62.95849609375;-89.129791259765625
2771511.5;-62.839950561523438;-91.641517639160156
2776507;-62.771137237548828;-97.819366455078125
2781502.5;-62.766532897949219;-96.998397827148438
2786498;-62.808017730712891;-97.141242980957031
2791493.5;-63.800712585449219;-94.671836853027344
2796489;-62.756309509277344;-104.47174072265625
2801484.5;-62.681209564208984;-85.720169067382812
2806480;-63.548709869384766;-87.12225341796875
2811475.5;-62.6295166015625;-93.745567321777344
2816471;-63.619819641113281;-80.158943176269531
2821466.5;-66.5677490234375;-95.136672973632812
2826462;-63.604682922363281;-99.491241455078125
2831457.5;-62.942176818847656;-98.688064575195313
2836453;-60.532806396484375;-84.272865295410156
2841448.5;-62.080650329589844;-97.893959045410156
2846444;-62.634418487548828;-103.51404571533203
2851439.5;-63.149517059326172;-84.593757629394531
2856435;-62.310474395751953;-84.657615661621094
2861430.5;-63.999713897705078;-106.31092834472656
2866426;-62.891613006591797;-85.831130981445313
2871421.5;-62.911766052246094;-80.406089782714844
2876417;-61.375534057617187;-94.100578308105469
2881412.5;-64.683723449707031;-94.935630798339844
2886408;-64.658546447753906;-103.49830627441406
2891403.5;-63.43194580078125;-86.109466552734375
2896399;-60.505268096923828;-93.775444030761719
2901394.5;-62.164127349853516;-87.713462829589844
2906390;-61.853878021240234;-84.807456970214844
2911385.5;-62.618892669677734;-114.10965728759766
2916381;-63.161773681640625;-101.39397430419922
2921376.5;-62.953731536865234;-88.583404541015625
2926372;-61.337966918945313;-114.31755828857422
2931367.5;-63.331794738769531;-101.25574493408203
2936363;-63.938877105712891;-89.246330261230469
2941358.5;-63.739925384521484;-97.092933654785156
2946354;-63.608287811279297;-90.596923828125
2951349.5;-62.681022644042969;-97.047706604003906
2956345;-63.518081665039063;-103.85430908203125
2961340.5;-61.036476135253906;-88.687179565429688
2966336;-61.490409851074219;-91.778579711914062
2971331.5;-60.81121826171875;-105.45737457275391
2976327;-61.912532806396484;-108.54743194580078
2981322.5;-62.274238586425781;-84.11663818359375
2986318;-62.908866882324219;-99.824539184570313
2991313.5;-64.073997497558594;-100.87102508544922
2996309;-62.474193572998047;-98.340347290039063
3001304.5;-62.234855651855469;-89.908935546875
3006300;-63.889686584472656;-95.677833557128906
3011295.5;-63.229469299316406;-109.62664794921875
3016291;-62.616977691650391;-89.858047485351563
