Type;ZVL-3;
Version;3.31;
Date;23.May 25;
Mode;ANALYZER;
Center Freq;5004500.000000;Hz
Freq Offset;0.000000;Hz
Span;9991000.000000;Hz
x-Axis;LIN;
Start;9000.000000;Hz
Stop;10000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300.000000;Hz
VBW;1000.000000;Hz
SWT;110.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
2876417;-88.471763610839844;-128.64584350585937
2881412.5;-86.12200927734375;-112.60448455810547
2886408;-88.574783325195313;-132.60691833496094
2891403.5;-83.797225952148438;-125.20222473144531
2896399;-86.310142517089844;-121.26582336425781
2901394.5;-87.985603332519531;-119.11557769775391
2906390;-87.540939331054687;-117.51087951660156
2911385.5;-86.613525390625;-120.09068298339844
2916381;-86.205802917480469;-136.83857727050781
2921376.5;-85.736099243164062;-113.17560577392578
2926372;-88.345809936523438;-118.91842651367187
2931367.5;-88.878387451171875;-116.16734313964844
2936363;-87.295028686523438;-124.02873992919922
2941358.5;-87.834205627441406;-117.88735961914062
2946354;-85.956306457519531;-117.768310546875
2951349.5;-87.42242431640625;-130.83499145507812
2956345;-85.5072021484375;-128.89923095703125
2961340.5;-86.058563232421875;-105.1512451171875
2966336;-86.583564758300781;-114.01822662353516
2971331.5;-87.290390014648437;-121.21228790283203
2976327;-86.349052429199219;-127.50820159912109
2981322.5;-86.516380310058594;-120.61191558837891
2986318;-86.507270812988281;-123.11312103271484
2991313.5;-87.350746154785156;-118.35076904296875
2996309;-85.408439636230469;-123.34361267089844
3001304.5;-84.507186889648437;-115.76087951660156
3006300;-89.977317810058594;-120.2962646484375
3011295.5;-85.270553588867188;-116.88477325439453
3016291;-85.562881469726563;-118.17202758789062
3021286.5;-88.328964233398438;-129.37637329101562
3026282;-87.405929565429688;-112.44424438476562
3031277.5;-85.159942626953125;-124.99008941650391
3036273;-86.11541748046875;-116.31941223144531
3041268.5;-90.095436096191406;-110.61148071289062
3046264;-89.512840270996094;-120.98419189453125
3051259.5;-88.0880126953125;-124.59575653076172
3056255;-85.269660949707031;-128.73336791992187
3061250.5;-86.728401184082031;-112.42879486083984
3066246;-88.545494079589844;-124.34374237060547
3071241.5;-86.542030334472656;-134.55197143554687
3076237;-90.484931945800781;-129.63475036621094
3081232.5;-89.7958984375;-124.22423553466797
3086228;-88.170204162597656;-123.16175079345703
3091223.5;-87.345146179199219;-118.20849609375
3096219;-89.497817993164063;-125.73995208740234
3101214.5;-90.585563659667969;-114.32186889648437
3106210;-90.21429443359375;-124.23639678955078
3111205.5;-88.415390014648438;-121.83497619628906
3116201;-91.936592102050781;-115.72187805175781
3121196.5;-90.799049377441406;-138.74180603027344
3126192;-88.275306701660156;-131.19586181640625
3131187.5;-87.319664001464844;-114.33645629882813
3136183;-92.150192260742188;-125.91046905517578
3141178.5;-88.902763366699219;-119.23229217529297
3146174;-90.457061767578125;-126.88143157958984
3151169.5;-90.784233093261719;-126.88385772705078
3156165;-89.346534729003906;-129.4420166015625
3161160.5;-91.967636108398438;-129.9140625
3166156;-90.802207946777344;-114.03759002685547
3171151.5;-91.001907348632812;-140.21713256835937
3176147;-90.09930419921875;-125.1995849609375
3181142.5;-91.730300903320313;-126.72978210449219
3186138;-90.121421813964844;-116.29135131835937
3191133.5;-91.193916320800781;-138.77583312988281
3196129;-91.497360229492188;-119.84319305419922
3201124.5;-94.266571044921875;-119.69586181640625
3206120;-91.112350463867188;-132.11885070800781
3211115.5;-93.438522338867188;-124.41426086425781
3216111;-91.797966003417969;-125.36027526855469
3221106.5;-94.456962585449219;-133.46507263183594
3226102;-92.866310119628906;-129.70770263671875
3231097.5;-92.798110961914063;-116.21339416503906
3236093;-89.962615966796875;-121.80084228515625
3241088.5;-90.454559326171875;-133.12022399902344
3246084;-92.454177856445313;-132.13829040527344
3251079.5;-92.704612731933594;-126.43601989746094
3256075;-93.310089111328125;-120.4178466796875
3261070.5;-92.516342163085938;-126.76869201660156
3266066;-94.721565246582031;-131.26394653320312
3271061.5;-93.000358581542969;-128.22456359863281
3276057;-94.565231323242188;-131.55361938476562
3281052.5;-94.405387878417969;-114.44970703125
3286048;-91.739875793457031;-120.51323699951172
3291043.5;-93.412689208984375;-138.18077087402344
3296039;-92.703353881835938;-142.02093505859375
3301034.5;-90.811943054199219;-120.35967254638672
3306030;-90.591606140136719;-125.26280975341797
3311025.5;-90.774429321289063;-144.21110534667969
3316021;-89.540420532226563;-137.59367370605469
3321016.5;-90.85357666015625;-111.99061584472656
3326012;-91.192840576171875;-116.71820068359375
3331007.5;-90.498329162597656;-129.99674987792969
3336003;-90.783950805664063;-125.27739715576172
3340998.5;-91.897682189941406;-126.97625732421875
3345994;-89.069366455078125;-123.86363220214844
3350989.5;-89.041519165039063;-130.50294494628906
3355985;-89.989616394042969;-135.55987548828125
3360980.5;-88.728424072265625;-131.31015014648437
3365976;-89.766395568847656;-126.81974792480469
3370971.5;-90.466804504394531;-138.21968078613281
3375967;-87.328361511230469;-126.49681091308594
3380962.5;-89.283599853515625;-123.76247406005859
3385958;-92.343955993652344;-129.78550720214844
3390953.5;-89.722450256347656;-121.59750366210937
3395949;-87.88604736328125;-117.12646484375
3400944.5;-87.907356262207031;-117.46300506591797
3405940;-87.812080383300781;-127.35535430908203
3410935.5;-88.105178833007813;-124.64020538330078
3415931;-90.491226196289063;-140.33628845214844
3420926.5;-89.201698303222656;-127.01516723632812
3425922;-89.108268737792969;-127.01759338378906
3430917.5;-90.275184631347656;-123.21888732910156
3435913;-87.608955383300781;-134.32540893554687
3440908.5;-86.132247924804687;-127.02489471435547
3445904;-86.962844848632813;-129.13751220703125
3450899.5;-89.4246826171875;-118.63905334472656
3455895;-86.787025451660156;-115.38288116455078
3460890.5;-88.08709716796875;-115.56534576416016
3465886;-87.462875366210938;-128.31939697265625
3470881.5;-87.232353210449219;-115.08384704589844
3475877;-89.609077453613281;-128.12905883789062
3480872.5;-87.233734130859375;-128.73075866699219
3485868;-88.166801452636719;-121.19817352294922
3490863.5;-85.248329162597656;-114.71495056152344
3495859;-88.58837890625;-120.14147186279297
3500854.5;-84.933853149414063;-119.40737152099609
3505850;-88.7408447265625;-113.35396575927734
3510845.5;-87.251800537109375;-123.94387817382812
3515841;-85.971206665039063;-121.30005645751953
3520836.5;-88.919357299804687;-121.30249786376953
3525832;-87.488479614257813;-137.13522338867187
3530827.5;-89.079536437988281;-119.78242492675781
3535823;-85.186187744140625;-128.55311584472656
3540818.5;-87.183204650878906;-118.55414581298828
3545814;-86.223365783691406;-113.23387908935547
3550809.5;-86.287765502929688;-134.38133239746094
3555805;-85.647506713867187;-129.41091918945312
3560800.5;-88.617965698242188;-116.78031921386719
3565796;-89.40020751953125;-130.86680603027344
3570791.5;-84.79876708984375;-121.96376037597656
3575787;-86.6214599609375;-115.26487731933594
3580782.5;-87.178550720214844;-115.09445190429687
3585778;-86.112564086914063;-120.41895294189453
3590773.5;-87.008033752441406;-115.76608276367187
3595769;-87.419441223144531;-119.88795471191406
3600764.5;-87.705619812011719;-132.95463562011719
3605760;-86.803855895996094;-116.19947052001953
3610755.5;-87.46923828125;-125.13536834716797
3615751;-87.035377502441406;-121.70692443847656
3620746.5;-86.721145629882812;-125.41599273681641
3625742;-85.735145568847656;-117.45962524414062
3630737.5;-87.296241760253906;-119.68506622314453
3635733;-85.871772766113281;-117.08081817626953
3640728.5;-86.18353271484375;-118.86207580566406
3645724;-87.760421752929688;-140.44815063476562
3650719.5;-87.520713806152344;-121.36571502685547
3655715;-88.3763427734375;-130.91056823730469
3660710.5;-88.713462829589844;-118.87179565429687
3665706;-86.280174255371094;-123.66944122314453
3670701.5;-89.223091125488281;-126.32438659667969
3675697;-88.386062622070312;-132.66329956054687
3680692.5;-90.166954040527344;-125.16941070556641
3685688;-89.088623046875;-119.93172454833984
3690683.5;-88.482284545898438;-129.04219055175781
3695679;-89.097740173339844;-128.63093566894531
3700674.5;-88.308250427246094;-127.32334136962891
3705670;-89.566665649414063;-120.16706848144531
3710665.5;-90.589057922363281;-123.80637359619141
3715661;-88.300003051757813;-114.15132141113281
3720656.5;-86.871307373046875;-118.90097808837891
3725652;-89.500282287597656;-113.08249664306641
3730647.5;-87.650978088378906;-124.41536712646484
3735643;-88.094863891601563;-118.21302795410156
3740638.5;-89.222549438476562;-117.80036163330078
3745634;-89.313865661621094;-121.95496368408203
3750629.5;-87.723976135253906;-132.07908630371094
3755625;-89.788833618164062;-127.35009002685547
3760620.5;-90.107490539550781;-124.30674743652344
3765616;-89.490806579589844;-121.59891510009766
3770611.5;-90.969131469726563;-139.75314331054687
3775607;-90.312644958496094;-116.23375701904297
3780602.5;-92.959053039550781;-137.25923156738281
3785598;-91.816131591796875;-139.76043701171875
3790593.5;-91.491287231445313;-124.19985198974609
3795589;-91.068603515625;-111.21884155273437
3800584.5;-94.037864685058594;-128.48231506347656
3805580;-92.241676330566406;-118.12643432617187
3810575.5;-93.418296813964844;-119.84528350830078
3815571;-92.613166809082031;-123.18896484375
3820566.5;-92.215560913085938;-147.38169860839844
3825562;-92.905166625976563;-130.48216247558594
3830557.5;-90.634780883789063;-120.53810119628906
3835553;-93.735260009765625;-125.95134735107422
3840548.5;-96.107574462890625;-131.5435791015625
3845544;-93.90765380859375;-123.87202453613281
3850539.5;-92.557502746582031;-115.93885040283203
3855535;-93.993797302246094;-119.30203247070312
3860530.5;-94.82110595703125;-134.9361572265625
3865526;-94.163536071777344;-126.26548767089844
3870521.5;-94.920364379882813;-130.0213623046875
3875517;-92.257476806640625;-132.13987731933594
3880512.5;-94.557624816894531;-117.63984680175781
3885508;-95.077491760253906;-142.307861328125
3890503.5;-94.702033996582031;-120.72666168212891
3895499;-96.234397888183594;-126.12900543212891
3900494.5;-91.930252075195313;-125.98296356201172
3905490;-92.262962341308594;-143.34063720703125
3910485.5;-93.782554626464844;-120.57701110839844
3915481;-94.252403259277344;-141.40728759765625
3920476.5;-98.146499633789063;-131.58248901367188
3925472;-94.446060180664063;-130.28610229492187
3930467.5;-94.912483215332031;-132.78730773925781
3935463;-95.924629211425781;-126.45326232910156
3940458.5;-90.88232421875;-142.3345947265625
3945454;-93.497894287109375;-122.93629455566406
3950449.5;-92.478050231933594;-147.44491577148437
3955445;-89.30987548828125;-122.83836364746094
3960440.5;-92.038627624511719;-123.36737823486328
3965436;-93.182388305664063;-131.88919067382812
3970431.5;-91.943885803222656;-137.91220092773437
3975427;-91.894050598144531;-128.97148132324219
3980422.5;-90.3345947265625;-128.56985473632812
3985418;-92.769134521484375;-127.12126922607422
3990413.5;-93.081047058105469;-130.56239318847656
3995409;-93.874603271484375;-126.79832458496094
4000404.5;-90.241096496582031;-135.87373352050781
4005400;-88.963768005371094;-129.63018798828125
4010395.5;-90.880958557128906;-123.17787933349609
4015391;-89.045783996582031;-131.62959289550781
4020386.5;-90.809524536132813;-128.5904541015625
4025382;-89.304512023925781;-116.26076507568359
4030377.5;-89.592498779296875;-120.10115814208984
4035373;-90.571304321289063;-116.70661926269531
4040368.5;-90.761810302734375;-114.34970855712891
4045364;-89.600532531738281;-110.06204986572266
4050359.5;-89.612075805664063;-122.29476165771484
4055355;-89.385101318359375;-135.03387451171875
4060350.5;-90.797874450683594;-113.41852569580078
4065346;-86.832534790039062;-126.83574676513672
4070341.5;-90.348190307617188;-144.58433532714844
4075337;-88.000946044921875;-134.25442504882812
4080332.5;-90.831474304199219;-119.55345916748047
4085328;-88.143417358398438;-123.87805938720703
4090323.5;-89.418975830078125;-132.55384826660156
4095319;-91.061248779296875;-123.01410675048828
4100314.5;-91.124198913574219;-115.30976867675781
4105310;-89.027664184570313;-131.67781066894531
4110305.5;-88.414573669433594;-121.00160980224609
4115301;-87.708259582519531;-129.91473388671875
4120296.5;-90.076583862304688;-127.53369140625
4125292;-89.39459228515625;-125.12488555908203
4130287.5;-87.336448669433594;-118.05471038818359
4135283;-86.500167846679688;-128.07916259765625
4140278.5;-88.644882202148438;-117.94425964355469
4145274;-88.960739135742188;-120.54212188720703
4150269.5;-88.523017883300781;-128.46490478515625
4155265;-87.724380493164063;-122.06928253173828
4160260.5;-86.350234985351563;-125.41092681884766
4165256;-87.084518432617188;-120.09955596923828
4170251.5;-86.471282958984375;-129.94419860839844
4175247;-86.841758728027344;-116.19911956787109
4180242.5;-86.620338439941406;-121.37322998046875
4185238;-89.834182739257813;-114.73902130126953
4190233.5;-87.163963317871094;-118.75300598144531
4195229;-86.984573364257813;-122.18360900878906
4200224.5;-88.752288818359375;-116.07278442382812
4205220;-88.245140075683594;-117.64063262939453
4210215.5;-86.48504638671875;-118.51553344726562
4215211;-87.76361083984375;-113.00128173828125
4220206.5;-87.725593566894531;-116.85608673095703
4225202;-85.621223449707031;-121.92391204833984
4230197.5;-86.368095397949219;-125.31375122070312
4235193;-85.007949829101563;-120.28553771972656
4240188.5;-88.440086364746094;-123.51557922363281
4245184;-86.753875732421875;-113.14797973632812
4250179.5;-86.393913269042969;-127.43132781982422
4255175;-89.600852966308594;-115.78471374511719
4260170.5;-87.522270202636719;-136.97911071777344
4265166;-88.857002258300781;-126.17373657226562
4270161.5;-87.343826293945313;-125.33518981933594
4275157;-85.296539306640625;-119.18464660644531
4280152.5;-87.43719482421875;-132.65565490722656
4285148;-88.04388427734375;-122.13893127441406
4290143.5;-87.595291137695312;-112.78598785400391
4295139;-89.967849731445313;-128.16488647460937
4300134.5;-88.974555969238281;-119.06742095947266
4305130;-88.538307189941406;-127.98737335205078
4310125.5;-90.281417846679688;-115.99420928955078
4315121;-89.406478881835938;-112.01741790771484
4320116.5;-89.315963745117188;-130.73887634277344
4325112;-88.63232421875;-110.69206237792969
4330107.5;-87.01318359375;-118.64121246337891
4335103;-90.14764404296875;-115.87223052978516
4340098.5;-88.8193359375;-126.06793212890625
4345094;-89.781211853027344;-109.57073974609375
4350089.5;-90.522331237792969;-120.19866943359375
4355085;-89.817695617675781;-125.93239593505859
4360080.5;-90.429183959960938;-120.35250854492187
4365076;-91.135665893554688;-137.03536987304688
4370071.5;-90.143264770507813;-125.38875579833984
4375067;-88.816253662109375;-114.56752777099609
4380062.5;-89.992942810058594;-123.48268127441406
4385058;-90.545913696289063;-116.03439331054687
4390053.5;-88.188102722167969;-120.82988739013672
4395049;-89.957969665527344;-118.4931640625
4400044.5;-91.404067993164062;-144.76113891601562
4405040;-92.325462341308594;-122.48494720458984
4410035.5;-88.092628479003906;-122.77880096435547
4415031;-93.1441650390625;-124.76918029785156
4420026.5;-90.96539306640625;-124.2891845703125
4425022;-92.798713684082031;-125.15499877929687
4430017.5;-91.468269348144531;-113.68569183349609
4435013;-91.7904052734375;-125.16035461425781
4440008.5;-91.430831909179688;-128.05970764160156
4445004;-93.441360473632813;-124.18598175048828
4449999.5;-92.302276611328125;-134.455322265625
4454995;-93.026771545410156;-131.32228088378906
4459990.5;-92.817466735839844;-114.34811401367188
4464986;-93.903968811035156;-126.89066314697266
4469981.5;-94.125373840332031;-129.23561096191406
4474977;-91.770217895507813;-129.88198852539062
4479972.5;-96.311027526855469;-137.62355041503906
4484968;-94.151588439941406;-127.22312164306641
4489963.5;-93.899673461914063;-125.1898193359375
4494959;-97.364311218261719;-138.19216918945312
4499954.5;-94.599983215332031;-127.91275024414063
4504950;-97.291069030761719;-152.17691040039062
4509945.5;-96.46826171875;-133.76322937011719
4514941;-96.30181884765625;-132.47674560546875
4519936.5;-95.560371398925781;-135.706787109375
4524932;-96.381935119628906;-133.43060302734375
4529927.5;-95.561454772949219;-129.91145324707031
4534923;-95.295173645019531;-133.77662658691406
4539918.5;-94.640571594238281;-124.23687744140625
4544914;-97.219100952148438;-140.15716552734375
4549909.5;-97.170318603515625;-134.50889587402344
4554905;-95.33489990234375;-127.76673889160156
4559900.5;-95.89483642578125;-129.70761108398437
4564896;-95.05438232421875;-132.80833435058594
4569891.5;-96.3359375;-128.12934875488281
4574887;-95.144523620605469;-123.16847991943359
4579882.5;-96.678245544433594;-129.71832275390625
4584878;-96.792938232421875;-127.11434173583984
4589873.5;-94.526557922363281;-122.97450256347656
4594869;-93.375053405761719;-125.37668609619141
4599864.5;-93.207550048828125;-124.50379180908203
4604860;-92.032989501953125;-115.28727722167969
4609855.5;-94.034927368164063;-136.20053100585937
4614851;-94.551284790039062;-132.83511352539062
4619846.5;-94.344833374023438;-125.79415130615234
4624842;-93.325279235839844;-143.72183227539062
4629837.5;-91.856025695800781;-139.50746154785156
4634833;-95.647636413574219;-140.96115112304688
4639828.5;-93.046180725097656;-117.23394012451172
4644824;-92.39202880859375;-120.7327880859375
4649819.5;-92.341903686523438;-120.06983184814453
4654815;-95.434272766113281;-135.35533142089844
4659810.5;-92.608512878417969;-123.96050262451172
4664806;-90.554458618164062;-114.76141357421875
4669801.5;-91.814002990722656;-123.53147125244141
4674797;-93.023773193359375;-120.44670867919922
4679792.5;-89.441680908203125;-131.71009826660156
4684788;-89.789794921875;-125.8289794921875
4689783.5;-91.186332702636719;-132.57051086425781
4694779;-91.346206665039063;-131.45086669921875
4699774.5;-91.004722595214844;-131.99658203125
4704770;-89.539108276367188;-109.57082366943359
4709765.5;-91.604881286621094;-127.34366607666016
4714761;-91.999015808105469;-115.30513763427734
4719756.5;-90.381744384765625;-123.88199615478516
4724752;-87.911842346191406;-117.59346008300781
4729747.5;-90.1329345703125;-119.29779815673828
4734743;-89.189376831054687;-115.43964385986328
4739738.5;-89.478012084960938;-125.99742126464844
4744734;-89.964492797851562;-124.23165893554687
4749729.5;-88.699935913085938;-122.48094940185547
4754725;-88.261100769042969;-141.85328674316406
4759720.5;-87.713088989257813;-119.12155151367188
4764716;-91.604957580566406;-126.01081848144531
4769711.5;-89.5255126953125;-118.39759063720703
4774707;-89.551315307617188;-122.49434661865234
4779702.5;-89.245925903320312;-136.76123046875
4784698;-89.125564575195313;-126.45231628417969
4789693.5;-88.329032897949219;-118.88765716552734
4794689;-88.044258117675781;-125.35322570800781
4799684.5;-87.710685729980469;-130.7513427734375
4804680;-86.673133850097656;-126.61151885986328
4809675.5;-90.698989868164063;-112.81639099121094
4814671;-87.995086669921875;-135.0369873046875
4819666.5;-87.957496643066406;-119.47663879394531
4824662;-88.382560729980469;-126.32776641845703
4829657.5;-87.465499877929688;-119.749267578125
4834653;-88.025131225585937;-117.65238952636719
4839648.5;-87.503921508789063;-125.24864959716797
4844644;-89.297012329101563;-132.95834350585938
4849639.5;-87.565765380859375;-132.65621948242187
4854635;-89.177101135253906;-128.28202819824219
4859630.5;-87.945793151855469;-116.02021789550781
4864626;-89.570106506347656;-126.49518585205078
4869621.5;-89.888908386230469;-122.17947387695312
4874617;-88.262046813964844;-104.90464782714844
4879612.5;-90.516403198242188;-113.10206604003906
4884608;-88.310791015625;-139.0003662109375
4889603.5;-87.750404357910156;-136.82015991210937
4894599;-89.434402465820313;-119.92088317871094
4899594.5;-86.83941650390625;-127.12372589111328
4904590;-87.295433044433594;-114.81312561035156
4909585.5;-88.600357055664062;-129.68064880371094
4914581;-89.066001892089844;-122.11448669433594
4919576.5;-87.351921081542969;-118.5953369140625
4924572;-90.53350830078125;-120.50672149658203
4929567.5;-88.720260620117187;-122.21160888671875
4934563;-91.180755615234375;-116.70069885253906
4939558.5;-90.70654296875;-113.55328369140625
4944554;-88.326637268066406;-114.68283843994141
4949549.5;-90.451690673828125;-118.09526062011719
4954545;-88.838470458984375;-125.31026458740234
4959540.5;-89.165420532226562;-129.70744323730469
4964536;-89.035758972167969;-126.25920104980469
4969531.5;-88.875312805175781;-118.33159637451172
4974527;-89.143646240234375;-120.90958404541016
4979522.5;-89.579444885253906;-120.17572784423828
4984518;-90.6595458984375;-116.77507781982422
4989513.5;-92.491950988769531;-126.13135528564453
4994509;-93.182586669921875;-116.97346496582031
4999504.5;-90.359207153320313;-118.12204742431641
5004500;-89.835975646972656;-117.79692077636719
5009495.5;-90.956024169921875;-116.78847503662109
5014491;-92.309432983398438;-117.91017913818359
5019486.5;-90.718521118164063;-132.16802978515625
5024482;-91.725593566894531;-126.43491363525391
5029477.5;-91.136642456054688;-121.49449920654297
5034473;-93.417938232421875;-120.49236297607422
5039468.5;-91.993011474609375;-131.12461853027344
5044464;-93.031440734863281;-124.50743103027344
5049459.5;-93.658576965332031;-120.07312774658203
5054455;-90.438934326171875;-119.47191619873047
5059450.5;-93.154556274414063;-112.07810211181641
5064446;-91.009910583496094;-130.19807434082031
5069441.5;-94.622894287109375;-127.87064361572266
5074437;-92.381546020507813;-120.44110107421875
5079432.5;-96.926788330078125;-132.77944946289062
5084428;-94.465766906738281;-129.16102600097656
5089423.5;-94.199943542480469;-131.40318298339844
5094419;-94.482032775878906;-128.05604553222656
5099414.5;-93.958564758300781;-126.92063140869141
5104410;-95.287620544433594;-128.23687744140625
5109405.5;-96.345848083496094;-127.23622894287109
5114401;-96.461952209472656;-129.58116149902344
5119396.5;-94.913032531738281;-134.81428527832031
5124392;-95.7657470703125;-116.03091430664062
5129387.5;-95.925689697265625;-139.77532958984375
5134383;-96.198463439941406;-127.73680877685547
5139378.5;-95.366455078125;-128.43472290039062
5144374;-96.83697509765625;-130.93617248535156
5149369.5;-95.153511047363281;-131.18354797363281
5154365;-96.64935302734375;-128.44276428222656
5159360.5;-100.40021514892578;-131.69999694824219
5164356;-98.396163940429688;-131.443359375
5169351.5;-98.764808654785156;-129.01136779785156
5174347;-98.761550903320313;-129.82261657714844
5179342.5;-98.009445190429688;-131.97798156738281
5184338;-96.015419006347656;-135.23521423339844
5189333.5;-97.029273986816406;-134.85177612304688
5194329;-97.065986633300781;-131.71873474121094
5199324.5;-95.350502014160156;-125.83343505859375
5204320;-94.628776550292969;-134.85981750488281
5209315.5;-95.072731018066406;-127.77699279785156
5214311;-95.302757263183594;-131.21836853027344
5219306.5;-99.161262512207031;-143.01756286621094
5224302;-95.831962585449219;-124.15254974365234
5229297.5;-97.377029418945313;-139.18521118164062
5234293;-98.681770324707031;-130.5147705078125
5239288.5;-93.364456176757813;-121.85637664794922
5244284;-92.8349609375;-128.13639831542969
5249279.5;-94.296249389648438;-118.59665679931641
5254275;-94.228622436523438;-132.5787353515625
5259270.5;-93.904922485351563;-130.0826416015625
5264266;-92.595687866210937;-127.64100646972656
5269261.5;-92.520439147949219;-131.7589111328125
5274257;-92.338333129882813;-126.86331939697266
5279252.5;-96.500259399414063;-139.85568237304687
5284248;-93.153839111328125;-125.36025238037109
5289243.5;-90.038116455078125;-126.01631927490234
5294239;-95.029731750488281;-128.70062255859375
5299234.5;-93.339683532714844;-130.54960632324219
5304230;-92.234283447265625;-125.12277984619141
5309225.5;-93.36712646484375;-129.48126220703125
5314221;-92.926338195800781;-130.78926086425781
5319216.5;-93.490188598632813;-134.19718933105469
5324212;-90.943794250488281;-129.09440612792969
5329207.5;-92.012321472167969;-118.93398284912109
5334203;-91.931694030761719;-123.57564544677734
5339198.5;-89.181953430175781;-120.51099395751953
5344194;-93.67828369140625;-125.77850341796875
5349189.5;-93.723541259765625;-121.58438110351563
5354185;-89.420944213867188;-130.35343933105469
5359180.5;-90.481742858886719;-125.40043640136719
5364176;-91.363494873046875;-116.88374328613281
5369171.5;-90.143745422363281;-145.28080749511719
5374167;-91.697532653808594;-119.97365570068359
5379162.5;-93.589859008789063;-125.92987060546875
5384158;-92.332809448242188;-128.74885559082031
5389153.5;-90.1827392578125;-123.30384063720703
5394149;-90.317161560058594;-120.98221588134766
5399144.5;-91.362266540527344;-152.65641784667969
5404140;-88.7374267578125;-123.21372222900391
5409135.5;-90.965484619140625;-126.78716278076172
5414131;-90.327880859375;-134.24807739257812
5419126.5;-89.966598510742187;-112.84261322021484
5424122;-88.213760375976563;-117.20384216308594
5429117.5;-89.874908447265625;-121.46638488769531
5434113;-90.870010375976562;-122.39307403564453
5439108.5;-91.456336975097656;-130.1790771484375
5444104;-88.825462341308594;-121.55448150634766
5449099.5;-90.267341613769531;-127.10813903808594
5454095;-90.289772033691406;-114.48051452636719
5459090.5;-88.713592529296875;-121.24662780761719
5464086;-90.45703125;-121.56520080566406
5469081.5;-89.597328186035156;-124.066650390625
5474077;-88.380332946777344;-117.13357543945312
5479072.5;-88.508987426757813;-117.38094329833984
5484068;-90.264190673828125;-114.93462371826172
5489063.5;-88.573524475097656;-125.85618591308594
5494059;-89.949684143066406;-125.59956359863281
5499054.5;-91.277259826660156;-122.3397216796875
5504050;-90.318756103515625;-128.10369873046875
5509045.5;-90.325828552246094;-118.97071838378906
5514041;-90.102783203125;-126.99189758300781
5519036.5;-90.007453918457031;-113.16623687744141
5524032;-88.199989318847656;-132.43858337402344
5529027.5;-88.897041320800781;-110.35857391357422
5534023;-91.303382873535156;-132.16816711425781
5539018.5;-89.967475891113281;-122.81129455566406
5544014;-88.979927062988281;-108.15925598144531
5549009.5;-88.551849365234375;-126.57261657714844
5554005;-89.845901489257813;-143.197021484375
5559000.5;-88.109352111816406;-121.77845001220703
5563996;-92.595550537109375;-119.87577056884766
5568991.5;-91.386253356933594;-120.42148590087891
5573987;-91.948684692382813;-120.85496520996094
5578982.5;-90.372138977050781;-114.06288146972656
5583978;-90.359420776367188;-120.49985504150391
5588973.5;-89.54083251953125;-126.45281219482422
5593969;-91.215950012207031;-121.87953186035156
5598964.5;-93.665855407714844;-128.68116760253906
5603960;-90.930557250976563;-125.65850067138672
5608955.5;-88.693771362304688;-126.89431762695312
5613951;-89.582267761230469;-124.03775787353516
5618946.5;-87.696220397949219;-138.79487609863281
5623942;-90.529335021972656;-123.52900695800781
5628937.5;-92.913856506347656;-120.24599456787109
5633933;-91.021957397460938;-122.32474517822266
5638928.5;-92.071067810058594;-125.06097412109375
5643924;-92.505668640136719;-121.11614990234375
5648919.5;-92.63824462890625;-123.05702209472656
5653915;-93.183883666992188;-125.68529510498047
5658910.5;-92.635078430175781;-119.17089080810547
5663906;-91.678092956542969;-142.34083557128906
5668901.5;-94.07080078125;-130.97946166992187
5673897;-92.015464782714844;-128.90422058105469
5678892.5;-93.834907531738281;-121.44239807128906
5683888;-93.922744750976563;-133.72425842285156
5688883.5;-92.98431396484375;-133.10626220703125
5693879;-94.121124267578125;-130.10121154785156
5698874.5;-93.579238891601563;-136.33897399902344
5703870;-94.413871765136719;-130.321044921875
5708865.5;-94.295654296875;-122.19292449951172
5713861;-95.080345153808594;-130.32640075683594
5718856.5;-94.404541015625;-128.39088439941406
5723852;-96.505706787109375;-125.47100830078125
5728847.5;-94.943206787109375;-129.91064453125
5733843;-94.81036376953125;-126.25472259521484
5738838.5;-94.308296203613281;-130.55970764160156
5743834;-95.718765258789063;-122.21167755126953
5748829.5;-96.435523986816406;-126.96932220458984
5753825;-97.2354736328125;-132.01875305175781
5758820.5;-98.596305847167969;-120.59362030029297
5763816;-95.534103393554688;-136.37379455566406
5768811.5;-98.239006042480469;-130.35588073730469
5773807;-98.548408508300781;-131.27369689941406
5778802.5;-98.021224975585937;-132.03215026855469
5783798;-96.480583190917969;-124.45257568359375
5788793.5;-97.149284362792969;-140.82417297363281
5793789;-97.052963256835938;-135.96607971191406
5798784.5;-97.126235961914063;-139.49057006835937
5803780;-97.520393371582031;-135.56736755371094
5808775.5;-98.185417175292969;-141.59065246582031
5813771;-98.09259033203125;-129.166015625
5818766.5;-97.435005187988281;-143.33900451660156
5823762;-98.420478820800781;-140.14767456054687
5828757.5;-99.383453369140625;-134.82499694824219
5833753;-98.371238708496094;-135.98750305175781
5838748.5;-94.472297668457031;-130.83889770507812
5843744;-98.703781127929688;-133.80998229980469
